region,Time,sex,edu,agest,prjpropfinal
53,2060,f,e5,20,60.410481603159155
11,2010,m,e5,20,35.67376289439145
12,2010,m,e5,20,34.11967404036671
13,2010,m,e5,20,36.58421284524446
14,2010,m,e5,20,44.03266823312094
15,2010,m,e5,20,28.781664028517618
16,2010,m,e5,20,42.58251156492569
17,2010,m,e5,20,42.47186435861533
21,2010,m,e5,20,32.04570957958309
22,2010,m,e5,20,31.76937257846985
23,2010,m,e5,20,39.364529577774974
24,2010,m,e5,20,37.610545665942425
25,2010,m,e5,20,34.48020558868438
26,2010,m,e5,20,33.39190419327607
27,2010,m,e5,20,28.03000459928388
28,2010,m,e5,20,33.81977780688089
29,2010,m,e5,20,33.242464841997396
31,2010,m,e5,20,41.54083291037541
32,2010,m,e5,20,43.912105151065695
33,2010,m,e5,20,47.18032942048059
35,2010,m,e5,20,49.19595363993096
41,2010,m,e5,20,44.62450362888297
42,2010,m,e5,20,48.667424357908175
43,2010,m,e5,20,45.32182499051973
50,2010,m,e5,20,39.59818463231937
51,2010,m,e5,20,37.80009697630427
52,2010,m,e5,20,42.130449117881234
53,2010,m,e5,20,51.281295218440484
11,2015,m,e5,20,40.87939071263596
12,2015,m,e5,20,39.50898532386735
13,2015,m,e5,20,42.16253299812729
14,2015,m,e5,20,49.06868846426256
15,2015,m,e5,20,33.93439236344291
16,2015,m,e5,20,47.49166350458804
17,2015,m,e5,20,47.62990510989481
21,2015,m,e5,20,37.46949893160311
22,2015,m,e5,20,37.03207390923483
23,2015,m,e5,20,44.963608253163166
24,2015,m,e5,20,43.07928525401644
25,2015,m,e5,20,39.89911015128233
26,2015,m,e5,20,38.81169688797283
27,2015,m,e5,20,33.14448010544462
28,2015,m,e5,20,39.13020060565748
29,2015,m,e5,20,38.752594753977334
31,2015,m,e5,20,46.480782674383114
32,2015,m,e5,20,48.6606396794226
33,2015,m,e5,20,51.7846460328712
35,2015,m,e5,20,52.95131895132875
41,2015,m,e5,20,48.788933790010184
42,2015,m,e5,20,52.59765791910777
43,2015,m,e5,20,50.173885445307654
50,2015,m,e5,20,44.174688104417974
51,2015,m,e5,20,42.516813882458216
52,2015,m,e5,20,46.77667768641924
53,2015,m,e5,20,54.43811555828127
11,2020,m,e5,20,46.253445955583814
12,2020,m,e5,20,45.090430769346526
13,2020,m,e5,20,47.956083814715
14,2020,m,e5,20,53.953994163236935
15,2020,m,e5,20,39.52255053514969
16,2020,m,e5,20,52.24138011288043
17,2020,m,e5,20,52.7249926857647
21,2020,m,e5,20,43.277711897193896
22,2020,m,e5,20,42.60089894834551
23,2020,m,e5,20,50.70560676996199
24,2020,m,e5,20,48.70948942529524
25,2020,m,e5,20,45.57290854372782
26,2020,m,e5,20,44.53746729887634
27,2020,m,e5,20,38.73479662652103
28,2020,m,e5,20,44.65199198065618
29,2020,m,e5,20,44.63654760402386
31,2020,m,e5,20,51.34908133852472
32,2020,m,e5,20,53.2356762443623
33,2020,m,e5,20,56.121909549719
35,2020,m,e5,20,56.31683655540689
41,2020,m,e5,20,52.67495982518951
42,2020,m,e5,20,56.18065492283931
43,2020,m,e5,20,54.875802943178954
50,2020,m,e5,20,48.6464028154288
51,2020,m,e5,20,47.1929037235319
52,2020,m,e5,20,51.26303360036054
53,2020,m,e5,20,57.16267749714523
11,2025,m,e5,20,51.90571855484697
12,2025,m,e5,20,51.129630140073914
13,2025,m,e5,20,54.13404168142164
14,2025,m,e5,20,58.82389182047681
15,2025,m,e5,20,45.79753768902673
16,2025,m,e5,20,56.991609242052775
17,2025,m,e5,20,57.85292097528874
21,2025,m,e5,20,49.66891807050783
22,2025,m,e5,20,48.69925513199475
23,2025,m,e5,20,56.698329113259106
24,2025,m,e5,20,54.63118274603813
25,2025,m,e5,20,51.68351420461666
26,2025,m,e5,20,50.762549981848665
27,2025,m,e5,20,45.05870779327777
28,2025,m,e5,20,50.607748698532674
29,2025,m,e5,20,51.06311000331812
31,2025,m,e5,20,56.225007970912955
32,2025,m,e5,20,57.74085467498321
33,2025,m,e5,20,60.32215637505609
35,2025,m,e5,20,59.48707884490743
41,2025,m,e5,20,56.41957049125804
42,2025,m,e5,20,59.56147877729207
43,2025,m,e5,20,59.47650481289782
50,2025,m,e5,20,53.10831710522389
51,2025,m,e5,20,51.934955751050794
52,2025,m,e5,20,55.70015531906423
53,2025,m,e5,20,59.69428934441439
11,2030,m,e5,20,54.87582234135866
12,2030,m,e5,20,54.5194436185588
13,2030,m,e5,20,57.49681515933781
14,2030,m,e5,20,61.35839609069712
15,2030,m,e5,20,49.33277130144053
16,2030,m,e5,20,59.378437323621995
17,2030,m,e5,20,60.39725439364002
21,2030,m,e5,20,53.23095610970144
22,2030,m,e5,20,52.100812592172595
23,2030,m,e5,20,59.74456862601357
24,2030,m,e5,20,57.8140359927085
25,2030,m,e5,20,55.146630172569274
26,2030,m,e5,20,54.286272038534186
27,2030,m,e5,20,48.83342251616591
28,2030,m,e5,20,53.906852079600974
29,2030,m,e5,20,54.63787594723005
31,2030,m,e5,20,58.64024655879292
32,2030,m,e5,20,59.954802205095824
33,2030,m,e5,20,62.30897467673057
35,2030,m,e5,20,60.97398535491087
41,2030,m,e5,20,58.227340374492
42,2030,m,e5,20,61.07477549742616
43,2030,m,e5,20,61.586479047316594
50,2030,m,e5,20,55.36923574407357
51,2030,m,e5,20,54.346912650154046
52,2030,m,e5,20,57.878207647081794
53,2030,m,e5,20,61.0063578707499
11,2035,m,e5,20,58.394392976495574
12,2035,m,e5,20,58.50725066794765
13,2035,m,e5,20,61.38630231599274
14,2035,m,e5,20,64.21790380935698
15,2035,m,e5,20,53.63173880018057
16,2035,m,e5,20,62.249949335964025
17,2035,m,e5,20,63.42229135211638
21,2035,m,e5,20,57.435113548411216
22,2035,m,e5,20,56.17654368270786
23,2035,m,e5,20,63.34073211888175
24,2035,m,e5,20,61.53613970750605
25,2035,m,e5,20,59.17368854974458
26,2035,m,e5,20,58.41105907345765
27,2035,m,e5,20,53.30786806277023
28,2035,m,e5,20,57.86371626833381
29,2035,m,e5,20,58.835477837205595
31,2035,m,e5,20,61.527774080091135
32,2035,m,e5,20,62.61734895684192
33,2035,m,e5,20,64.74777737376819
35,2035,m,e5,20,62.891771365992625
41,2035,m,e5,20,60.47739060780836
42,2035,m,e5,20,63.04809126316382
43,2035,m,e5,20,64.17410960287305
50,2035,m,e5,20,58.08659827414725
51,2035,m,e5,20,57.242060992970416
52,2035,m,e5,20,60.52518152473379
53,2035,m,e5,20,62.677231322698525
11,2040,m,e5,20,61.64343021245688
12,2040,m,e5,20,62.04566436440771
13,2040,m,e5,20,64.89798274495706
14,2040,m,e5,20,66.79032207022745
15,2040,m,e5,20,57.59813414857757
16,2040,m,e5,20,64.85044366353452
17,2040,m,e5,20,66.20528295976037
21,2040,m,e5,20,61.28801801018181
22,2040,m,e5,20,59.875863756761945
23,2040,m,e5,20,66.65574426517934
24,2040,m,e5,20,64.89983897537725
25,2040,m,e5,20,62.77282882264846
26,2040,m,e5,20,62.12321893079062
27,2040,m,e5,20,57.37277423148051
28,2040,m,e5,20,61.40830256499789
29,2040,m,e5,20,62.67223836076458
31,2040,m,e5,20,64.20686539999706
32,2040,m,e5,20,65.07269440741528
33,2040,m,e5,20,67.00611940260357
35,2040,m,e5,20,64.68556012316971
41,2040,m,e5,20,62.5749432702401
42,2040,m,e5,20,64.93618152964164
43,2040,m,e5,20,66.63977948141488
50,2040,m,e5,20,60.60143322748991
51,2040,m,e5,20,59.925564855083245
52,2040,m,e5,20,62.97938237753789
53,2040,m,e5,20,64.19913815858553
11,2045,m,e5,20,64.38234069163806
12,2045,m,e5,20,65.0024740695189
13,2045,m,e5,20,67.89481232496605
14,2045,m,e5,20,68.87506296560888
15,2045,m,e5,20,61.04642593372047
16,2045,m,e5,20,66.90984499902292
17,2045,m,e5,20,68.488615552933
21,2045,m,e5,20,64.63714783722668
22,2045,m,e5,20,63.01166756528428
23,2045,m,e5,20,69.49978142309054
24,2045,m,e5,20,67.70891703731786
25,2045,m,e5,20,65.77656224495017
26,2045,m,e5,20,65.25946128368183
27,2045,m,e5,20,60.86868136162384
28,2045,m,e5,20,64.34204649063881
29,2045,m,e5,20,65.98685267375141
31,2045,m,e5,20,66.38308375551365
32,2045,m,e5,20,67.01531153937077
33,2045,m,e5,20,68.7721553719549
35,2045,m,e5,20,65.98040187123206
41,2045,m,e5,20,64.15528709831149
42,2045,m,e5,20,66.35244590903035
43,2045,m,e5,20,68.66133997280245
50,2045,m,e5,20,62.58237080621039
51,2045,m,e5,20,62.08924139430479
52,2045,m,e5,20,64.91805327054573
53,2045,m,e5,20,65.18696597346084
11,2050,m,e5,20,66.45695037097533
12,2050,m,e5,20,67.13814230180678
13,2050,m,e5,20,70.13600794115769
14,2050,m,e5,20,70.26633181513851
15,2050,m,e5,20,63.74956792633577
16,2050,m,e5,20,68.33355339416264
17,2050,m,e5,20,70.14548637777268
21,2050,m,e5,20,67.2365851786439
22,2050,m,e5,20,65.41632864928468
23,2050,m,e5,20,71.6449623954461
24,2050,m,e5,20,69.87348433506601
25,2050,m,e5,20,68.10775234754834
26,2050,m,e5,20,67.70156536302187
27,2050,m,e5,20,63.66327002838798
28,2050,m,e5,20,66.57972679193719
29,2050,m,e5,20,68.61035403422176
31,2050,m,e5,20,67.95702929140963
32,2050,m,e5,20,68.37474741495792
33,2050,m,e5,20,69.95963847413235
35,2050,m,e5,20,66.73375459229233
41,2050,m,e5,20,65.17867534095619
42,2050,m,e5,20,67.22421226655153
43,2050,m,e5,20,70.09698946139336
50,2050,m,e5,20,63.98132561614868
51,2050,m,e5,20,63.61984994629411
52,2050,m,e5,20,66.25976734438835
53,2050,m,e5,20,65.69566605767352
11,2055,m,e5,20,68.88977981013957
12,2055,m,e5,20,69.74396791300816
13,2055,m,e5,20,72.763998177783
14,2055,m,e5,20,71.98730699164842
15,2055,m,e5,20,66.96654553594392
16,2055,m,e5,20,70.10354857390396
17,2055,m,e5,20,72.11712058780968
21,2055,m,e5,20,70.27661166994258
22,2055,m,e5,20,68.27234654085002
23,2055,m,e5,20,74.14034150828194
24,2055,m,e5,20,72.36783487985421
25,2055,m,e5,20,70.80314574374638
26,2055,m,e5,20,70.53452674855387
27,2055,m,e5,20,66.926457640269
28,2055,m,e5,20,69.23643670633446
29,2055,m,e5,20,71.6241627272009
31,2055,m,e5,20,69.84110187555947
32,2055,m,e5,20,70.0415183117615
33,2055,m,e5,20,71.4609440233433
35,2055,m,e5,20,67.82735375761422
41,2055,m,e5,20,66.52919796769741
42,2055,m,e5,20,68.4259154738091
43,2055,m,e5,20,71.82981867205814
50,2055,m,e5,20,65.70018317400174
51,2055,m,e5,20,65.49980688144095
52,2055,m,e5,20,67.92903263884847
53,2055,m,e5,20,66.5330027177249
11,2060,m,e5,20,70.39417622739884
12,2060,m,e5,20,71.31529532826707
13,2060,m,e5,20,74.50707756730482
14,2060,m,e5,20,72.84718633010502
15,2060,m,e5,20,69.16416352593272
16,2060,m,e5,20,70.92894590589765
17,2060,m,e5,20,73.23038635440915
21,2060,m,e5,20,72.38651735234706
22,2060,m,e5,20,70.08768835426385
23,2060,m,e5,20,75.85396410626814
24,2060,m,e5,20,73.92249659700428
25,2060,m,e5,20,72.45481002892717
26,2060,m,e5,20,72.3414917154541
27,2060,m,e5,20,69.05917280116806
28,2060,m,e5,20,70.81449100552202
29,2060,m,e5,20,73.70762886215057
31,2060,m,e5,20,70.82767253990848
32,2060,m,e5,20,70.79650290285086
33,2060,m,e5,20,72.09277719799802
35,2060,m,e5,20,67.98029696263333
41,2060,m,e5,20,66.91225209977259
42,2060,m,e5,20,68.73384267342709
43,2060,m,e5,20,72.77126427458461
50,2060,m,e5,20,66.42369632103328
51,2060,m,e5,20,66.40112114802888
52,2060,m,e5,20,68.65692655101189
53,2060,m,e5,20,66.35634057414104
11,2010,f,e6,20,5.328501423131678
12,2010,f,e6,20,5.623132924159996
13,2010,f,e6,20,4.031355516299202
14,2010,f,e6,20,5.800599932319518
15,2010,f,e6,20,2.817648294133985
16,2010,f,e6,20,5.350611193085189
17,2010,f,e6,20,6.4804683080030205
21,2010,f,e6,20,2.8182611386294343
22,2010,f,e6,20,3.9515298138374018
23,2010,f,e6,20,3.3691636237742584
24,2010,f,e6,20,4.030743159800723
25,2010,f,e6,20,3.7391907461950185
26,2010,f,e6,20,3.717303763967166
27,2010,f,e6,20,2.958049371916605
28,2010,f,e6,20,4.752632814259195
29,2010,f,e6,20,3.108000917796804
31,2010,f,e6,20,7.104219357217609
32,2010,f,e6,20,7.795217316998693
33,2010,f,e6,20,7.247791684057149
35,2010,f,e6,20,10.375651808021878
41,2010,f,e6,20,10.104739433360251
42,2010,f,e6,20,11.116208446109454
43,2010,f,e6,20,6.945004401849678
50,2010,f,e6,20,8.728331459296513
51,2010,f,e6,20,7.64287913359794
52,2010,f,e6,20,8.15411838455577
53,2010,f,e6,20,10.85604200935614
11,2015,f,e6,20,8.047881438312437
12,2015,f,e6,20,8.55873293089507
13,2015,f,e6,20,6.2146826128858494
14,2015,f,e6,20,8.634756268861906
15,2015,f,e6,20,4.395218355329476
16,2015,f,e6,20,8.009579504280941
17,2015,f,e6,20,9.606651382608328
21,2015,f,e6,20,4.36474962492763
22,2015,f,e6,20,6.048274094546202
23,2015,f,e6,20,5.121191782672452
24,2015,f,e6,20,6.094645994577167
25,2015,f,e6,20,5.7068454872285335
26,2015,f,e6,20,5.684054914949907
27,2015,f,e6,20,4.619191398923756
28,2015,f,e6,20,7.23007046399017
29,2015,f,e6,20,4.757502617828235
31,2015,f,e6,20,10.483022976006618
32,2015,f,e6,20,11.437146754390414
33,2015,f,e6,20,10.647994103370449
35,2015,f,e6,20,14.92538946580164
41,2015,f,e6,20,14.675321272413482
42,2015,f,e6,20,15.956269758543256
43,2015,f,e6,20,10.241024662919076
50,2015,f,e6,20,12.84556696369807
51,2015,f,e6,20,11.328811444331874
52,2015,f,e6,20,11.958361770509464
53,2015,f,e6,20,15.478939821311558
11,2020,f,e6,20,10.77865830322383
12,2020,f,e6,20,11.55678734774865
13,2020,f,e6,20,8.50444831156548
14,2020,f,e6,20,11.39406587149672
15,2020,f,e6,20,6.091796828643949
16,2020,f,e6,20,10.62892007774237
17,2020,f,e6,20,12.625473557690109
21,2020,f,e6,20,6.001677628814272
22,2020,f,e6,20,8.213186892449528
23,2020,f,e6,20,6.902104390834967
24,2020,f,e6,20,8.16995286520209
25,2020,f,e6,20,7.725393478064349
26,2020,f,e6,20,7.709863503640812
27,2020,f,e6,20,6.410096051439325
28,2020,f,e6,20,9.75585575511149
29,2020,f,e6,20,6.459658547495779
31,2020,f,e6,20,13.715835135066255
32,2020,f,e6,20,14.88182538259562
33,2020,f,e6,20,13.871466137821242
35,2020,f,e6,20,19.062715478511784
41,2020,f,e6,20,18.914901358445565
42,2020,f,e6,20,20.340885064248287
43,2020,f,e6,20,13.389626551162188
50,2020,f,e6,20,16.76833778823678
51,2020,f,e6,20,14.89107853729017
52,2020,f,e6,20,15.55423122693362
53,2020,f,e6,20,19.60763048981785
11,2025,f,e6,20,13.58366050415089
12,2025,f,e6,20,14.676233301347708
13,2025,f,e6,20,10.95636436703315
14,2025,f,e6,20,14.15407078101568
15,2025,f,e6,20,7.952852603300288
16,2025,f,e6,20,13.273479267642813
17,2025,f,e6,20,15.622831039900149
21,2025,f,e6,20,7.774406838252085
22,2025,f,e6,20,10.498179474015288
23,2025,f,e6,20,8.761122857951632
24,2025,f,e6,20,10.311189182378742
25,2025,f,e6,20,9.844969248673497
26,2025,f,e6,20,9.845373537582846
27,2025,f,e6,20,8.381439960896554
28,2025,f,e6,20,12.386625393959546
29,2025,f,e6,20,8.258826441168631
31,2025,f,e6,20,16.90099063159595
32,2025,f,e6,20,18.23778426571554
33,2025,f,e6,20,17.021837324598653
35,2025,f,e6,20,22.956331049429167
41,2025,f,e6,20,22.970905874128327
42,2025,f,e6,20,24.453010129162887
43,2025,f,e6,20,16.491333823768915
50,2025,f,e6,20,20.60851898235596
51,2025,f,e6,20,18.426400389536298
52,2025,f,e6,20,19.056728685793164
53,2025,f,e6,20,23.436407950304694
11,2030,f,e6,20,14.893597953987864
12,2030,f,e6,20,16.202530136257604
13,2030,f,e6,20,12.202976364112304
14,2030,f,e6,20,15.266976671613312
15,2030,f,e6,20,8.974466638266497
16,2030,f,e6,20,14.409215705970784
17,2030,f,e6,20,16.85103225604405
21,2030,f,e6,20,8.669554089376884
22,2030,f,e6,20,11.61525373799624
23,2030,f,e6,20,9.571445362161914
24,2030,f,e6,20,11.279905828542832
25,2030,f,e6,20,10.873569215049557
26,2030,f,e6,20,10.885299161634723
27,2030,f,e6,20,9.489403878806732
28,2030,f,e6,20,13.677766495363104
29,2030,f,e6,20,9.114530995510298
31,2030,f,e6,20,18.15990207830967
32,2030,f,e6,20,19.563599237069656
33,2030,f,e6,20,18.221605231857883
35,2030,f,e6,20,24.32762397855658
41,2030,f,e6,20,24.527913748567975
42,2030,f,e6,20,25.907752361530125
43,2030,f,e6,20,17.67965513035744
50,2030,f,e6,20,22.238033012096192
51,2030,f,e6,20,19.907189918738467
52,2030,f,e6,20,20.418791462838712
53,2030,f,e6,20,24.734677791976853
11,2035,f,e6,20,16.51402465150222
12,2035,f,e6,20,18.05407259626685
13,2035,f,e6,20,13.730098955627335
14,2035,f,e6,20,16.70121184058125
15,2035,f,e6,20,10.221913696769503
16,2035,f,e6,20,15.85260743861742
17,2035,f,e6,20,18.427732799655367
21,2035,f,e6,20,9.78551248365532
22,2035,f,e6,20,13.00119952881256
23,2035,f,e6,20,10.622369005956768
24,2035,f,e6,20,12.501869098563455
25,2035,f,e6,20,12.146833484000354
26,2035,f,e6,20,12.174083229201567
27,2035,f,e6,20,10.83151090573101
28,2035,f,e6,20,15.257254331017444
29,2035,f,e6,20,10.18926695002124
31,2035,f,e6,20,19.800233787872667
32,2035,f,e6,20,21.27735248238439
33,2035,f,e6,20,19.80786665526052
35,2035,f,e6,20,26.1662210367331
41,2035,f,e6,20,26.54083849256594
42,2035,f,e6,20,27.852261101662716
43,2035,f,e6,20,19.25671166985845
50,2035,f,e6,20,24.266871790326995
51,2035,f,e6,20,21.784191836823965
52,2035,f,e6,20,22.192153029676636
53,2035,f,e6,20,26.495462513821117
11,2040,f,e6,20,18.316005737383897
12,2040,f,e6,20,20.10986433660601
13,2040,f,e6,20,15.440931322887684
14,2040,f,e6,20,18.326469057607596
15,2040,f,e6,20,11.6282832158831
16,2040,f,e6,20,17.47455801461001
17,2040,f,e6,20,20.19449869234739
21,2040,f,e6,20,11.047579236415933
22,2040,f,e6,20,14.553501249917192
23,2040,f,e6,20,11.8163521214177
24,2040,f,e6,20,13.876807038618884
25,2040,f,e6,20,13.57460804205593
26,2040,f,e6,20,13.619921672111612
27,2040,f,e6,20,12.339841134052705
28,2040,f,e6,20,17.01331115990553
29,2040,f,e6,20,11.403778350524496
31,2040,f,e6,20,21.637751080812237
32,2040,f,e6,20,23.190762440085475
33,2040,f,e6,20,21.593942937990565
35,2040,f,e6,20,28.229516456592012
41,2040,f,e6,20,28.76579230956989
42,2040,f,e6,20,30.019984004992168
43,2040,f,e6,20,21.030653157304695
50,2040,f,e6,20,26.495074827171184
51,2040,f,e6,20,23.863463333777567
52,2040,f,e6,20,24.171034453657914
53,2040,f,e6,20,28.485020039402936
11,2045,f,e6,20,19.784291161780043
12,2045,f,e6,20,21.776214754821105
13,2045,f,e6,20,16.860000014964864
14,2045,f,e6,20,19.590550736531934
15,2045,f,e6,20,12.834433135849848
16,2045,f,e6,20,18.777371138744986
17,2045,f,e6,20,21.595477141533255
21,2045,f,e6,20,12.111838374829464
22,2045,f,e6,20,15.847177322482937
23,2045,f,e6,20,12.798843154204285
24,2045,f,e6,20,14.99434841990365
25,2045,f,e6,20,14.750601830222386
26,2045,f,e6,20,14.81438392961542
27,2045,f,e6,20,13.629182939995388
28,2045,f,e6,20,18.457567119983864
29,2045,f,e6,20,12.408453929372126
31,2045,f,e6,20,23.09687383778581
32,2045,f,e6,20,24.698547343865187
33,2045,f,e6,20,23.004880668084994
35,2045,f,e6,20,29.820753880801774
41,2045,f,e6,20,30.5072542466672
42,2045,f,e6,20,31.70156752009594
43,2045,f,e6,20,22.444449666387676
50,2045,f,e6,20,28.251522359631977
51,2045,f,e6,20,25.521421601191932
52,2045,f,e6,20,25.731657317889255
53,2045,f,e6,20,29.995299582542252
11,2050,f,e6,20,21.446589091734136
12,2050,f,e6,20,23.633225430520515
13,2050,f,e6,20,18.46278651895358
14,2050,f,e6,20,21.051122948108254
15,2050,f,e6,20,14.19982984023954
16,2050,f,e6,20,20.26476677893557
17,2050,f,e6,20,23.203490284753286
21,2050,f,e6,20,13.328461106373352
22,2050,f,e6,20,17.31505503727133
23,2050,f,e6,20,13.934297782460032
24,2050,f,e6,20,16.285200938666826
25,2050,f,e6,20,16.098333106663627
26,2050,f,e6,20,16.18099043852778
27,2050,f,e6,20,15.095261519803971
28,2050,f,e6,20,20.091354761318783
29,2050,f,e6,20,13.564583222662613
31,2050,f,e6,20,24.7696192242712
32,2050,f,e6,20,26.42556065664635
33,2050,f,e6,20,24.6281956884264
35,2050,f,e6,20,31.64553806332639
41,2050,f,e6,20,32.47909820490264
42,2050,f,e6,20,33.61779131552352
43,2050,f,e6,20,24.07101332296792
50,2050,f,e6,20,30.23609811747465
51,2050,f,e6,20,27.39653603464076
52,2050,f,e6,20,27.514712042412334
53,2050,f,e6,20,31.74975094898079
11,2055,f,e6,20,23.140710157231933
12,2055,f,e6,20,25.463082298960835
13,2055,f,e6,20,20.05936818797809
14,2055,f,e6,20,22.545822026061938
15,2055,f,e6,20,15.57606100224863
16,2055,f,e6,20,21.803546310380504
17,2055,f,e6,20,24.86961234552802
21,2055,f,e6,20,14.568767254342593
22,2055,f,e6,20,18.815559025989103
23,2055,f,e6,20,15.12243681873484
24,2055,f,e6,20,17.625558993661027
25,2055,f,e6,20,17.480493256989014
26,2055,f,e6,20,17.57930436400203
27,2055,f,e6,20,16.561756703136872
28,2055,f,e6,20,21.748557772595277
29,2055,f,e6,20,14.758487593495866
31,2055,f,e6,20,26.510707975620043
32,2055,f,e6,20,28.22082806065565
33,2055,f,e6,20,26.328625282071048
35,2055,f,e6,20,33.54780842192646
41,2055,f,e6,20,34.505899094934186
42,2055,f,e6,20,35.6120786964437
43,2055,f,e6,20,25.777243406131397
50,2055,f,e6,20,32.25005099857071
51,2055,f,e6,20,29.311366294295905
52,2055,f,e6,20,29.363122330991935
53,2055,f,e6,20,33.59266489338032
11,2060,f,e6,20,24.87433525373323
12,2060,f,e6,20,27.33315267733277
13,2060,f,e6,20,21.697459181045875
14,2060,f,e6,20,24.099038759405666
15,2060,f,e6,20,16.996802142209116
16,2060,f,e6,20,23.394392025083587
17,2060,f,e6,20,26.581539293393437
21,2060,f,e6,20,15.853495169417398
22,2060,f,e6,20,20.359566779859087
23,2060,f,e6,20,16.359048478443924
24,2060,f,e6,20,19.0120794215266
25,2060,f,e6,20,18.906188017201575
26,2060,f,e6,20,19.02096436711686
27,2060,f,e6,20,18.066217972829953
28,2060,f,e6,20,23.44444894062435
29,2060,f,e6,20,15.998554344455089
31,2060,f,e6,20,28.294064753571853
32,2060,f,e6,20,30.056440987952392
33,2060,f,e6,20,28.07676303592219
35,2060,f,e6,20,35.490068812228
41,2060,f,e6,20,36.55359324196382
42,2060,f,e6,20,37.63449830962933
43,2060,f,e6,20,27.527067021250385
50,2060,f,e6,20,34.28175664697142
51,2060,f,e6,20,31.255387823297365
52,2060,f,e6,20,31.248211425998253
53,2060,f,e6,20,35.48258563070061
11,2010,m,e6,20,2.851702789907815
12,2010,m,e6,20,2.591348559402084
13,2010,m,e6,20,2.051991974671422
14,2010,m,e6,20,3.808381477477993
15,2010,m,e6,20,1.8980010758393624
16,2010,m,e6,20,4.1109243930515795
17,2010,m,e6,20,3.2423861012876007
21,2010,m,e6,20,1.7700927747307809
22,2010,m,e6,20,2.369981881078293
23,2010,m,e6,20,1.897980726343313
24,2010,m,e6,20,2.4411730702975847
25,2010,m,e6,20,2.477669803045681
26,2010,m,e6,20,2.2437720180609086
27,2010,m,e6,20,2.1166149523540874
28,2010,m,e6,20,2.679587419261087
29,2010,m,e6,20,1.7261791168971576
31,2010,m,e6,20,3.818530826793857
32,2010,m,e6,20,4.352533843924361
33,2010,m,e6,20,4.463919755100323
35,2010,m,e6,20,6.520064662650174
41,2010,m,e6,20,5.915802691094265
42,2010,m,e6,20,5.921775281079741
43,2010,m,e6,20,3.6623833703373183
50,2010,m,e6,20,4.986149254462979
51,2010,m,e6,20,4.502824806806681
52,2010,m,e6,20,4.683357048993388
53,2010,m,e6,20,8.048664903787204
11,2015,m,e6,20,4.577935894017039
12,2015,m,e6,20,4.203652328333991
13,2015,m,e6,20,3.312978294093418
14,2015,m,e6,20,5.9453831071242105
15,2015,m,e6,20,3.13494976157793
16,2015,m,e6,20,6.422964948231213
17,2015,m,e6,20,5.093931184166579
21,2015,m,e6,20,2.8994389974050625
22,2015,m,e6,20,3.870119506765112
23,2015,m,e6,20,3.037091253182573
24,2015,m,e6,20,3.917124532211101
25,2015,m,e6,20,4.0164905057434845
26,2015,m,e6,20,3.65350853735444
27,2015,m,e6,20,3.506225593337888
28,2015,m,e6,20,4.343293800403722
29,2015,m,e6,20,2.8190539060693585
31,2015,m,e6,20,5.985555841687275
32,2015,m,e6,20,6.756871602502692
33,2015,m,e6,20,6.863827741790779
35,2015,m,e6,20,9.831261662508194
41,2015,m,e6,20,9.060904710620996
42,2015,m,e6,20,8.965818026879516
43,2015,m,e6,20,5.6799446209068165
50,2015,m,e6,20,7.792439580089721
51,2015,m,e6,20,7.0951699338453125
52,2015,m,e6,20,7.284512724713129
53,2015,m,e6,20,11.969552046436672
11,2020,m,e6,20,6.457137375690275
12,2020,m,e6,20,5.980616261410702
13,2020,m,e6,20,4.697494135085882
14,2020,m,e6,20,8.149475059088612
15,2020,m,e6,20,4.551621199770823
16,2020,m,e6,20,8.807719012831411
17,2020,m,e6,20,7.0294367099649655
21,2020,m,e6,20,4.174755268600644
22,2020,m,e6,20,5.55003528899581
23,2020,m,e6,20,4.269561851067611
24,2020,m,e6,20,5.521322392292308
25,2020,m,e6,20,5.7190108601768594
26,2020,m,e6,20,5.226412111908189
27,2020,m,e6,20,5.108113799552032
28,2020,m,e6,20,6.178436839109689
29,2020,m,e6,20,4.047844590368583
31,2020,m,e6,20,8.243172199457762
32,2020,m,e6,20,9.21512577929189
33,2020,m,e6,20,9.273174723318167
35,2020,m,e6,20,13.034709719312854
41,2020,m,e6,20,12.195092209295764
42,2020,m,e6,20,11.938257746962703
43,2020,m,e6,20,7.744223796807839
50,2020,m,e6,20,10.69747605359203
51,2020,m,e6,20,9.817692579307884
52,2020,m,e6,20,9.95190166245844
53,2020,m,e6,20,15.668160686572165
11,2025,m,e6,20,8.36231012093337
12,2025,m,e6,20,7.826171019152075
13,2025,m,e6,20,6.119389807182471
14,2025,m,e6,20,10.253565697605072
15,2025,m,e6,20,6.086651083982607
16,2025,m,e6,20,11.088552561263835
17,2025,m,e6,20,8.901115120965
21,2025,m,e6,20,5.529254241317718
22,2025,m,e6,20,7.321742135811733
23,2025,m,e6,20,5.50950670064112
24,2025,m,e6,20,7.146366118234733
25,2025,m,e6,20,7.484819642420911
26,2025,m,e6,20,6.874430015994436
27,2025,m,e6,20,6.857299946602814
28,2025,m,e6,20,8.081089581118146
29,2025,m,e6,20,5.343866807933226
31,2025,m,e6,20,10.416128993051151
32,2025,m,e6,20,11.534448384103005
33,2025,m,e6,20,11.502387417666352
35,2025,m,e6,20,15.889158062446532
41,2025,m,e6,20,15.073905240935428
42,2025,m,e6,20,14.606116320957936
