scenario,age,sex,education,area,state,region,year,prjpropfinal
2,15,Male,e4,50,Mato Grosso do Sul,Center-West,2020,54.541805557362366
2,15,Male,e4,50,Mato Grosso do Sul,Center-West,2025,60.49056152095888
2,15,Male,e4,50,Mato Grosso do Sul,Center-West,2030,62.26468085870479
2,15,Male,e4,50,Mato Grosso do Sul,Center-West,2035,63.299050612532675
2,15,Male,e4,50,Mato Grosso do Sul,Center-West,2040,64.00459495444322
2,15,Male,e4,50,Mato Grosso do Sul,Center-West,2045,64.5777207813057
2,15,Male,e4,50,Mato Grosso do Sul,Center-West,2050,65.30392880186312
2,15,Male,e4,50,Mato Grosso do Sul,Center-West,2055,65.49797876855568
2,15,Male,e4,50,Mato Grosso do Sul,Center-West,2060,65.21098532012863
2,15,Male,e4,51,Mato Grosso,Center-West,2010,46.6120558466701
2,15,Male,e4,51,Mato Grosso,Center-West,2015,51.67754722935329
2,15,Male,e4,51,Mato Grosso,Center-West,2020,56.550109152431595
2,15,Male,e4,51,Mato Grosso,Center-West,2025,61.39810515199766
2,15,Male,e4,51,Mato Grosso,Center-West,2030,63.03345622483487
2,15,Male,e4,51,Mato Grosso,Center-West,2035,63.909211182634614
2,15,Male,e4,51,Mato Grosso,Center-West,2040,64.45740667009153
2,15,Male,e4,51,Mato Grosso,Center-West,2045,64.84061744850621
2,15,Male,e4,51,Mato Grosso,Center-West,2050,65.42870902051303
2,15,Male,e4,51,Mato Grosso,Center-West,2055,65.49032260972494
2,15,Male,e4,51,Mato Grosso,Center-West,2060,65.13245986899393
2,15,Male,e4,52,Goiás,Center-West,2010,47.357728477193085
2,15,Male,e4,52,Goiás,Center-West,2015,52.47258300657046
2,15,Male,e4,52,Goiás,Center-West,2020,57.390365072867596
2,15,Male,e4,52,Goiás,Center-West,2025,62.273512998506504
2,15,Male,e4,52,Goiás,Center-West,2030,63.78047136881095
2,15,Male,e4,52,Goiás,Center-West,2035,64.58193588432769
2,15,Male,e4,52,Goiás,Center-West,2040,65.08505458340213
2,15,Male,e4,52,Goiás,Center-West,2045,65.45531042395469
2,15,Male,e4,52,Goiás,Center-West,2050,66.00395267058794
2,15,Male,e4,52,Goiás,Center-West,2055,66.05966103096303
2,15,Male,e4,52,Goiás,Center-West,2060,65.69999581834207
2,15,Male,e4,53,Distrito Federal,Center-West,2010,50.544862230225725
2,15,Male,e4,53,Distrito Federal,Center-West,2015,54.28559260504256
2,15,Male,e4,53,Distrito Federal,Center-West,2020,57.676899183421554
2,15,Male,e4,53,Distrito Federal,Center-West,2025,60.89701607342517
2,15,Male,e4,53,Distrito Federal,Center-West,2030,61.82739492497643
2,15,Male,e4,53,Distrito Federal,Center-West,2035,62.17042828221888
2,15,Male,e4,53,Distrito Federal,Center-West,2040,62.31077889151883
2,15,Male,e4,53,Distrito Federal,Center-West,2045,62.35453045389471
2,15,Male,e4,53,Distrito Federal,Center-West,2050,62.592869865887856
2,15,Male,e4,53,Distrito Federal,Center-West,2055,62.42928429811204
2,15,Male,e4,53,Distrito Federal,Center-West,2060,61.92146809817525
2,15,Male,e5,11,Rondônia,North,2010,11.218670701345625
2,15,Male,e5,11,Rondônia,North,2015,14.621816511518622
2,15,Male,e5,11,Rondônia,North,2020,18.146615292910454
2,15,Male,e5,11,Rondônia,North,2025,21.80348765373992
2,15,Male,e5,11,Rondônia,North,2030,23.330050830981733
2,15,Male,e5,11,Rondônia,North,2035,24.714809785286633
2,15,Male,e5,11,Rondônia,North,2040,25.87886155041421
2,15,Male,e5,11,Rondônia,North,2045,26.941723211030073
2,15,Male,e5,11,Rondônia,North,2050,27.873969915675207
2,15,Male,e5,11,Rondônia,North,2055,28.733582988977773
2,15,Male,e5,11,Rondônia,North,2060,29.597205923473634
2,15,Male,e5,12,Acre,North,2010,9.853719788616619
2,15,Male,e5,12,Acre,North,2015,12.770836872334817
2,15,Male,e5,12,Acre,North,2020,15.744076082948583
2,15,Male,e5,12,Acre,North,2025,18.79908492271849
2,15,Male,e5,12,Acre,North,2030,20.404984187445816
2,15,Male,e5,12,Acre,North,2035,21.803088244410617
2,15,Male,e5,12,Acre,North,2040,22.949654522145536
2,15,Male,e5,12,Acre,North,2045,23.93595211805442
2,15,Male,e5,12,Acre,North,2050,24.878408570061662
2,15,Male,e5,12,Acre,North,2055,25.676302856282447
2,15,Male,e5,12,Acre,North,2060,26.493050939970335
2,15,Male,e5,13,Amazonas,North,2010,8.768069437136328
2,15,Male,e5,13,Amazonas,North,2015,11.711595128045838
2,15,Male,e5,13,Amazonas,North,2020,14.915773916174343
2,15,Male,e5,13,Amazonas,North,2025,18.43634720780048
2,15,Male,e5,13,Amazonas,North,2030,20.126408891771103
2,15,Male,e5,13,Amazonas,North,2035,21.62036003765859
2,15,Male,e5,13,Amazonas,North,2040,22.870918386288146
2,15,Male,e5,13,Amazonas,North,2045,23.98378491928891
2,15,Male,e5,13,Amazonas,North,2050,25.03806350229784
2,15,Male,e5,13,Amazonas,North,2055,25.938109156695543
2,15,Male,e5,13,Amazonas,North,2060,26.80987480949804
2,15,Male,e5,14,Roraima,North,2010,12.614571825796425
2,15,Male,e5,14,Roraima,North,2015,16.129965846716104
2,15,Male,e5,14,Roraima,North,2020,19.641391205709862
2,15,Male,e5,14,Roraima,North,2025,23.128585786967435
2,15,Male,e5,14,Roraima,North,2030,24.679323794052785
2,15,Male,e5,14,Roraima,North,2035,26.06789434342886
2,15,Male,e5,14,Roraima,North,2040,27.23002249101993
2,15,Male,e5,14,Roraima,North,2045,28.255279127842392
2,15,Male,e5,14,Roraima,North,2050,29.159008448873294
2,15,Male,e5,14,Roraima,North,2055,29.99658613101206
2,15,Male,e5,14,Roraima,North,2060,30.84781238232612
2,15,Male,e5,15,Pará,North,2010,7.002769280441163
2,15,Male,e5,15,Pará,North,2015,9.495595291451183
2,15,Male,e5,15,Pará,North,2020,12.278948873660914
2,15,Male,e5,15,Pará,North,2025,15.465296228063822
2,15,Male,e5,15,Pará,North,2030,17.099609795627888
2,15,Male,e5,15,Pará,North,2035,18.54406321879858
2,15,Male,e5,15,Pará,North,2040,19.74387557731315
2,15,Male,e5,15,Pará,North,2045,20.822721164407803
2,15,Male,e5,15,Pará,North,2050,21.88893948856895
2,15,Male,e5,15,Pará,North,2055,22.75539334695332
2,15,Male,e5,15,Pará,North,2060,23.603769795887636
2,15,Male,e5,16,Amapá,North,2010,12.820019307722989
2,15,Male,e5,16,Amapá,North,2015,16.331643188638104
2,15,Male,e5,16,Amapá,North,2020,19.78359257753611
2,15,Male,e5,16,Amapá,North,2025,23.20856631269783
2,15,Male,e5,16,Amapá,North,2030,24.780947390759902
2,15,Male,e5,16,Amapá,North,2035,26.18254512798164
2,15,Male,e5,16,Amapá,North,2040,27.331851744712253
2,15,Male,e5,16,Amapá,North,2045,28.35797937981569
2,15,Male,e5,16,Amapá,North,2050,29.275933897631074
2,15,Male,e5,16,Amapá,North,2055,30.099429868821492
2,15,Male,e5,16,Amapá,North,2060,30.967325399522377
2,15,Male,e5,17,Tocantins,North,2010,12.253665289736698
2,15,Male,e5,17,Tocantins,North,2015,15.706139464032889
2,15,Male,e5,17,Tocantins,North,2020,19.159121118578383
2,15,Male,e5,17,Tocantins,North,2025,22.615214280489905
2,15,Male,e5,17,Tocantins,North,2030,24.06470485224406
2,15,Male,e5,17,Tocantins,North,2035,25.385318970415042
2,15,Male,e5,17,Tocantins,North,2040,26.490144981671317
2,15,Male,e5,17,Tocantins,North,2045,27.49429402569954
2,15,Male,e5,17,Tocantins,North,2050,28.36261011825019
2,15,Male,e5,17,Tocantins,North,2055,29.17727957746567
2,15,Male,e5,17,Tocantins,North,2060,30.01999002910285
2,15,Male,e5,21,Maranhão,Northeast,2010,8.842480513770088
2,15,Male,e5,21,Maranhão,Northeast,2015,11.75454509786159
2,15,Male,e5,21,Maranhão,Northeast,2020,14.889244208550931
2,15,Male,e5,21,Maranhão,Northeast,2025,18.296582713549537
2,15,Male,e5,21,Maranhão,Northeast,2030,19.871061818710245
2,15,Male,e5,21,Maranhão,Northeast,2035,21.27468714142006
2,15,Male,e5,21,Maranhão,Northeast,2040,22.44889002340048
2,15,Male,e5,21,Maranhão,Northeast,2045,23.50778255699349
2,15,Male,e5,21,Maranhão,Northeast,2050,24.490582670325086
2,15,Male,e5,21,Maranhão,Northeast,2055,25.345770063411095
2,15,Male,e5,21,Maranhão,Northeast,2060,26.189402257701946
2,15,Male,e5,22,Piauí,Northeast,2010,8.498621565562583
2,15,Male,e5,22,Piauí,Northeast,2015,11.346903287732012
2,15,Male,e5,22,Piauí,Northeast,2020,14.431887820597462
2,15,Male,e5,22,Piauí,Northeast,2025,17.827565959965636
2,15,Male,e5,22,Piauí,Northeast,2030,19.440284197301306
2,15,Male,e5,22,Piauí,Northeast,2035,20.872719514798792
2,15,Male,e5,22,Piauí,Northeast,2040,22.06333020974806
2,15,Male,e5,22,Piauí,Northeast,2045,23.139678876424583
2,15,Male,e5,22,Piauí,Northeast,2050,24.155999103083477
2,15,Male,e5,22,Piauí,Northeast,2055,25.019657610333116
2,15,Male,e5,22,Piauí,Northeast,2060,25.875985430845677
2,15,Male,e5,23,Ceará,Northeast,2010,12.371434471420029
2,15,Male,e5,23,Ceará,Northeast,2015,15.857781233897233
2,15,Male,e5,23,Ceará,Northeast,2020,19.343049342577636
2,15,Male,e5,23,Ceará,Northeast,2025,22.833725973604516
2,15,Male,e5,23,Ceará,Northeast,2030,24.334910314931154
2,15,Male,e5,23,Ceará,Northeast,2035,25.692265869383977
2,15,Male,e5,23,Ceará,Northeast,2040,26.823229405403875
2,15,Male,e5,23,Ceará,Northeast,2045,27.844170836808157
2,15,Male,e5,23,Ceará,Northeast,2050,28.73672866163962
2,15,Male,e5,23,Ceará,Northeast,2055,29.56314239016683
2,15,Male,e5,23,Ceará,Northeast,2060,30.416950330309426
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2010,11.593779855070064
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2015,15.254890657485731
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2020,19.104862693698355
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2025,23.202585071119547
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2030,25.03600235781691
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2035,26.661428860367838
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2040,28.005134364969386
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2045,29.221886008281434
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2050,30.337758609952413
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2055,31.303258944453383
2,15,Male,e5,24,Rio Grande do Norte,Northeast,2060,32.2622561846492
2,15,Male,e5,25,Paraíba,Northeast,2010,10.308916963640767
2,15,Male,e5,25,Paraíba,Northeast,2015,13.84715296770235
2,15,Male,e5,25,Paraíba,Northeast,2020,17.731041793276056
2,15,Male,e5,25,Paraíba,Northeast,2025,22.07198590036422
2,15,Male,e5,25,Paraíba,Northeast,2030,24.075231945050522
2,15,Male,e5,25,Paraíba,Northeast,2035,25.843655133648102
2,15,Male,e5,25,Paraíba,Northeast,2040,27.311106639325043
2,15,Male,e5,25,Paraíba,Northeast,2045,28.644018119688603
2,15,Male,e5,25,Paraíba,Northeast,2050,29.905028026991598
2,15,Male,e5,25,Paraíba,Northeast,2055,30.95997839062345
2,15,Male,e5,25,Paraíba,Northeast,2060,31.974268671069048
2,15,Male,e5,26,Pernambuco,Northeast,2010,9.755221786373165
2,15,Male,e5,26,Pernambuco,Northeast,2015,13.007222411354533
2,15,Male,e5,26,Pernambuco,Northeast,2020,16.52290902690301
2,15,Male,e5,26,Pernambuco,Northeast,2025,20.380352663709154
2,15,Male,e5,26,Pernambuco,Northeast,2030,22.190724562984567
2,15,Male,e5,26,Pernambuco,Northeast,2035,23.79072363331299
2,15,Male,e5,26,Pernambuco,Northeast,2040,25.118487618789885
2,15,Male,e5,26,Pernambuco,Northeast,2045,26.31481979311234
2,15,Male,e5,26,Pernambuco,Northeast,2050,27.442392669892186
2,15,Male,e5,26,Pernambuco,Northeast,2055,28.396802489169353
2,15,Male,e5,26,Pernambuco,Northeast,2060,29.33106358276394
2,15,Male,e5,27,Alagoas,Northeast,2010,7.434376038132537
2,15,Male,e5,27,Alagoas,Northeast,2015,10.226462905215426
2,15,Male,e5,27,Alagoas,Northeast,2020,13.457689590193018
2,15,Male,e5,27,Alagoas,Northeast,2025,17.28463133392953
2,15,Male,e5,27,Alagoas,Northeast,2030,19.096343272778597
2,15,Male,e5,27,Alagoas,Northeast,2035,20.714433298901163
2,15,Male,e5,27,Alagoas,Northeast,2040,22.082693704033833
2,15,Male,e5,27,Alagoas,Northeast,2045,23.338252819505232
2,15,Male,e5,27,Alagoas,Northeast,2050,24.553043493077958
2,15,Male,e5,27,Alagoas,Northeast,2055,25.565597204207528
2,15,Male,e5,27,Alagoas,Northeast,2060,26.51104270059938
2,15,Male,e5,28,Sergipe,Northeast,2010,8.539066223846596
2,15,Male,e5,28,Sergipe,Northeast,2015,11.60438418906217
2,15,Male,e5,28,Sergipe,Northeast,2020,15.051558881737966
2,15,Male,e5,28,Sergipe,Northeast,2025,19.0165134887811
2,15,Male,e5,28,Sergipe,Northeast,2030,20.90512851168329
2,15,Male,e5,28,Sergipe,Northeast,2035,22.579107304544884
2,15,Male,e5,28,Sergipe,Northeast,2040,23.97570129214411
2,15,Male,e5,28,Sergipe,Northeast,2045,25.24885169089346
2,15,Male,e5,28,Sergipe,Northeast,2050,26.476305719966003
2,15,Male,e5,28,Sergipe,Northeast,2055,27.491378635670404
2,15,Male,e5,28,Sergipe,Northeast,2060,28.46195936559409
2,15,Male,e5,29,Bahia,Northeast,2010,7.992720034796481
2,15,Male,e5,29,Bahia,Northeast,2015,10.836046057009094
2,15,Male,e5,29,Bahia,Northeast,2020,14.023408745935706
2,15,Male,e5,29,Bahia,Northeast,2025,17.661261174502915
2,15,Male,e5,29,Bahia,Northeast,2030,19.354036732207803
2,15,Male,e5,29,Bahia,Northeast,2035,20.86467491047899
2,15,Male,e5,29,Bahia,Northeast,2040,22.133531614848003
2,15,Male,e5,29,Bahia,Northeast,2045,23.29298661109665
2,15,Male,e5,29,Bahia,Northeast,2050,24.392935196149573
2,15,Male,e5,29,Bahia,Northeast,2055,25.32555507808942
2,15,Male,e5,29,Bahia,Northeast,2060,26.221122784803647
2,15,Male,e5,31,Minas Gerais,Southeast,2010,13.50289945830315
2,15,Male,e5,31,Minas Gerais,Southeast,2015,17.05456861303074
2,15,Male,e5,31,Minas Gerais,Southeast,2020,20.50048029427944
2,15,Male,e5,31,Minas Gerais,Southeast,2025,23.847202181812083
2,15,Male,e5,31,Minas Gerais,Southeast,2030,25.260321152668155
2,15,Male,e5,31,Minas Gerais,Southeast,2035,26.552499397836026
2,15,Male,e5,31,Minas Gerais,Southeast,2040,27.628987006107568
2,15,Male,e5,31,Minas Gerais,Southeast,2045,28.603369821642595
2,15,Male,e5,31,Minas Gerais,Southeast,2050,29.436322888181852
2,15,Male,e5,31,Minas Gerais,Southeast,2055,30.228761876099117
2,15,Male,e5,31,Minas Gerais,Southeast,2060,31.067447267180924
2,15,Male,e5,32,Espírito Santo,Southeast,2010,15.024307367879532
2,15,Male,e5,32,Espírito Santo,Southeast,2015,18.8513676868804
2,15,Male,e5,32,Espírito Santo,Southeast,2020,22.514461919028957
2,15,Male,e5,32,Espírito Santo,Southeast,2025,26.028130228561654
2,15,Male,e5,32,Espírito Santo,Southeast,2030,27.502201780163922
2,15,Male,e5,32,Espírito Santo,Southeast,2035,28.848720083822307
2,15,Male,e5,32,Espírito Santo,Southeast,2040,29.966387486736004
2,15,Male,e5,32,Espírito Santo,Southeast,2045,30.977127077099166
2,15,Male,e5,32,Espírito Santo,Southeast,2050,31.83690014256537
2,15,Male,e5,32,Espírito Santo,Southeast,2055,32.65578249728651
2,15,Male,e5,32,Espírito Santo,Southeast,2060,33.52608208121921
2,15,Male,e5,33,Rio de Janeiro,Southeast,2010,13.485551761631738
2,15,Male,e5,33,Rio de Janeiro,Southeast,2015,17.05107267216351
2,15,Male,e5,33,Rio de Janeiro,Southeast,2020,20.51390992485933
2,15,Male,e5,33,Rio de Janeiro,Southeast,2025,23.888116086560956
2,15,Male,e5,33,Rio de Janeiro,Southeast,2030,25.351489650845846
2,15,Male,e5,33,Rio de Janeiro,Southeast,2035,26.678342208520515
2,15,Male,e5,33,Rio de Janeiro,Southeast,2040,27.777881097655687
2,15,Male,e5,33,Rio de Janeiro,Southeast,2045,28.76782504701156
2,15,Male,e5,33,Rio de Janeiro,Southeast,2050,29.62503703316647
2,15,Male,e5,33,Rio de Janeiro,Southeast,2055,30.42710456987195
2,15,Male,e5,33,Rio de Janeiro,Southeast,2060,31.27586174355539
2,15,Male,e5,35,São Paulo,Southeast,2010,18.364956092279584
2,15,Male,e5,35,São Paulo,Southeast,2015,22.092411909814487
2,15,Male,e5,35,São Paulo,Southeast,2020,25.37838586752255
2,15,Male,e5,35,São Paulo,Southeast,2025,28.28207167130241
2,15,Male,e5,35,São Paulo,Southeast,2030,29.562192632542267
2,15,Male,e5,35,São Paulo,Southeast,2035,30.757238302354214
2,15,Male,e5,35,São Paulo,Southeast,2040,31.747820822570635
2,15,Male,e5,35,São Paulo,Southeast,2045,32.630319825198335
2,15,Male,e5,35,São Paulo,Southeast,2050,33.35459115935621
2,15,Male,e5,35,São Paulo,Southeast,2055,34.086354436325664
2,15,Male,e5,35,São Paulo,Southeast,2060,34.91289118531389
2,15,Male,e5,41,Paraná,South,2010,17.196603157154364
2,15,Male,e5,41,Paraná,South,2015,21.31654967974263
2,15,Male,e5,41,Paraná,South,2020,25.171173501093747
2,15,Male,e5,41,Paraná,South,2025,28.77899027925021
2,15,Male,e5,41,Paraná,South,2030,30.2651898244266
2,15,Male,e5,41,Paraná,South,2035,31.630094290972952
2,15,Male,e5,41,Paraná,South,2040,32.76392594225086
2,15,Male,e5,41,Paraná,South,2045,33.786835046799446
2,15,Male,e5,41,Paraná,South,2050,34.642727508848104
2,15,Male,e5,41,Paraná,South,2055,35.473246771194546
2,15,Male,e5,41,Paraná,South,2060,36.36178691673352
2,15,Male,e5,42,Santa Catarina,South,2010,18.994796095714737
2,15,Male,e5,42,Santa Catarina,South,2015,23.06365691345214
2,15,Male,e5,42,Santa Catarina,South,2020,26.717372465927113
2,15,Male,e5,42,Santa Catarina,South,2025,30.005284842517362
2,15,Male,e5,42,Santa Catarina,South,2030,31.382706729091268
2,15,Male,e5,42,Santa Catarina,South,2035,32.66428928487932
2,15,Male,e5,42,Santa Catarina,South,2040,33.72736435261995
2,15,Male,e5,42,Santa Catarina,South,2045,34.68316559060404
2,15,Male,e5,42,Santa Catarina,South,2050,35.4678318841982
2,15,Male,e5,42,Santa Catarina,South,2055,36.251517970018675
2,15,Male,e5,42,Santa Catarina,South,2060,37.11812642543994
2,15,Male,e5,43,Rio Grande do Sul,South,2010,14.99646984218389
2,15,Male,e5,43,Rio Grande do Sul,South,2015,18.778150574293928
2,15,Male,e5,43,Rio Grande do Sul,South,2020,22.386347812967927
2,15,Male,e5,43,Rio Grande do Sul,South,2025,25.83002160238009
2,15,Male,e5,43,Rio Grande do Sul,South,2030,27.25234750518724
2,15,Male,e5,43,Rio Grande do Sul,South,2035,28.56085999068045
2,15,Male,e5,43,Rio Grande do Sul,South,2040,29.65141522825769
2,15,Male,e5,43,Rio Grande do Sul,South,2045,30.640378311450895
2,15,Male,e5,43,Rio Grande do Sul,South,2050,31.473364541876617
2,15,Male,e5,43,Rio Grande do Sul,South,2055,32.277968551363536
2,15,Male,e5,43,Rio Grande do Sul,South,2060,33.13533120102614
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2010,13.558203513421025
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2015,17.36111365487504
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2020,21.158843832500132
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2025,24.95340777051893
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2030,26.484603361292596
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2035,27.88407496975984
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2040,29.05599277636046
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2045,30.128593475030417
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2050,31.045856436528098
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2055,31.91137630552248
2,15,Male,e5,50,Mato Grosso do Sul,Center-West,2060,32.800124589148616
2,15,Male,e5,51,Mato Grosso,Center-West,2010,14.936365220070531
2,15,Male,e5,51,Mato Grosso,Center-West,2015,18.71460392094899
2,15,Male,e5,51,Mato Grosso,Center-West,2020,22.320598385307374
2,15,Male,e5,51,Mato Grosso,Center-West,2025,25.76957043954507
2,15,Male,e5,51,Mato Grosso,Center-West,2030,27.27927293138008
2,15,Male,e5,51,Mato Grosso,Center-West,2035,28.643920910861464
2,15,Male,e5,51,Mato Grosso,Center-West,2040,29.77195522201509
2,15,Male,e5,51,Mato Grosso,Center-West,2045,30.778910995725415
2,15,Male,e5,51,Mato Grosso,Center-West,2050,31.647736173092504
2,15,Male,e5,51,Mato Grosso,Center-West,2055,32.46420187510271
2,15,Male,e5,51,Mato Grosso,Center-West,2060,33.33206153608454
2,15,Male,e5,52,Goiás,Center-West,2010,14.78338883764682
2,15,Male,e5,52,Goiás,Center-West,2015,18.511757877782717
2,15,Male,e5,52,Goiás,Center-West,2020,22.067231127970615
2,15,Male,e5,52,Goiás,Center-West,2025,25.4619726644227
2,15,Male,e5,52,Goiás,Center-West,2030,26.88969432600682
2,15,Male,e5,52,Goiás,Center-West,2035,28.197885225038902
2,15,Male,e5,52,Goiás,Center-West,2040,29.28547501101511
2,15,Male,e5,52,Goiás,Center-West,2045,30.26826066995907
2,15,Male,e5,52,Goiás,Center-West,2050,31.10145544395921
2,15,Male,e5,52,Goiás,Center-West,2055,31.900714623451847
2,15,Male,e5,52,Goiás,Center-West,2060,32.754163071700795
2,15,Male,e5,53,Distrito Federal,Center-West,2010,18.911658569147708
2,15,Male,e5,53,Distrito Federal,Center-West,2015,22.95457550412407
2,15,Male,e5,53,Distrito Federal,Center-West,2020,26.58154530254896
2,15,Male,e5,53,Distrito Federal,Center-West,2025,29.84380262262911
2,15,Male,e5,53,Distrito Federal,Center-West,2030,31.24269962142008
2,15,Male,e5,53,Distrito Federal,Center-West,2035,32.53559872469504
2,15,Male,e5,53,Distrito Federal,Center-West,2040,33.60498020195079
2,15,Male,e5,53,Distrito Federal,Center-West,2045,34.56050313832367
2,15,Male,e5,53,Distrito Federal,Center-West,2050,35.35127628285364
2,15,Male,e5,53,Distrito Federal,Center-West,2055,36.13448686578671
2,15,Male,e5,53,Distrito Federal,Center-West,2060,37.000864745080584
2,15,Male,e6,11,Rondônia,North,2010,0
2,15,Male,e6,11,Rondônia,North,2015,0
2,15,Male,e6,11,Rondônia,North,2020,0
2,15,Male,e6,11,Rondônia,North,2025,0
2,15,Male,e6,11,Rondônia,North,2030,0
2,15,Male,e6,11,Rondônia,North,2035,0
2,15,Male,e6,11,Rondônia,North,2040,0
2,15,Male,e6,11,Rondônia,North,2045,0
2,15,Male,e6,11,Rondônia,North,2050,0
2,15,Male,e6,11,Rondônia,North,2055,0
2,15,Male,e6,11,Rondônia,North,2060,0
2,15,Male,e6,12,Acre,North,2010,0
2,15,Male,e6,12,Acre,North,2015,0
2,15,Male,e6,12,Acre,North,2020,0
2,15,Male,e6,12,Acre,North,2025,0
2,15,Male,e6,12,Acre,North,2030,0
2,15,Male,e6,12,Acre,North,2035,0
2,15,Male,e6,12,Acre,North,2040,0
2,15,Male,e6,12,Acre,North,2045,0
2,15,Male,e6,12,Acre,North,2050,0
2,15,Male,e6,12,Acre,North,2055,0
2,15,Male,e6,12,Acre,North,2060,0
2,15,Male,e6,13,Amazonas,North,2010,0
2,15,Male,e6,13,Amazonas,North,2015,0
2,15,Male,e6,13,Amazonas,North,2020,0
2,15,Male,e6,13,Amazonas,North,2025,0
2,15,Male,e6,13,Amazonas,North,2030,0
2,15,Male,e6,13,Amazonas,North,2035,0
2,15,Male,e6,13,Amazonas,North,2040,0
2,15,Male,e6,13,Amazonas,North,2045,0
2,15,Male,e6,13,Amazonas,North,2050,0
2,15,Male,e6,13,Amazonas,North,2055,0
2,15,Male,e6,13,Amazonas,North,2060,0
2,15,Male,e6,14,Roraima,North,2010,0
2,15,Male,e6,14,Roraima,North,2015,0
2,15,Male,e6,14,Roraima,North,2020,0
2,15,Male,e6,14,Roraima,North,2025,0
2,15,Male,e6,14,Roraima,North,2030,0
2,15,Male,e6,14,Roraima,North,2035,0
2,15,Male,e6,14,Roraima,North,2040,0
2,15,Male,e6,14,Roraima,North,2045,0
2,15,Male,e6,14,Roraima,North,2050,0
2,15,Male,e6,14,Roraima,North,2055,0
2,15,Male,e6,14,Roraima,North,2060,0
2,15,Male,e6,15,Pará,North,2010,0
2,15,Male,e6,15,Pará,North,2015,0
2,15,Male,e6,15,Pará,North,2020,0
2,15,Male,e6,15,Pará,North,2025,0
2,15,Male,e6,15,Pará,North,2030,0
2,15,Male,e6,15,Pará,North,2035,0
2,15,Male,e6,15,Pará,North,2040,0
2,15,Male,e6,15,Pará,North,2045,0
2,15,Male,e6,15,Pará,North,2050,0
2,15,Male,e6,15,Pará,North,2055,0
2,15,Male,e6,15,Pará,North,2060,0
2,15,Male,e6,16,Amapá,North,2010,0
2,15,Male,e6,16,Amapá,North,2015,0
2,15,Male,e6,16,Amapá,North,2020,0
2,15,Male,e6,16,Amapá,North,2025,0
2,15,Male,e6,16,Amapá,North,2030,0
2,15,Male,e6,16,Amapá,North,2035,0
2,15,Male,e6,16,Amapá,North,2040,0
2,15,Male,e6,16,Amapá,North,2045,0
2,15,Male,e6,16,Amapá,North,2050,0
2,15,Male,e6,16,Amapá,North,2055,0
2,15,Male,e6,16,Amapá,North,2060,0
2,15,Male,e6,17,Tocantins,North,2010,0
2,15,Male,e6,17,Tocantins,North,2015,0
2,15,Male,e6,17,Tocantins,North,2020,0
2,15,Male,e6,17,Tocantins,North,2025,0
2,15,Male,e6,17,Tocantins,North,2030,0
2,15,Male,e6,17,Tocantins,North,2035,0
2,15,Male,e6,17,Tocantins,North,2040,0
2,15,Male,e6,17,Tocantins,North,2045,0
2,15,Male,e6,17,Tocantins,North,2050,0
2,15,Male,e6,17,Tocantins,North,2055,0
2,15,Male,e6,17,Tocantins,North,2060,0
2,15,Male,e6,21,Maranhão,Northeast,2010,0
2,15,Male,e6,21,Maranhão,Northeast,2015,0
2,15,Male,e6,21,Maranhão,Northeast,2020,0
2,15,Male,e6,21,Maranhão,Northeast,2025,0
2,15,Male,e6,21,Maranhão,Northeast,2030,0
2,15,Male,e6,21,Maranhão,Northeast,2035,0
2,15,Male,e6,21,Maranhão,Northeast,2040,0
2,15,Male,e6,21,Maranhão,Northeast,2045,0
2,15,Male,e6,21,Maranhão,Northeast,2050,0
2,15,Male,e6,21,Maranhão,Northeast,2055,0
2,15,Male,e6,21,Maranhão,Northeast,2060,0
2,15,Male,e6,22,Piauí,Northeast,2010,0
2,15,Male,e6,22,Piauí,Northeast,2015,0
2,15,Male,e6,22,Piauí,Northeast,2020,0
2,15,Male,e6,22,Piauí,Northeast,2025,0
2,15,Male,e6,22,Piauí,Northeast,2030,0
2,15,Male,e6,22,Piauí,Northeast,2035,0
2,15,Male,e6,22,Piauí,Northeast,2040,0
2,15,Male,e6,22,Piauí,Northeast,2045,0
2,15,Male,e6,22,Piauí,Northeast,2050,0
2,15,Male,e6,22,Piauí,Northeast,2055,0
2,15,Male,e6,22,Piauí,Northeast,2060,0
