region,area,age,edu,ssp2,period,asfr
North,16,30-34,e1,High - declining,2015,0.08805462679471254
North,16,30-34,e1,High - declining,2020,0.0756525666827812
North,16,30-34,e1,High - declining,2025,0.0756525666827812
North,16,30-34,e1,High - declining,2030,0.0756525666827812
North,16,30-34,e1,High - declining,2035,0.0756525666827812
North,16,30-34,e1,High - declining,2040,0.0756525666827812
North,16,30-34,e1,High - declining,2045,0.0756525666827812
North,16,30-34,e1,High - declining,2050,0.0756525666827812
North,16,30-34,e1,High - declining,2055,0.0756525666827812
North,16,35-39,e1,High - declining,2010,0.13015503266097686
North,16,35-39,e1,High - declining,2015,0.12159220156485999
North,16,35-39,e1,High - declining,2020,0.10446653937262619
North,16,35-39,e1,High - declining,2025,0.10446653937262619
North,16,35-39,e1,High - declining,2030,0.10446653937262619
North,16,35-39,e1,High - declining,2035,0.10446653937262619
North,16,35-39,e1,High - declining,2040,0.10446653937262619
North,16,35-39,e1,High - declining,2045,0.10446653937262619
North,16,35-39,e1,High - declining,2050,0.10446653937262619
North,16,35-39,e1,High - declining,2055,0.10446653937262619
North,16,40-44,e1,High - declining,2010,0.05715643877611429
North,16,40-44,e1,High - declining,2015,0.05339614675136992
North,16,40-44,e1,High - declining,2020,0.04587556270188121
North,16,40-44,e1,High - declining,2025,0.04587556270188121
North,16,40-44,e1,High - declining,2030,0.04587556270188121
North,16,40-44,e1,High - declining,2035,0.04587556270188121
North,16,40-44,e1,High - declining,2040,0.04587556270188121
North,16,40-44,e1,High - declining,2045,0.04587556270188121
North,16,40-44,e1,High - declining,2050,0.04587556270188121
North,16,40-44,e1,High - declining,2055,0.04587556270188121
North,16,45-49,e1,High - declining,2010,0.008093463001093395
North,16,45-49,e1,High - declining,2015,0.00756099832996883
North,16,45-49,e1,High - declining,2020,0.0064960689877197
North,16,45-49,e1,High - declining,2025,0.0064960689877197
North,16,45-49,e1,High - declining,2030,0.0064960689877197
North,16,45-49,e1,High - declining,2035,0.0064960689877197
North,16,45-49,e1,High - declining,2040,0.0064960689877197
North,16,45-49,e1,High - declining,2045,0.0064960689877197
North,16,45-49,e1,High - declining,2050,0.0064960689877197
North,16,45-49,e1,High - declining,2055,0.0064960689877197
North,16,15-19,e2,High - declining,2010,0.18136951396711926
North,16,15-19,e2,High - declining,2015,0.16943730910086144
North,16,15-19,e2,High - declining,2020,0.14557289936834575
North,16,15-19,e2,High - declining,2025,0.14557289936834575
North,16,15-19,e2,High - declining,2030,0.14557289936834575
North,16,15-19,e2,High - declining,2035,0.14557289936834575
North,16,15-19,e2,High - declining,2040,0.14557289936834575
North,16,15-19,e2,High - declining,2045,0.14557289936834575
North,16,15-19,e2,High - declining,2050,0.14557289936834575
North,16,15-19,e2,High - declining,2055,0.14557289936834575
North,16,20-24,e2,High - declining,2010,0.23118476570806754
North,16,20-24,e2,High - declining,2015,0.21597524164832624
North,16,20-24,e2,High - declining,2020,0.1855561935288437
North,16,20-24,e2,High - declining,2025,0.1855561935288437
North,16,20-24,e2,High - declining,2030,0.1855561935288437
North,16,20-24,e2,High - declining,2035,0.1855561935288437
North,16,20-24,e2,High - declining,2040,0.1855561935288437
North,16,20-24,e2,High - declining,2045,0.1855561935288437
North,16,20-24,e2,High - declining,2050,0.1855561935288437
North,16,20-24,e2,High - declining,2055,0.1855561935288437
North,16,25-29,e2,High - declining,2010,0.2097908182045251
North,16,25-29,e2,High - declining,2015,0.19598879069106953
North,16,25-29,e2,High - declining,2020,0.16838473566415835
North,16,25-29,e2,High - declining,2025,0.16838473566415835
North,16,25-29,e2,High - declining,2030,0.16838473566415835
North,16,25-29,e2,High - declining,2035,0.16838473566415835
North,16,25-29,e2,High - declining,2040,0.16838473566415835
North,16,25-29,e2,High - declining,2045,0.16838473566415835
North,16,25-29,e2,High - declining,2050,0.16838473566415835
North,16,25-29,e2,High - declining,2055,0.16838473566415835
North,16,30-34,e2,High - declining,2010,0.11200691487456824
North,16,30-34,e2,High - declining,2015,0.10463803889597824
North,16,30-34,e2,High - declining,2020,0.08990028693879822
North,16,30-34,e2,High - declining,2025,0.08990028693879822
North,16,30-34,e2,High - declining,2030,0.08990028693879822
North,16,30-34,e2,High - declining,2035,0.08990028693879822
North,16,30-34,e2,High - declining,2040,0.08990028693879822
North,16,30-34,e2,High - declining,2045,0.08990028693879822
North,16,30-34,e2,High - declining,2050,0.08990028693879822
North,16,30-34,e2,High - declining,2055,0.08990028693879822
North,16,35-39,e2,High - declining,2010,0.07501164329151065
North,16,35-39,e2,High - declining,2015,0.07007666675917443
North,16,35-39,e2,High - declining,2020,0.06020671369450197
North,16,35-39,e2,High - declining,2025,0.06020671369450197
North,16,35-39,e2,High - declining,2030,0.06020671369450197
North,16,35-39,e2,High - declining,2035,0.06020671369450197
North,16,35-39,e2,High - declining,2040,0.06020671369450197
North,16,35-39,e2,High - declining,2045,0.06020671369450197
North,16,35-39,e2,High - declining,2050,0.06020671369450197
North,16,35-39,e2,High - declining,2055,0.06020671369450197
North,16,40-44,e2,High - declining,2010,0.024510620739917784
North,16,40-44,e2,High - declining,2015,0.0228980799017653
North,16,40-44,e2,High - declining,2020,0.01967299822546033
North,16,40-44,e2,High - declining,2025,0.01967299822546033
North,16,40-44,e2,High - declining,2030,0.01967299822546033
North,16,40-44,e2,High - declining,2035,0.01967299822546033
North,16,40-44,e2,High - declining,2040,0.01967299822546033
North,16,40-44,e2,High - declining,2045,0.01967299822546033
North,16,40-44,e2,High - declining,2050,0.01967299822546033
North,16,40-44,e2,High - declining,2055,0.01967299822546033
North,16,45-49,e2,High - declining,2010,0.0018655968598619917
North,16,45-49,e2,High - declining,2015,0.0017428602243447554
North,16,45-49,e2,High - declining,2020,0.001497386953310283
North,16,45-49,e2,High - declining,2025,0.001497386953310283
North,16,45-49,e2,High - declining,2030,0.001497386953310283
North,16,45-49,e2,High - declining,2035,0.001497386953310283
North,16,45-49,e2,High - declining,2040,0.001497386953310283
North,16,45-49,e2,High - declining,2045,0.001497386953310283
North,16,45-49,e2,High - declining,2050,0.001497386953310283
North,16,45-49,e2,High - declining,2055,0.001497386953310283
North,16,15-19,e3,High - declining,2010,0.15996448596697682
North,16,15-19,e3,High - declining,2015,0.14944050662704414
North,16,15-19,e3,High - declining,2020,0.1283925479471788
North,16,15-19,e3,High - declining,2025,0.1283925479471788
North,16,15-19,e3,High - declining,2030,0.1283925479471788
North,16,15-19,e3,High - declining,2035,0.1283925479471788
North,16,15-19,e3,High - declining,2040,0.1283925479471788
North,16,15-19,e3,High - declining,2045,0.1283925479471788
North,16,15-19,e3,High - declining,2050,0.1283925479471788
North,16,15-19,e3,High - declining,2055,0.1283925479471788
North,16,20-24,e3,High - declining,2010,0.20335266323239262
North,16,20-24,e3,High - declining,2015,0.189974198546051
North,16,20-24,e3,High - declining,2020,0.16321726917336776
North,16,20-24,e3,High - declining,2025,0.16321726917336776
North,16,20-24,e3,High - declining,2030,0.16321726917336776
North,16,20-24,e3,High - declining,2035,0.16321726917336776
North,16,20-24,e3,High - declining,2040,0.16321726917336776
North,16,20-24,e3,High - declining,2045,0.16321726917336776
North,16,20-24,e3,High - declining,2050,0.16321726917336776
North,16,20-24,e3,High - declining,2055,0.16321726917336776
North,16,25-29,e3,High - declining,2010,0.2045627818230975
North,16,25-29,e3,High - declining,2015,0.19110470407157795
North,16,25-29,e3,High - declining,2020,0.16418854856853882
North,16,25-29,e3,High - declining,2025,0.16418854856853882
North,16,25-29,e3,High - declining,2030,0.16418854856853882
North,16,25-29,e3,High - declining,2035,0.16418854856853882
North,16,25-29,e3,High - declining,2040,0.16418854856853882
North,16,25-29,e3,High - declining,2045,0.16418854856853882
North,16,25-29,e3,High - declining,2050,0.16418854856853882
North,16,25-29,e3,High - declining,2055,0.16418854856853882
North,16,30-34,e3,High - declining,2010,0.12996660628034337
North,16,30-34,e3,High - declining,2015,0.12141617165663658
North,16,30-34,e3,High - declining,2020,0.10431530240922297
North,16,30-34,e3,High - declining,2025,0.10431530240922297
North,16,30-34,e3,High - declining,2030,0.10431530240922297
North,16,30-34,e3,High - declining,2035,0.10431530240922297
North,16,30-34,e3,High - declining,2040,0.10431530240922297
North,16,30-34,e3,High - declining,2045,0.10431530240922297
North,16,30-34,e3,High - declining,2050,0.10431530240922297
North,16,30-34,e3,High - declining,2055,0.10431530240922297
North,16,35-39,e3,High - declining,2010,0.07256342461996217
North,16,35-39,e3,High - declining,2015,0.06778951510549099
North,16,35-39,e3,High - declining,2020,0.058241696076548596
North,16,35-39,e3,High - declining,2025,0.058241696076548596
North,16,35-39,e3,High - declining,2030,0.058241696076548596
North,16,35-39,e3,High - declining,2035,0.058241696076548596
North,16,35-39,e3,High - declining,2040,0.058241696076548596
North,16,35-39,e3,High - declining,2045,0.058241696076548596
North,16,35-39,e3,High - declining,2050,0.058241696076548596
North,16,35-39,e3,High - declining,2055,0.058241696076548596
North,16,40-44,e3,High - declining,2010,0.01712407110433822
North,16,40-44,e3,High - declining,2015,0.01599748747905281
North,16,40-44,e3,High - declining,2020,0.013744320228481993
North,16,40-44,e3,High - declining,2025,0.013744320228481993
North,16,40-44,e3,High - declining,2030,0.013744320228481993
North,16,40-44,e3,High - declining,2035,0.013744320228481993
North,16,40-44,e3,High - declining,2040,0.013744320228481993
North,16,40-44,e3,High - declining,2045,0.013744320228481993
North,16,40-44,e3,High - declining,2050,0.013744320228481993
North,16,40-44,e3,High - declining,2055,0.013744320228481993
North,16,45-49,e3,High - declining,2010,0.006462985416842984
North,16,45-49,e3,High - declining,2015,0.006037789007840156
North,16,45-49,e3,High - declining,2020,0.005187396189834501
North,16,45-49,e3,High - declining,2025,0.005187396189834501
North,16,45-49,e3,High - declining,2030,0.005187396189834501
North,16,45-49,e3,High - declining,2035,0.005187396189834501
North,16,45-49,e3,High - declining,2040,0.005187396189834501
North,16,45-49,e3,High - declining,2045,0.005187396189834501
North,16,45-49,e3,High - declining,2050,0.005187396189834501
North,16,45-49,e3,High - declining,2055,0.005187396189834501
North,16,15-19,e4,High - declining,2010,0.052350027699973274
North,16,15-19,e4,High - declining,2015,0.0489059469302382
North,16,15-19,e4,High - declining,2020,0.04201778539076803
North,16,15-19,e4,High - declining,2025,0.04201778539076803
North,16,15-19,e4,High - declining,2030,0.04201778539076803
North,16,15-19,e4,High - declining,2035,0.04201778539076803
North,16,15-19,e4,High - declining,2040,0.04201778539076803
North,16,15-19,e4,High - declining,2045,0.04201778539076803
North,16,15-19,e4,High - declining,2050,0.04201778539076803
North,16,15-19,e4,High - declining,2055,0.04201778539076803
North,16,20-24,e4,High - declining,2010,0.12664265662704693
North,16,20-24,e4,High - declining,2015,0.11831090290158332
North,16,20-24,e4,High - declining,2020,0.10164739545065611
North,16,20-24,e4,High - declining,2025,0.10164739545065611
North,16,20-24,e4,High - declining,2030,0.10164739545065611
North,16,20-24,e4,High - declining,2035,0.10164739545065611
North,16,20-24,e4,High - declining,2040,0.10164739545065611
North,16,20-24,e4,High - declining,2045,0.10164739545065611
North,16,20-24,e4,High - declining,2050,0.10164739545065611
North,16,20-24,e4,High - declining,2055,0.10164739545065611
North,16,25-29,e4,High - declining,2010,0.08292662747035875
North,16,25-29,e4,High - declining,2015,0.07747092829467726
North,16,25-29,e4,High - declining,2020,0.06655952994331428
North,16,25-29,e4,High - declining,2025,0.06655952994331428
North,16,25-29,e4,High - declining,2030,0.06655952994331428
North,16,25-29,e4,High - declining,2035,0.06655952994331428
North,16,25-29,e4,High - declining,2040,0.06655952994331428
North,16,25-29,e4,High - declining,2045,0.06655952994331428
North,16,25-29,e4,High - declining,2050,0.06655952994331428
North,16,25-29,e4,High - declining,2055,0.06655952994331428
North,16,30-34,e4,High - declining,2010,0.0872507954454524
North,16,30-34,e4,High - declining,2015,0.08151061153456737
North,16,30-34,e4,High - declining,2020,0.07003024371279733
North,16,30-34,e4,High - declining,2025,0.07003024371279733
North,16,30-34,e4,High - declining,2030,0.07003024371279733
North,16,30-34,e4,High - declining,2035,0.07003024371279733
North,16,30-34,e4,High - declining,2040,0.07003024371279733
North,16,30-34,e4,High - declining,2045,0.07003024371279733
North,16,30-34,e4,High - declining,2050,0.07003024371279733
North,16,30-34,e4,High - declining,2055,0.07003024371279733
North,16,35-39,e4,High - declining,2010,0.0427685792713148
North,16,35-39,e4,High - declining,2015,0.039954856950833555
North,16,35-39,e4,High - declining,2020,0.03432741230987109
North,16,35-39,e4,High - declining,2025,0.03432741230987109
North,16,35-39,e4,High - declining,2030,0.03432741230987109
North,16,35-39,e4,High - declining,2035,0.03432741230987109
North,16,35-39,e4,High - declining,2040,0.03432741230987109
North,16,35-39,e4,High - declining,2045,0.03432741230987109
North,16,35-39,e4,High - declining,2050,0.03432741230987109
North,16,35-39,e4,High - declining,2055,0.03432741230987109
North,16,40-44,e4,High - declining,2010,0.020123967841563756
North,16,40-44,e4,High - declining,2015,0.0188000225888293
North,16,40-44,e4,High - declining,2020,0.016152132083360388
North,16,40-44,e4,High - declining,2025,0.016152132083360388
North,16,40-44,e4,High - declining,2030,0.016152132083360388
North,16,40-44,e4,High - declining,2035,0.016152132083360388
North,16,40-44,e4,High - declining,2040,0.016152132083360388
North,16,40-44,e4,High - declining,2045,0.016152132083360388
North,16,40-44,e4,High - declining,2050,0.016152132083360388
North,16,40-44,e4,High - declining,2055,0.016152132083360388
North,16,45-49,e4,High - declining,2010,0
North,16,45-49,e4,High - declining,2015,0
North,16,45-49,e4,High - declining,2020,0
North,16,45-49,e4,High - declining,2025,0
North,16,45-49,e4,High - declining,2030,0
North,16,45-49,e4,High - declining,2035,0
North,16,45-49,e4,High - declining,2040,0
North,16,45-49,e4,High - declining,2045,0
North,16,45-49,e4,High - declining,2050,0
North,16,45-49,e4,High - declining,2055,0
North,16,15-19,e5,High - declining,2010,0.06328004686465535
North,16,15-19,e5,High - declining,2015,0.059116885886717506
North,16,15-19,e5,High - declining,2020,0.050790563930841796
North,16,15-19,e5,High - declining,2025,0.050790563930841796
North,16,15-19,e5,High - declining,2030,0.050790563930841796
North,16,15-19,e5,High - declining,2035,0.050790563930841796
North,16,15-19,e5,High - declining,2040,0.050790563930841796
North,16,15-19,e5,High - declining,2045,0.050790563930841796
North,16,15-19,e5,High - declining,2050,0.050790563930841796
North,16,15-19,e5,High - declining,2055,0.050790563930841796
North,16,20-24,e5,High - declining,2010,0.07465052321547663
North,16,20-24,e5,High - declining,2015,0.06973930458287948
North,16,20-24,e5,High - declining,2020,0.059916867317685196
North,16,20-24,e5,High - declining,2025,0.059916867317685196
North,16,20-24,e5,High - declining,2030,0.059916867317685196
North,16,20-24,e5,High - declining,2035,0.059916867317685196
North,16,20-24,e5,High - declining,2040,0.059916867317685196
North,16,20-24,e5,High - declining,2045,0.059916867317685196
North,16,20-24,e5,High - declining,2050,0.059916867317685196
North,16,20-24,e5,High - declining,2055,0.059916867317685196
North,16,25-29,e5,High - declining,2010,0.06697657851187208
North,16,25-29,e5,High - declining,2015,0.06257022466240682
North,16,25-29,e5,High - declining,2020,0.05375751696347628
North,16,25-29,e5,High - declining,2025,0.05375751696347628
North,16,25-29,e5,High - declining,2030,0.05375751696347628
North,16,25-29,e5,High - declining,2035,0.05375751696347628
North,16,25-29,e5,High - declining,2040,0.05375751696347628
North,16,25-29,e5,High - declining,2045,0.05375751696347628
North,16,25-29,e5,High - declining,2050,0.05375751696347628
North,16,25-29,e5,High - declining,2055,0.05375751696347628
North,16,30-34,e5,High - declining,2010,0.04578026564597252
North,16,30-34,e5,High - declining,2015,0.04276840606400064
North,16,30-34,e5,High - declining,2020,0.036744686900056896
North,16,30-34,e5,High - declining,2025,0.036744686900056896
North,16,30-34,e5,High - declining,2030,0.036744686900056896
North,16,30-34,e5,High - declining,2035,0.036744686900056896
North,16,30-34,e5,High - declining,2040,0.036744686900056896
North,16,30-34,e5,High - declining,2045,0.036744686900056896
North,16,30-34,e5,High - declining,2050,0.036744686900056896
North,16,30-34,e5,High - declining,2055,0.036744686900056896
North,16,35-39,e5,High - declining,2010,0.025993459545599257
North,16,35-39,e5,High - declining,2015,0.024283363522862464
North,16,35-39,e5,High - declining,2020,0.020863171477388878
North,16,35-39,e5,High - declining,2025,0.020863171477388878
North,16,35-39,e5,High - declining,2030,0.020863171477388878
North,16,35-39,e5,High - declining,2035,0.020863171477388878
North,16,35-39,e5,High - declining,2040,0.020863171477388878
North,16,35-39,e5,High - declining,2045,0.020863171477388878
North,16,35-39,e5,High - declining,2050,0.020863171477388878
North,16,35-39,e5,High - declining,2055,0.020863171477388878
North,16,40-44,e5,High - declining,2010,0.003426365207821775
North,16,40-44,e5,High - declining,2015,0.00320094644414929
North,16,40-44,e5,High - declining,2020,0.00275010891680432
North,16,40-44,e5,High - declining,2025,0.00275010891680432
North,16,40-44,e5,High - declining,2030,0.00275010891680432
North,16,40-44,e5,High - declining,2035,0.00275010891680432
North,16,40-44,e5,High - declining,2040,0.00275010891680432
North,16,40-44,e5,High - declining,2045,0.00275010891680432
North,16,40-44,e5,High - declining,2050,0.00275010891680432
North,16,40-44,e5,High - declining,2055,0.00275010891680432
North,16,45-49,e5,High - declining,2010,0.0025979567230924538
North,16,45-49,e5,High - declining,2015,0.0024270385176258453
North,16,45-49,e5,High - declining,2020,0.002085202106692628
North,16,45-49,e5,High - declining,2025,0.002085202106692628
North,16,45-49,e5,High - declining,2030,0.002085202106692628
North,16,45-49,e5,High - declining,2035,0.002085202106692628
North,16,45-49,e5,High - declining,2040,0.002085202106692628
North,16,45-49,e5,High - declining,2045,0.002085202106692628
North,16,45-49,e5,High - declining,2050,0.002085202106692628
North,16,45-49,e5,High - declining,2055,0.002085202106692628
North,16,15-19,e6,High - declining,2010,0
North,16,15-19,e6,High - declining,2015,0
North,16,15-19,e6,High - declining,2020,0
North,16,15-19,e6,High - declining,2025,0
North,16,15-19,e6,High - declining,2030,0
North,16,15-19,e6,High - declining,2035,0
North,16,15-19,e6,High - declining,2040,0
North,16,15-19,e6,High - declining,2045,0
North,16,15-19,e6,High - declining,2050,0
North,16,15-19,e6,High - declining,2055,0
North,16,20-24,e6,High - declining,2010,0.0477872515144863
North,16,20-24,e6,High - declining,2015,0.04464335338853325
North,16,20-24,e6,High - declining,2020,0.038355557136627166
North,16,20-24,e6,High - declining,2025,0.038355557136627166
North,16,20-24,e6,High - declining,2030,0.038355557136627166
North,16,20-24,e6,High - declining,2035,0.038355557136627166
North,16,20-24,e6,High - declining,2040,0.038355557136627166
North,16,20-24,e6,High - declining,2045,0.038355557136627166
North,16,20-24,e6,High - declining,2050,0.038355557136627166
North,16,20-24,e6,High - declining,2055,0.038355557136627166
North,16,25-29,e6,High - declining,2010,0.06268956538795593
North,16,25-29,e6,High - declining,2015,0.05856525187559041
North,16,25-29,e6,High - declining,2020,0.05031662485085937
North,16,25-29,e6,High - declining,2025,0.05031662485085937
North,16,25-29,e6,High - declining,2030,0.05031662485085937
North,16,25-29,e6,High - declining,2035,0.05031662485085937
North,16,25-29,e6,High - declining,2040,0.05031662485085937
North,16,25-29,e6,High - declining,2045,0.05031662485085937
North,16,25-29,e6,High - declining,2050,0.05031662485085937
North,16,25-29,e6,High - declining,2055,0.05031662485085937
North,16,30-34,e6,High - declining,2010,0.06114760695312425
North,16,30-34,e6,High - declining,2015,0.05712473807462924
North,16,30-34,e6,High - declining,2020,0.04907900031763921
North,16,30-34,e6,High - declining,2025,0.04907900031763921
North,16,30-34,e6,High - declining,2030,0.04907900031763921
North,16,30-34,e6,High - declining,2035,0.04907900031763921
North,16,30-34,e6,High - declining,2040,0.04907900031763921
North,16,30-34,e6,High - declining,2045,0.04907900031763921
North,16,30-34,e6,High - declining,2050,0.04907900031763921
North,16,30-34,e6,High - declining,2055,0.04907900031763921
North,16,35-39,e6,High - declining,2010,0.06249349133181522
North,16,35-39,e6,High - declining,2015,0.05838207742840632
North,16,35-39,e6,High - declining,2020,0.05015924962158854
North,16,35-39,e6,High - declining,2025,0.05015924962158854
North,16,35-39,e6,High - declining,2030,0.05015924962158854
North,16,35-39,e6,High - declining,2035,0.05015924962158854
North,16,35-39,e6,High - declining,2040,0.05015924962158854
North,16,35-39,e6,High - declining,2045,0.05015924962158854
North,16,35-39,e6,High - declining,2050,0.05015924962158854
North,16,35-39,e6,High - declining,2055,0.05015924962158854
North,16,40-44,e6,High - declining,2010,0.011704027169865457
North,16,40-44,e6,High - declining,2015,0.010934025382374308
North,16,40-44,e6,High - declining,2020,0.009394021807392012
North,16,40-44,e6,High - declining,2025,0.009394021807392012
North,16,40-44,e6,High - declining,2030,0.009394021807392012
North,16,40-44,e6,High - declining,2035,0.009394021807392012
North,16,40-44,e6,High - declining,2040,0.009394021807392012
North,16,40-44,e6,High - declining,2045,0.009394021807392012
North,16,40-44,e6,High - declining,2050,0.009394021807392012
North,16,40-44,e6,High - declining,2055,0.009394021807392012
North,16,45-49,e6,High - declining,2010,0.005794189891996057
North,16,45-49,e6,High - declining,2015,0.0054129931885752635
North,16,45-49,e6,High - declining,2020,0.004650599781733677
North,16,45-49,e6,High - declining,2025,0.004650599781733677
North,16,45-49,e6,High - declining,2030,0.004650599781733677
North,16,45-49,e6,High - declining,2035,0.004650599781733677
North,16,45-49,e6,High - declining,2040,0.004650599781733677
North,16,45-49,e6,High - declining,2045,0.004650599781733677
North,16,45-49,e6,High - declining,2050,0.004650599781733677
North,16,45-49,e6,High - declining,2055,0.004650599781733677
North,17,15-19,e1,Medium - declining,2010,0.19337951724967323
North,17,15-19,e1,Medium - declining,2015,0.19032615645099418
North,17,15-19,e1,Medium - declining,2020,0.17709492632338494
North,17,15-19,e1,Medium - declining,2025,0.17709492632338494
North,17,15-19,e1,Medium - declining,2030,0.17709492632338494
North,17,15-19,e1,Medium - declining,2035,0.17709492632338494
North,17,15-19,e1,Medium - declining,2040,0.17709492632338494
North,17,15-19,e1,Medium - declining,2045,0.17709492632338494
North,17,15-19,e1,Medium - declining,2050,0.17709492632338494
North,17,15-19,e1,Medium - declining,2055,0.17709492632338494
North,17,20-24,e1,Medium - declining,2010,0.12952147727584648
North,17,20-24,e1,Medium - declining,2015,0.12747640131885946
North,17,20-24,e1,Medium - declining,2020,0.11861440550524888
North,17,20-24,e1,Medium - declining,2025,0.11861440550524888
North,17,20-24,e1,Medium - declining,2030,0.11861440550524888
North,17,20-24,e1,Medium - declining,2035,0.11861440550524888
North,17,20-24,e1,Medium - declining,2040,0.11861440550524888
North,17,20-24,e1,Medium - declining,2045,0.11861440550524888
North,17,20-24,e1,Medium - declining,2050,0.11861440550524888
North,17,20-24,e1,Medium - declining,2055,0.11861440550524888
North,17,25-29,e1,Medium - declining,2010,0.14665527265304346
North,17,25-29,e1,Medium - declining,2015,0.14433966308483753
North,17,25-29,e1,Medium - declining,2020,0.1343053549559451
North,17,25-29,e1,Medium - declining,2025,0.1343053549559451
North,17,25-29,e1,Medium - declining,2030,0.1343053549559451
North,17,25-29,e1,Medium - declining,2035,0.1343053549559451
North,17,25-29,e1,Medium - declining,2040,0.1343053549559451
North,17,25-29,e1,Medium - declining,2045,0.1343053549559451
North,17,25-29,e1,Medium - declining,2050,0.1343053549559451
North,17,25-29,e1,Medium - declining,2055,0.1343053549559451
North,17,30-34,e1,Medium - declining,2010,0.08965409502010192
North,17,30-34,e1,Medium - declining,2015,0.08823850404610033
North,17,30-34,e1,Medium - declining,2020,0.08210427649209336
North,17,30-34,e1,Medium - declining,2025,0.08210427649209336
North,17,30-34,e1,Medium - declining,2030,0.08210427649209336
North,17,30-34,e1,Medium - declining,2035,0.08210427649209336
North,17,30-34,e1,Medium - declining,2040,0.08210427649209336
North,17,30-34,e1,Medium - declining,2045,0.08210427649209336
North,17,30-34,e1,Medium - declining,2050,0.08210427649209336
North,17,30-34,e1,Medium - declining,2055,0.08210427649209336
North,17,35-39,e1,Medium - declining,2010,0.030671001950907422
North,17,35-39,e1,Medium - declining,2015,0.030186722972735204
North,17,35-39,e1,Medium - declining,2020,0.028088180733988905
North,17,35-39,e1,Medium - declining,2025,0.028088180733988905
North,17,35-39,e1,Medium - declining,2030,0.028088180733988905
North,17,35-39,e1,Medium - declining,2035,0.028088180733988905
North,17,35-39,e1,Medium - declining,2040,0.028088180733988905
North,17,35-39,e1,Medium - declining,2045,0.028088180733988905
North,17,35-39,e1,Medium - declining,2050,0.028088180733988905
North,17,35-39,e1,Medium - declining,2055,0.028088180733988905
North,17,40-44,e1,Medium - declining,2010,0.02173372904028154
North,17,40-44,e1,Medium - declining,2015,0.02139056489754025
North,17,40-44,e1,Medium - declining,2020,0.019903520278994676
North,17,40-44,e1,Medium - declining,2025,0.019903520278994676
North,17,40-44,e1,Medium - declining,2030,0.019903520278994676
North,17,40-44,e1,Medium - declining,2035,0.019903520278994676
North,17,40-44,e1,Medium - declining,2040,0.019903520278994676
North,17,40-44,e1,Medium - declining,2045,0.019903520278994676
North,17,40-44,e1,Medium - declining,2050,0.019903520278994676
North,17,40-44,e1,Medium - declining,2055,0.019903520278994676
North,17,45-49,e1,Medium - declining,2010,0.011091624449084488
North,17,45-49,e1,Medium - declining,2015,0.010916493536730522
North,17,45-49,e1,Medium - declining,2020,0.010157592916530005
North,17,45-49,e1,Medium - declining,2025,0.010157592916530005
North,17,45-49,e1,Medium - declining,2030,0.010157592916530005
North,17,45-49,e1,Medium - declining,2035,0.010157592916530005
North,17,45-49,e1,Medium - declining,2040,0.010157592916530005
North,17,45-49,e1,Medium - declining,2045,0.010157592916530005
North,17,45-49,e1,Medium - declining,2050,0.010157592916530005
North,17,45-49,e1,Medium - declining,2055,0.010157592916530005
North,17,15-19,e2,Medium - declining,2010,0.1881638429438122
North,17,15-19,e2,Medium - declining,2015,0.18519283489733096
North,17,15-19,e2,Medium - declining,2020,0.1723184666959122
North,17,15-19,e2,Medium - declining,2025,0.1723184666959122
North,17,15-19,e2,Medium - declining,2030,0.1723184666959122
North,17,15-19,e2,Medium - declining,2035,0.1723184666959122
North,17,15-19,e2,Medium - declining,2040,0.1723184666959122
North,17,15-19,e2,Medium - declining,2045,0.1723184666959122
North,17,15-19,e2,Medium - declining,2050,0.1723184666959122
North,17,15-19,e2,Medium - declining,2055,0.1723184666959122
North,17,20-24,e2,Medium - declining,2010,0.23499426126727282
North,17,20-24,e2,Medium - declining,2015,0.23128382556305274
North,17,20-24,e2,Medium - declining,2020,0.21520527084476565
North,17,20-24,e2,Medium - declining,2025,0.21520527084476565
North,17,20-24,e2,Medium - declining,2030,0.21520527084476565
North,17,20-24,e2,Medium - declining,2035,0.21520527084476565
North,17,20-24,e2,Medium - declining,2040,0.21520527084476565
North,17,20-24,e2,Medium - declining,2045,0.21520527084476565
North,17,20-24,e2,Medium - declining,2050,0.21520527084476565
North,17,20-24,e2,Medium - declining,2055,0.21520527084476565
North,17,25-29,e2,Medium - declining,2010,0.11830740718700629
North,17,25-29,e2,Medium - declining,2015,0.11643939549457989
North,17,25-29,e2,Medium - declining,2020,0.10834467816073208
North,17,25-29,e2,Medium - declining,2025,0.10834467816073208
North,17,25-29,e2,Medium - declining,2030,0.10834467816073208
North,17,25-29,e2,Medium - declining,2035,0.10834467816073208
North,17,25-29,e2,Medium - declining,2040,0.10834467816073208
North,17,25-29,e2,Medium - declining,2045,0.10834467816073208
North,17,25-29,e2,Medium - declining,2050,0.10834467816073208
North,17,25-29,e2,Medium - declining,2055,0.10834467816073208
North,17,30-34,e2,Medium - declining,2010,0.073052449959137
North,17,30-34,e2,Medium - declining,2015,0.0718989902229401
North,17,30-34,e2,Medium - declining,2020,0.0669006646994202
North,17,30-34,e2,Medium - declining,2025,0.0669006646994202
North,17,30-34,e2,Medium - declining,2030,0.0669006646994202
North,17,30-34,e2,Medium - declining,2035,0.0669006646994202
North,17,30-34,e2,Medium - declining,2040,0.0669006646994202
