region,Time,sex,edu,agest,asfr
13,2030,f,e5,40,5.94685395441776
14,2030,f,e5,40,16.3450305429173
15,2030,f,e5,40,3.81597571290412
16,2030,f,e5,40,2.75010891680432
17,2030,f,e5,40,5.5023722764404095
21,2030,f,e5,40,4.7838299481748
22,2030,f,e5,40,5.12092454109366
23,2030,f,e5,40,9.726241373202772
24,2030,f,e5,40,7.956067960861639
25,2030,f,e5,40,7.13223594664301
26,2030,f,e5,40,7.16826270243698
27,2030,f,e5,40,6.07906853546136
28,2030,f,e5,40,9.43690317536509
29,2030,f,e5,40,8.46063694878185
31,2030,f,e5,40,10.76045230899637
32,2030,f,e5,40,9.718522263930629
33,2030,f,e5,40,9.19702830058765
35,2030,f,e5,40,10.34017761766482
41,2030,f,e5,40,10.696282624834
42,2030,f,e5,40,9.6467049220704
43,2030,f,e5,40,12.14540990614055
50,2030,f,e5,40,7.61394964717463
51,2030,f,e5,40,7.54660697637074
52,2030,f,e5,40,6.89650336729433
53,2030,f,e5,40,8.716905147467509
11,2035,f,e5,40,3.98867945797789
12,2035,f,e5,40,10.33155676015698
13,2035,f,e5,40,5.94685395441776
14,2035,f,e5,40,16.3450305429173
15,2035,f,e5,40,3.81597571290412
16,2035,f,e5,40,2.75010891680432
17,2035,f,e5,40,5.5023722764404095
21,2035,f,e5,40,4.7838299481748
22,2035,f,e5,40,5.12092454109366
23,2035,f,e5,40,9.726241373202772
24,2035,f,e5,40,7.956067960861639
25,2035,f,e5,40,7.13223594664301
26,2035,f,e5,40,7.16826270243698
27,2035,f,e5,40,6.07906853546136
28,2035,f,e5,40,9.43690317536509
29,2035,f,e5,40,8.46063694878185
31,2035,f,e5,40,10.76045230899637
32,2035,f,e5,40,9.718522263930629
33,2035,f,e5,40,9.19702830058765
35,2035,f,e5,40,10.34017761766482
41,2035,f,e5,40,10.696282624834
42,2035,f,e5,40,9.6467049220704
43,2035,f,e5,40,12.14540990614055
50,2035,f,e5,40,7.61394964717463
51,2035,f,e5,40,7.54660697637074
52,2035,f,e5,40,6.89650336729433
53,2035,f,e5,40,8.716905147467509
11,2040,f,e5,40,3.98867945797789
12,2040,f,e5,40,10.33155676015698
13,2040,f,e5,40,5.94685395441776
14,2040,f,e5,40,16.3450305429173
15,2040,f,e5,40,3.81597571290412
16,2040,f,e5,40,2.75010891680432
17,2040,f,e5,40,5.5023722764404095
21,2040,f,e5,40,4.7838299481748
22,2040,f,e5,40,5.12092454109366
23,2040,f,e5,40,9.726241373202772
24,2040,f,e5,40,7.956067960861639
25,2040,f,e5,40,7.13223594664301
26,2040,f,e5,40,7.16826270243698
27,2040,f,e5,40,6.07906853546136
28,2040,f,e5,40,9.43690317536509
29,2040,f,e5,40,8.46063694878185
31,2040,f,e5,40,10.76045230899637
32,2040,f,e5,40,9.718522263930629
33,2040,f,e5,40,9.19702830058765
35,2040,f,e5,40,10.34017761766482
41,2040,f,e5,40,10.696282624834
42,2040,f,e5,40,9.6467049220704
43,2040,f,e5,40,12.14540990614055
50,2040,f,e5,40,7.61394964717463
51,2040,f,e5,40,7.54660697637074
52,2040,f,e5,40,6.89650336729433
53,2040,f,e5,40,8.716905147467509
11,2045,f,e5,40,3.98867945797789
12,2045,f,e5,40,10.33155676015698
13,2045,f,e5,40,5.94685395441776
14,2045,f,e5,40,16.3450305429173
15,2045,f,e5,40,3.81597571290412
16,2045,f,e5,40,2.75010891680432
17,2045,f,e5,40,5.5023722764404095
21,2045,f,e5,40,4.7838299481748
22,2045,f,e5,40,5.12092454109366
23,2045,f,e5,40,9.726241373202772
24,2045,f,e5,40,7.956067960861639
25,2045,f,e5,40,7.13223594664301
26,2045,f,e5,40,7.16826270243698
27,2045,f,e5,40,6.07906853546136
28,2045,f,e5,40,9.43690317536509
29,2045,f,e5,40,8.46063694878185
31,2045,f,e5,40,10.76045230899637
32,2045,f,e5,40,9.718522263930629
33,2045,f,e5,40,9.19702830058765
35,2045,f,e5,40,10.34017761766482
41,2045,f,e5,40,10.696282624834
42,2045,f,e5,40,9.6467049220704
43,2045,f,e5,40,12.14540990614055
50,2045,f,e5,40,7.61394964717463
51,2045,f,e5,40,7.54660697637074
52,2045,f,e5,40,6.89650336729433
53,2045,f,e5,40,8.716905147467509
11,2050,f,e5,40,3.98867945797789
12,2050,f,e5,40,10.33155676015698
13,2050,f,e5,40,5.94685395441776
14,2050,f,e5,40,16.3450305429173
15,2050,f,e5,40,3.81597571290412
16,2050,f,e5,40,2.75010891680432
17,2050,f,e5,40,5.5023722764404095
21,2050,f,e5,40,4.7838299481748
22,2050,f,e5,40,5.12092454109366
23,2050,f,e5,40,9.726241373202772
24,2050,f,e5,40,7.956067960861639
25,2050,f,e5,40,7.13223594664301
26,2050,f,e5,40,7.16826270243698
27,2050,f,e5,40,6.07906853546136
28,2050,f,e5,40,9.43690317536509
29,2050,f,e5,40,8.46063694878185
31,2050,f,e5,40,10.76045230899637
32,2050,f,e5,40,9.718522263930629
33,2050,f,e5,40,9.19702830058765
35,2050,f,e5,40,10.34017761766482
41,2050,f,e5,40,10.696282624834
42,2050,f,e5,40,9.6467049220704
43,2050,f,e5,40,12.14540990614055
50,2050,f,e5,40,7.61394964717463
51,2050,f,e5,40,7.54660697637074
52,2050,f,e5,40,6.89650336729433
53,2050,f,e5,40,8.716905147467509
11,2055,f,e5,40,3.98867945797789
12,2055,f,e5,40,10.33155676015698
13,2055,f,e5,40,5.94685395441776
14,2055,f,e5,40,16.3450305429173
15,2055,f,e5,40,3.81597571290412
16,2055,f,e5,40,2.75010891680432
17,2055,f,e5,40,5.5023722764404095
21,2055,f,e5,40,4.7838299481748
22,2055,f,e5,40,5.12092454109366
23,2055,f,e5,40,9.726241373202772
24,2055,f,e5,40,7.956067960861639
25,2055,f,e5,40,7.13223594664301
26,2055,f,e5,40,7.16826270243698
27,2055,f,e5,40,6.07906853546136
28,2055,f,e5,40,9.43690317536509
29,2055,f,e5,40,8.46063694878185
31,2055,f,e5,40,10.76045230899637
32,2055,f,e5,40,9.718522263930629
33,2055,f,e5,40,9.19702830058765
35,2055,f,e5,40,10.34017761766482
41,2055,f,e5,40,10.696282624834
42,2055,f,e5,40,9.6467049220704
43,2055,f,e5,40,12.14540990614055
50,2055,f,e5,40,7.61394964717463
51,2055,f,e5,40,7.54660697637074
52,2055,f,e5,40,6.89650336729433
53,2055,f,e5,40,8.716905147467509
11,2010,f,e6,40,9.70078212542874
12,2010,f,e6,40,3.1868589972313597
13,2010,f,e6,40,10.9371077000413
14,2010,f,e6,40,0
15,2010,f,e6,40,6.78238666815656
16,2010,f,e6,40,11.70402716986545
17,2010,f,e6,40,12.4331655733919
21,2010,f,e6,40,11.79487375012668
22,2010,f,e6,40,7.70490782339089
23,2010,f,e6,40,11.60378809692671
24,2010,f,e6,40,17.69337477523773
25,2010,f,e6,40,12.64449925706452
26,2010,f,e6,40,11.84767992701616
27,2010,f,e6,40,8.572228849809319
28,2010,f,e6,40,6.89573198214642
29,2010,f,e6,40,15.998076364789942
31,2010,f,e6,40,14.890663123123579
32,2010,f,e6,40,13.681547941292191
33,2010,f,e6,40,16.90832088298816
35,2010,f,e6,40,14.72604018924505
41,2010,f,e6,40,15.48057139778267
42,2010,f,e6,40,13.04212730309294
43,2010,f,e6,40,13.17510005987548
50,2010,f,e6,40,6.11413761034803
51,2010,f,e6,40,13.45621679942966
52,2010,f,e6,40,8.2462217050964
53,2010,f,e6,40,14.14575347481218
11,2015,f,e6,40,10.14424645116263
12,2015,f,e6,40,3.0009588890595302
13,2015,f,e6,40,10.79192485446553
14,2015,f,e6,40,0
15,2015,f,e6,40,6.57262213202801
16,2015,f,e6,40,10.934025382374301
17,2015,f,e6,40,12.2368524327594
21,2015,f,e6,40,11.36260089017439
22,2015,f,e6,40,7.74996576387855
23,2015,f,e6,40,11.53430433586727
24,2015,f,e6,40,17.80126120679405
25,2015,f,e6,40,12.64449925706452
26,2015,f,e6,40,12.474910040799369
27,2015,f,e6,40,8.06526907912167
28,2015,f,e6,40,6.81692361663618
29,2015,f,e6,40,15.70542862640964
31,2015,f,e6,40,15.580958764592879
32,2015,f,e6,40,14.759488082121269
33,2015,f,e6,40,18.60978713536433
35,2015,f,e6,40,15.52443995854147
41,2015,f,e6,40,16.30498052547524
42,2015,f,e6,40,14.37978138546145
43,2015,f,e6,40,14.629494222329269
50,2015,f,e6,40,6.11413761034803
51,2015,f,e6,40,13.45621679942966
52,2015,f,e6,40,9.18566468415802
53,2015,f,e6,40,14.31023898033326
11,2020,f,e6,40,9.31275084041159
12,2020,f,e6,40,2.5096514603197
13,2020,f,e6,40,9.77564493543514
14,2020,f,e6,40,0
15,2020,f,e6,40,5.97828927966377
16,2020,f,e6,40,9.39402180739201
17,2020,f,e6,40,11.38616215668522
21,2020,f,e6,40,10.31279537314741
22,2020,f,e6,40,7.29938635900189
23,2020,f,e6,40,10.700499203153969
24,2020,f,e6,40,15.967191870336478
25,2020,f,e6,40,12.28115157726381
26,2020,f,e6,40,11.22044981323295
27,2020,f,e6,40,7.51222205655333
28,2020,f,e6,40,6.18645669255422
29,2020,f,e6,40,14.82748541126872
31,2020,f,e6,40,14.59482213392244
32,2020,f,e6,40,13.93030335840659
33,2020,f,e6,40,16.16392939757359
35,2020,f,e6,40,13.750218248993871
41,2020,f,e6,40,15.02256632684235
42,2020,f,e6,40,14.46338476560948
43,2020,f,e6,40,13.260652657666888
50,2020,f,e6,40,6.11413761034803
51,2020,f,e6,40,13.45621679942966
52,2020,f,e6,40,8.35060425832547
53,2020,f,e6,40,12.171927408559322
11,2025,f,e6,40,9.31275084041159
12,2025,f,e6,40,2.5096514603197
13,2025,f,e6,40,9.77564493543514
14,2025,f,e6,40,0
15,2025,f,e6,40,5.97828927966377
16,2025,f,e6,40,9.39402180739201
17,2025,f,e6,40,11.38616215668522
21,2025,f,e6,40,10.31279537314741
22,2025,f,e6,40,7.29938635900189
23,2025,f,e6,40,10.700499203153969
24,2025,f,e6,40,15.967191870336478
25,2025,f,e6,40,12.28115157726381
26,2025,f,e6,40,11.22044981323295
27,2025,f,e6,40,7.51222205655333
28,2025,f,e6,40,6.18645669255422
29,2025,f,e6,40,14.82748541126872
31,2025,f,e6,40,14.59482213392244
32,2025,f,e6,40,13.93030335840659
33,2025,f,e6,40,16.16392939757359
35,2025,f,e6,40,13.750218248993871
41,2025,f,e6,40,15.02256632684235
42,2025,f,e6,40,14.46338476560948
43,2025,f,e6,40,13.260652657666888
50,2025,f,e6,40,6.11413761034803
51,2025,f,e6,40,13.45621679942966
52,2025,f,e6,40,8.35060425832547
53,2025,f,e6,40,12.171927408559322
11,2030,f,e6,40,9.31275084041159
12,2030,f,e6,40,2.5096514603197
13,2030,f,e6,40,9.77564493543514
14,2030,f,e6,40,0
15,2030,f,e6,40,5.97828927966377
16,2030,f,e6,40,9.39402180739201
17,2030,f,e6,40,11.38616215668522
21,2030,f,e6,40,10.31279537314741
22,2030,f,e6,40,7.29938635900189
23,2030,f,e6,40,10.700499203153969
24,2030,f,e6,40,15.967191870336478
25,2030,f,e6,40,12.28115157726381
26,2030,f,e6,40,11.22044981323295
27,2030,f,e6,40,7.51222205655333
28,2030,f,e6,40,6.18645669255422
29,2030,f,e6,40,14.82748541126872
31,2030,f,e6,40,14.59482213392244
32,2030,f,e6,40,13.93030335840659
33,2030,f,e6,40,16.16392939757359
35,2030,f,e6,40,13.750218248993871
41,2030,f,e6,40,15.02256632684235
42,2030,f,e6,40,14.46338476560948
43,2030,f,e6,40,13.260652657666888
50,2030,f,e6,40,6.11413761034803
51,2030,f,e6,40,13.45621679942966
52,2030,f,e6,40,8.35060425832547
53,2030,f,e6,40,12.171927408559322
11,2035,f,e6,40,9.31275084041159
12,2035,f,e6,40,2.5096514603197
13,2035,f,e6,40,9.77564493543514
14,2035,f,e6,40,0
15,2035,f,e6,40,5.97828927966377
16,2035,f,e6,40,9.39402180739201
17,2035,f,e6,40,11.38616215668522
21,2035,f,e6,40,10.31279537314741
22,2035,f,e6,40,7.29938635900189
23,2035,f,e6,40,10.700499203153969
24,2035,f,e6,40,15.967191870336478
25,2035,f,e6,40,12.28115157726381
26,2035,f,e6,40,11.22044981323295
27,2035,f,e6,40,7.51222205655333
28,2035,f,e6,40,6.18645669255422
29,2035,f,e6,40,14.82748541126872
31,2035,f,e6,40,14.59482213392244
32,2035,f,e6,40,13.93030335840659
33,2035,f,e6,40,16.16392939757359
35,2035,f,e6,40,13.750218248993871
41,2035,f,e6,40,15.02256632684235
42,2035,f,e6,40,14.46338476560948
43,2035,f,e6,40,13.260652657666888
50,2035,f,e6,40,6.11413761034803
51,2035,f,e6,40,13.45621679942966
52,2035,f,e6,40,8.35060425832547
53,2035,f,e6,40,12.171927408559322
11,2040,f,e6,40,9.31275084041159
12,2040,f,e6,40,2.5096514603197
13,2040,f,e6,40,9.77564493543514
14,2040,f,e6,40,0
15,2040,f,e6,40,5.97828927966377
16,2040,f,e6,40,9.39402180739201
17,2040,f,e6,40,11.38616215668522
21,2040,f,e6,40,10.31279537314741
22,2040,f,e6,40,7.29938635900189
23,2040,f,e6,40,10.700499203153969
24,2040,f,e6,40,15.967191870336478
25,2040,f,e6,40,12.28115157726381
26,2040,f,e6,40,11.22044981323295
27,2040,f,e6,40,7.51222205655333
28,2040,f,e6,40,6.18645669255422
29,2040,f,e6,40,14.82748541126872
31,2040,f,e6,40,14.59482213392244
32,2040,f,e6,40,13.93030335840659
33,2040,f,e6,40,16.16392939757359
35,2040,f,e6,40,13.750218248993871
41,2040,f,e6,40,15.02256632684235
42,2040,f,e6,40,14.46338476560948
43,2040,f,e6,40,13.260652657666888
50,2040,f,e6,40,6.11413761034803
51,2040,f,e6,40,13.45621679942966
52,2040,f,e6,40,8.35060425832547
53,2040,f,e6,40,12.171927408559322
11,2045,f,e6,40,9.31275084041159
12,2045,f,e6,40,2.5096514603197
13,2045,f,e6,40,9.77564493543514
14,2045,f,e6,40,0
15,2045,f,e6,40,5.97828927966377
16,2045,f,e6,40,9.39402180739201
17,2045,f,e6,40,11.38616215668522
21,2045,f,e6,40,10.31279537314741
22,2045,f,e6,40,7.29938635900189
23,2045,f,e6,40,10.700499203153969
24,2045,f,e6,40,15.967191870336478
25,2045,f,e6,40,12.28115157726381
26,2045,f,e6,40,11.22044981323295
27,2045,f,e6,40,7.51222205655333
28,2045,f,e6,40,6.18645669255422
29,2045,f,e6,40,14.82748541126872
31,2045,f,e6,40,14.59482213392244
32,2045,f,e6,40,13.93030335840659
33,2045,f,e6,40,16.16392939757359
35,2045,f,e6,40,13.750218248993871
41,2045,f,e6,40,15.02256632684235
42,2045,f,e6,40,14.46338476560948
43,2045,f,e6,40,13.260652657666888
50,2045,f,e6,40,6.11413761034803
51,2045,f,e6,40,13.45621679942966
52,2045,f,e6,40,8.35060425832547
53,2045,f,e6,40,12.171927408559322
11,2050,f,e6,40,9.31275084041159
12,2050,f,e6,40,2.5096514603197
13,2050,f,e6,40,9.77564493543514
14,2050,f,e6,40,0
15,2050,f,e6,40,5.97828927966377
16,2050,f,e6,40,9.39402180739201
17,2050,f,e6,40,11.38616215668522
21,2050,f,e6,40,10.31279537314741
22,2050,f,e6,40,7.29938635900189
23,2050,f,e6,40,10.700499203153969
24,2050,f,e6,40,15.967191870336478
25,2050,f,e6,40,12.28115157726381
26,2050,f,e6,40,11.22044981323295
27,2050,f,e6,40,7.51222205655333
28,2050,f,e6,40,6.18645669255422
29,2050,f,e6,40,14.82748541126872
31,2050,f,e6,40,14.59482213392244
32,2050,f,e6,40,13.93030335840659
33,2050,f,e6,40,16.16392939757359
35,2050,f,e6,40,13.750218248993871
41,2050,f,e6,40,15.02256632684235
42,2050,f,e6,40,14.46338476560948
43,2050,f,e6,40,13.260652657666888
50,2050,f,e6,40,6.11413761034803
51,2050,f,e6,40,13.45621679942966
52,2050,f,e6,40,8.35060425832547
53,2050,f,e6,40,12.171927408559322
11,2055,f,e6,40,9.31275084041159
12,2055,f,e6,40,2.5096514603197
13,2055,f,e6,40,9.77564493543514
14,2055,f,e6,40,0
15,2055,f,e6,40,5.97828927966377
16,2055,f,e6,40,9.39402180739201
17,2055,f,e6,40,11.38616215668522
21,2055,f,e6,40,10.31279537314741
22,2055,f,e6,40,7.29938635900189
23,2055,f,e6,40,10.700499203153969
24,2055,f,e6,40,15.967191870336478
25,2055,f,e6,40,12.28115157726381
26,2055,f,e6,40,11.22044981323295
27,2055,f,e6,40,7.51222205655333
28,2055,f,e6,40,6.18645669255422
29,2055,f,e6,40,14.82748541126872
31,2055,f,e6,40,14.59482213392244
32,2055,f,e6,40,13.93030335840659
33,2055,f,e6,40,16.16392939757359
35,2055,f,e6,40,13.750218248993871
41,2055,f,e6,40,15.02256632684235
42,2055,f,e6,40,14.46338476560948
43,2055,f,e6,40,13.260652657666888
50,2055,f,e6,40,6.11413761034803
51,2055,f,e6,40,13.45621679942966
52,2055,f,e6,40,8.35060425832547
53,2055,f,e6,40,12.171927408559322
11,2010,f,e1,45,1.55892703849442
12,2010,f,e1,45,18.39229389981012
13,2010,f,e1,45,12.506740169284189
14,2010,f,e1,45,1.90874030574961
15,2010,f,e1,45,6.61639946971869
16,2010,f,e1,45,8.09346300109339
17,2010,f,e1,45,11.09162444908448
21,2010,f,e1,45,7.848353321804981
22,2010,f,e1,45,2.36549076782934
23,2010,f,e1,45,8.064287412734151
24,2010,f,e1,45,4.0944245514019
25,2010,f,e1,45,3.71489640724903
26,2010,f,e1,45,5.53933615232324
27,2010,f,e1,45,7.13477997134293
28,2010,f,e1,45,6.08990658425453
29,2010,f,e1,45,4.97207618528726
31,2010,f,e1,45,3.55715381885674
32,2010,f,e1,45,17.878070138641878
33,2010,f,e1,45,4.68670011232563
35,2010,f,e1,45,3.91106941760065
41,2010,f,e1,45,1.2882067013441598
42,2010,f,e1,45,3.75262199503347
43,2010,f,e1,45,2.48634417018574
50,2010,f,e1,45,8.378936071656899
51,2010,f,e1,45,9.25037833104162
52,2010,f,e1,45,0.8985238934563143
53,2010,f,e1,45,13.3814865276498
11,2015,f,e1,45,1.6301922745398798
12,2015,f,e1,45,17.31941008898786
13,2015,f,e1,45,12.34072149447068
14,2015,f,e1,45,1.90874030574961
15,2015,f,e1,45,6.4117685582840895
16,2015,f,e1,45,7.560998329968831
17,2015,f,e1,45,10.91649353673052
21,2015,f,e1,45,7.56071733618909
22,2015,f,e1,45,2.37932404717337
23,2015,f,e1,45,8.01599826655011
24,2015,f,e1,45,4.11939055476411
25,2015,f,e1,45,3.71489640724903
26,2015,f,e1,45,5.83259512509329
27,2015,f,e1,45,6.71283061819899
28,2015,f,e1,45,6.0203076518630505
29,2015,f,e1,45,4.88112357214176
31,2015,f,e1,45,3.7220549892673196
32,2015,f,e1,45,19.28664536168639
33,2015,f,e1,45,5.1583177336917405
35,2015,f,e1,45,4.12311534988021
41,2015,f,e1,45,1.35680942508438
42,2015,f,e1,45,4.13750630221639
43,2015,f,e1,45,2.76081073442703
50,2015,f,e1,45,8.378936071656899
51,2015,f,e1,45,9.25037833104162
52,2015,f,e1,45,1.00088737498931
53,2015,f,e1,45,13.53708520820387
11,2020,f,e1,45,1.49656995695465
12,2020,f,e1,45,14.483931446100469
13,2020,f,e1,45,11.17859077077614
14,2020,f,e1,45,1.90874030574961
15,2020,f,e1,45,5.83198097588606
16,2020,f,e1,45,6.4960689877197
17,2020,f,e1,45,10.15759291653
21,2020,f,e1,45,6.86217279969336
22,2020,f,e1,45,2.24099125373306
23,2020,f,e1,45,7.4365285123416704
24,2020,f,e1,45,3.69496849760659
25,2020,f,e1,45,3.608146510489
26,2020,f,e1,45,5.24607717955318
27,2020,f,e1,45,6.25252223295106
28,2020,f,e1,45,5.46351619273121
29,2020,f,e1,45,4.608265732705259
31,2020,f,e1,45,3.48648188868078
32,2020,f,e1,45,18.203125959344458
33,2020,f,e1,45,4.48036740297796
35,2020,f,e1,45,3.65190216703676
41,2020,f,e1,45,1.25009407704404
42,2020,f,e1,45,4.16156157141532
43,2020,f,e1,45,2.5024892621999397
50,2020,f,e1,45,8.378936071656899
51,2020,f,e1,45,9.25037833104162
52,2020,f,e1,45,0.9098976136266476
53,2020,f,e1,45,11.51430236100099
11,2025,f,e1,45,1.49656995695465
12,2025,f,e1,45,14.483931446100469
13,2025,f,e1,45,11.17859077077614
14,2025,f,e1,45,1.90874030574961
15,2025,f,e1,45,5.83198097588606
16,2025,f,e1,45,6.4960689877197
17,2025,f,e1,45,10.15759291653
21,2025,f,e1,45,6.86217279969336
22,2025,f,e1,45,2.24099125373306
23,2025,f,e1,45,7.4365285123416704
24,2025,f,e1,45,3.69496849760659
25,2025,f,e1,45,3.608146510489
26,2025,f,e1,45,5.24607717955318
27,2025,f,e1,45,6.25252223295106
28,2025,f,e1,45,5.46351619273121
29,2025,f,e1,45,4.608265732705259
31,2025,f,e1,45,3.48648188868078
32,2025,f,e1,45,18.203125959344458
33,2025,f,e1,45,4.48036740297796
35,2025,f,e1,45,3.65190216703676
41,2025,f,e1,45,1.25009407704404
42,2025,f,e1,45,4.16156157141532
43,2025,f,e1,45,2.5024892621999397
50,2025,f,e1,45,8.378936071656899
51,2025,f,e1,45,9.25037833104162
52,2025,f,e1,45,0.9098976136266476
53,2025,f,e1,45,11.51430236100099
11,2030,f,e1,45,1.49656995695465
12,2030,f,e1,45,14.483931446100469
13,2030,f,e1,45,11.17859077077614
14,2030,f,e1,45,1.90874030574961
15,2030,f,e1,45,5.83198097588606
16,2030,f,e1,45,6.4960689877197
17,2030,f,e1,45,10.15759291653
21,2030,f,e1,45,6.86217279969336
22,2030,f,e1,45,2.24099125373306
23,2030,f,e1,45,7.4365285123416704
24,2030,f,e1,45,3.69496849760659
25,2030,f,e1,45,3.608146510489
26,2030,f,e1,45,5.24607717955318
27,2030,f,e1,45,6.25252223295106
28,2030,f,e1,45,5.46351619273121
29,2030,f,e1,45,4.608265732705259
31,2030,f,e1,45,3.48648188868078
32,2030,f,e1,45,18.203125959344458
33,2030,f,e1,45,4.48036740297796
35,2030,f,e1,45,3.65190216703676
41,2030,f,e1,45,1.25009407704404
42,2030,f,e1,45,4.16156157141532
43,2030,f,e1,45,2.5024892621999397
50,2030,f,e1,45,8.378936071656899
51,2030,f,e1,45,9.25037833104162
52,2030,f,e1,45,0.9098976136266476
53,2030,f,e1,45,11.51430236100099
11,2035,f,e1,45,1.49656995695465
12,2035,f,e1,45,14.483931446100469
13,2035,f,e1,45,11.17859077077614
14,2035,f,e1,45,1.90874030574961
15,2035,f,e1,45,5.83198097588606
16,2035,f,e1,45,6.4960689877197
17,2035,f,e1,45,10.15759291653
21,2035,f,e1,45,6.86217279969336
22,2035,f,e1,45,2.24099125373306
23,2035,f,e1,45,7.4365285123416704
24,2035,f,e1,45,3.69496849760659
25,2035,f,e1,45,3.608146510489
26,2035,f,e1,45,5.24607717955318
27,2035,f,e1,45,6.25252223295106
28,2035,f,e1,45,5.46351619273121
29,2035,f,e1,45,4.608265732705259
31,2035,f,e1,45,3.48648188868078
32,2035,f,e1,45,18.203125959344458
33,2035,f,e1,45,4.48036740297796
35,2035,f,e1,45,3.65190216703676
41,2035,f,e1,45,1.25009407704404
42,2035,f,e1,45,4.16156157141532
43,2035,f,e1,45,2.5024892621999397
50,2035,f,e1,45,8.378936071656899
51,2035,f,e1,45,9.25037833104162
52,2035,f,e1,45,0.9098976136266476
53,2035,f,e1,45,11.51430236100099
11,2040,f,e1,45,1.49656995695465
12,2040,f,e1,45,14.483931446100469
13,2040,f,e1,45,11.17859077077614
14,2040,f,e1,45,1.90874030574961
15,2040,f,e1,45,5.83198097588606
16,2040,f,e1,45,6.4960689877197
17,2040,f,e1,45,10.15759291653
21,2040,f,e1,45,6.86217279969336
22,2040,f,e1,45,2.24099125373306
23,2040,f,e1,45,7.4365285123416704
24,2040,f,e1,45,3.69496849760659
25,2040,f,e1,45,3.608146510489
26,2040,f,e1,45,5.24607717955318
27,2040,f,e1,45,6.25252223295106
28,2040,f,e1,45,5.46351619273121
29,2040,f,e1,45,4.608265732705259
31,2040,f,e1,45,3.48648188868078
32,2040,f,e1,45,18.203125959344458
33,2040,f,e1,45,4.48036740297796
35,2040,f,e1,45,3.65190216703676
41,2040,f,e1,45,1.25009407704404
42,2040,f,e1,45,4.16156157141532
43,2040,f,e1,45,2.5024892621999397
50,2040,f,e1,45,8.378936071656899
51,2040,f,e1,45,9.25037833104162
52,2040,f,e1,45,0.9098976136266476
53,2040,f,e1,45,11.51430236100099
11,2045,f,e1,45,1.49656995695465
12,2045,f,e1,45,14.483931446100469
13,2045,f,e1,45,11.17859077077614
14,2045,f,e1,45,1.90874030574961
15,2045,f,e1,45,5.83198097588606
16,2045,f,e1,45,6.4960689877197
17,2045,f,e1,45,10.15759291653
21,2045,f,e1,45,6.86217279969336
22,2045,f,e1,45,2.24099125373306
23,2045,f,e1,45,7.4365285123416704
24,2045,f,e1,45,3.69496849760659
25,2045,f,e1,45,3.608146510489
26,2045,f,e1,45,5.24607717955318
27,2045,f,e1,45,6.25252223295106
28,2045,f,e1,45,5.46351619273121
29,2045,f,e1,45,4.608265732705259
31,2045,f,e1,45,3.48648188868078
32,2045,f,e1,45,18.203125959344458
33,2045,f,e1,45,4.48036740297796
35,2045,f,e1,45,3.65190216703676
41,2045,f,e1,45,1.25009407704404
42,2045,f,e1,45,4.16156157141532
43,2045,f,e1,45,2.5024892621999397
50,2045,f,e1,45,8.378936071656899
51,2045,f,e1,45,9.25037833104162
52,2045,f,e1,45,0.9098976136266476
53,2045,f,e1,45,11.51430236100099
11,2050,f,e1,45,1.49656995695465
12,2050,f,e1,45,14.483931446100469
13,2050,f,e1,45,11.17859077077614
14,2050,f,e1,45,1.90874030574961
15,2050,f,e1,45,5.83198097588606
16,2050,f,e1,45,6.4960689877197
17,2050,f,e1,45,10.15759291653
21,2050,f,e1,45,6.86217279969336
22,2050,f,e1,45,2.24099125373306
23,2050,f,e1,45,7.4365285123416704
24,2050,f,e1,45,3.69496849760659
25,2050,f,e1,45,3.608146510489
26,2050,f,e1,45,5.24607717955318
27,2050,f,e1,45,6.25252223295106
28,2050,f,e1,45,5.46351619273121
29,2050,f,e1,45,4.608265732705259
31,2050,f,e1,45,3.48648188868078
32,2050,f,e1,45,18.203125959344458
33,2050,f,e1,45,4.48036740297796
35,2050,f,e1,45,3.65190216703676
41,2050,f,e1,45,1.25009407704404
42,2050,f,e1,45,4.16156157141532
43,2050,f,e1,45,2.5024892621999397
50,2050,f,e1,45,8.378936071656899
51,2050,f,e1,45,9.25037833104162
52,2050,f,e1,45,0.9098976136266476
53,2050,f,e1,45,11.51430236100099
11,2055,f,e1,45,1.49656995695465
12,2055,f,e1,45,14.483931446100469
13,2055,f,e1,45,11.17859077077614
14,2055,f,e1,45,1.90874030574961
15,2055,f,e1,45,5.83198097588606
16,2055,f,e1,45,6.4960689877197
17,2055,f,e1,45,10.15759291653
21,2055,f,e1,45,6.86217279969336
22,2055,f,e1,45,2.24099125373306
23,2055,f,e1,45,7.4365285123416704
24,2055,f,e1,45,3.69496849760659
25,2055,f,e1,45,3.608146510489
26,2055,f,e1,45,5.24607717955318
27,2055,f,e1,45,6.25252223295106
28,2055,f,e1,45,5.46351619273121
29,2055,f,e1,45,4.608265732705259
31,2055,f,e1,45,3.48648188868078
32,2055,f,e1,45,18.203125959344458
33,2055,f,e1,45,4.48036740297796
35,2055,f,e1,45,3.65190216703676
41,2055,f,e1,45,1.25009407704404
42,2055,f,e1,45,4.16156157141532
43,2055,f,e1,45,2.5024892621999397
50,2055,f,e1,45,8.378936071656899
51,2055,f,e1,45,9.25037833104162
52,2055,f,e1,45,0.9098976136266476
53,2055,f,e1,45,11.51430236100099
11,2010,f,e2,45,0.19334675310082777
