sex,age,education,area,pop
Male,25--29,Upper Secondary,41,169878.49971847306
Male,25--29,Upper Secondary,42,119950.03035105835
Male,25--29,Upper Secondary,43,186022.35938894041
Male,25--29,Upper Secondary,50,36953.28370235523
Male,25--29,Upper Secondary,51,49287.0608335525
Male,25--29,Upper Secondary,52,102412.71522996303
Male,25--29,Upper Secondary,53,52216.60406811646
Male,25--29,Post Secondary,11,4677.60783937953
Male,25--29,Post Secondary,12,2396.2486688570266
Male,25--29,Post Secondary,13,9521.508743937437
Male,25--29,Post Secondary,14,1739.6398511708103
Male,25--29,Post Secondary,15,16807.591770702988
Male,25--29,Post Secondary,16,2550.29892816046
Male,25--29,Post Secondary,17,5045.226409272339
Male,25--29,Post Secondary,21,13492.199622127026
Male,25--29,Post Secondary,22,9860.814060680757
Male,25--29,Post Secondary,23,20744.337529683053
Male,25--29,Post Secondary,24,9914.393707164956
Male,25--29,Post Secondary,25,9749.135752579137
Male,25--29,Post Secondary,26,23946.82600665635
Male,25--29,Post Secondary,27,7176.308329109866
Male,25--29,Post Secondary,28,6623.646627208326
Male,25--29,Post Secondary,29,33612.80954457273
Male,25--29,Post Secondary,31,88982.79963778441
Male,25--29,Post Secondary,32,17423.258652650893
Male,25--29,Post Secondary,33,87847.54045691343
Male,25--29,Post Secondary,35,290630.4681216594
Male,25--29,Post Secondary,41,60499.30173500033
Male,25--29,Post Secondary,42,41441.363684111784
Male,25--29,Post Secondary,43,45652.46771588427
Male,25--29,Post Secondary,50,12775.176135693919
Male,25--29,Post Secondary,51,14557.799470346836
Male,25--29,Post Secondary,52,28929.32967655609
Male,25--29,Post Secondary,53,27470.983374246636
Male,30--34,No Education,11,3698.310846885245
Male,30--34,No Education,12,4039.578615469538
Male,30--34,No Education,13,12699.482276828903
Male,30--34,No Education,14,1666.508700292898
Male,30--34,No Education,15,30090.672683207646
Male,30--34,No Education,16,1677.864146315038
Male,30--34,No Education,17,3842.357107121676
Male,30--34,No Education,21,33730.52143997609
Male,30--34,No Education,22,15877.197028985798
Male,30--34,No Education,23,33870.24509419827
Male,30--34,No Education,24,9453.00867944477
Male,30--34,No Education,25,18311.58653449899
Male,30--34,No Education,26,30549.181495645636
Male,30--34,No Education,27,14080.7850523416
Male,30--34,No Education,28,7677.823619948052
Male,30--34,No Education,29,57557.017662192826
Male,30--34,No Education,31,34378.909789434314
Male,30--34,No Education,32,5065.294094870405
Male,30--34,No Education,33,21963.658459451
Male,30--34,No Education,35,61302.24614724712
Male,30--34,No Education,41,13174.524706088168
Male,30--34,No Education,42,5710.542680643989
Male,30--34,No Education,43,9172.151891593892
Male,30--34,No Education,50,3847.0843132381174
Male,30--34,No Education,51,7835.466808177149
Male,30--34,No Education,52,13128.362757757624
Male,30--34,No Education,53,4244.802732832625
Male,30--34,Incomplete Primary,11,12553.41209281722
Male,30--34,Incomplete Primary,12,5521.735453077487
Male,30--34,Incomplete Primary,13,19756.553818424043
Male,30--34,Incomplete Primary,14,2085.6805947876123
Male,30--34,Incomplete Primary,15,63833.66156539407
Male,30--34,Incomplete Primary,16,3453.458907074708
Male,30--34,Incomplete Primary,17,9068.17329724037
Male,30--34,Incomplete Primary,21,52908.699246014265
Male,30--34,Incomplete Primary,22,30691.96304683131
Male,30--34,Incomplete Primary,23,61246.02296955598
Male,30--34,Incomplete Primary,24,23512.784619635357
Male,30--34,Incomplete Primary,25,33446.272596026836
Male,30--34,Incomplete Primary,26,66571.31565835512
Male,30--34,Incomplete Primary,27,28919.82226412504
Male,30--34,Incomplete Primary,28,18355.470212621567
Male,30--34,Incomplete Primary,29,113824.99958901126
Male,30--34,Incomplete Primary,31,121890.59735988734
Male,30--34,Incomplete Primary,32,18814.483999161577
Male,30--34,Incomplete Primary,33,62342.493892071325
Male,30--34,Incomplete Primary,35,163200.11376298
Male,30--34,Incomplete Primary,41,50151.595255641136
Male,30--34,Incomplete Primary,42,28339.993695055004
Male,30--34,Incomplete Primary,43,36041.73461140816
Male,30--34,Incomplete Primary,50,13254.221005573947
Male,30--34,Incomplete Primary,51,19734.311629407184
Male,30--34,Incomplete Primary,52,35590.846314174596
Male,30--34,Incomplete Primary,53,9246.756777915556
Male,30--34,Primary,11,16495.026287035987
Male,30--34,Primary,12,5203.575325240129
Male,30--34,Primary,13,26106.937274372343
Male,30--34,Primary,14,3361.9489703218333
Male,30--34,Primary,15,66549.85918462212
Male,30--34,Primary,16,4336.598649525657
Male,30--34,Primary,17,12017.96465535394
Male,30--34,Primary,21,49763.12735449929
Male,30--34,Primary,22,25315.215124691254
Male,30--34,Primary,23,60881.87746016733
Male,30--34,Primary,24,27193.61481504967
Male,30--34,Primary,25,31400.627326806887
Male,30--34,Primary,26,78241.12658796491
Male,30--34,Primary,27,27005.15869897123
Male,30--34,Primary,28,17359.369408550607
Male,30--34,Primary,29,124325.0583741233
Male,30--34,Primary,31,180439.0046620393
Male,30--34,Primary,32,33506.30008524029
Male,30--34,Primary,33,106453.2401674934
Male,30--34,Primary,35,269686.9895821117
Male,30--34,Primary,41,77777.63261523556
Male,30--34,Primary,42,47603.989139304394
Male,30--34,Primary,43,88751.1704244484
Male,30--34,Primary,50,23913.55828694996
Male,30--34,Primary,51,30084.048367849988
Male,30--34,Primary,52,60018.62745198309
Male,30--34,Primary,53,16851.29080939968
Male,30--34,Lower Secondary,11,11549.410522708946
Male,30--34,Lower Secondary,12,4352.922641210458
Male,30--34,Lower Secondary,13,23194.435941315394
Male,30--34,Lower Secondary,14,2783.2755417667604
Male,30--34,Lower Secondary,15,53776.67234753606
Male,30--34,Lower Secondary,16,4050.341398158604
Male,30--34,Lower Secondary,17,9063.448040660762
Male,30--34,Lower Secondary,21,35370.15393886373
Male,30--34,Lower Secondary,22,16441.931577480518
Male,30--34,Lower Secondary,23,52122.78225963017
Male,30--34,Lower Secondary,24,18625.8278377315
Male,30--34,Lower Secondary,25,18029.239674803255
Male,30--34,Lower Secondary,26,49317.42038887856
Male,30--34,Lower Secondary,27,16056.693680039456
Male,30--34,Lower Secondary,28,11018.432463821799
Male,30--34,Lower Secondary,29,82746.40761421002
Male,30--34,Lower Secondary,31,140109.41353159357
Male,30--34,Lower Secondary,32,26618.616135250228
Male,30--34,Lower Secondary,33,121346.46138181823
Male,30--34,Lower Secondary,35,334432.8967043385
Male,30--34,Lower Secondary,41,79530.19378550925
Male,30--34,Lower Secondary,42,49658.18427522849
Male,30--34,Lower Secondary,43,80459.15149245497
Male,30--34,Lower Secondary,50,16649.67232751992
Male,30--34,Lower Secondary,51,25106.04615981599
Male,30--34,Lower Secondary,52,49187.46720139561
Male,30--34,Lower Secondary,53,18742.745179389345
Male,30--34,Upper Secondary,11,16718.403215010978
Male,30--34,Upper Secondary,12,7592.058214772891
Male,30--34,Upper Secondary,13,50051.29280034708
Male,30--34,Upper Secondary,14,6986.257114831779
Male,30--34,Upper Secondary,15,78612.29440201368
Male,30--34,Upper Secondary,16,10689.751349101527
Male,30--34,Upper Secondary,17,17860.834880904975
Male,30--34,Upper Secondary,21,62314.65622994079
Male,30--34,Upper Secondary,22,23013.556817681532
Male,30--34,Upper Secondary,23,92349.02690936977
Male,30--34,Upper Secondary,24,36025.60092464633
Male,30--34,Upper Secondary,25,33618.30197113171
Male,30--34,Upper Secondary,26,97084.00507287036
Male,30--34,Upper Secondary,27,25139.82814648676
Male,30--34,Upper Secondary,28,21637.97539044746
Male,30--34,Upper Secondary,29,159916.15203875944
Male,30--34,Upper Secondary,31,230852.75832902582
Male,30--34,Upper Secondary,32,47232.719480401654
Male,30--34,Upper Secondary,33,236788.90808305904
Male,30--34,Upper Secondary,35,628830.7449024596
Male,30--34,Upper Secondary,41,130532.24714016689
Male,30--34,Upper Secondary,42,86804.48309928417
Male,30--34,Upper Secondary,43,136937.3787148344
Male,30--34,Upper Secondary,50,30015.09680441294
Male,30--34,Upper Secondary,51,37331.00800027258
Male,30--34,Upper Secondary,52,78860.42188426538
Male,30--34,Upper Secondary,53,41641.37033051743
Male,30--34,Post Secondary,11,5291.516729253654
Male,30--34,Post Secondary,12,2418.129750229754
Male,30--34,Post Secondary,13,10901.076310210494
Male,30--34,Post Secondary,14,1547.9603301107982
Male,30--34,Post Secondary,15,17069.098004893975
Male,30--34,Post Secondary,16,2784.2679744217303
Male,30--34,Post Secondary,17,4905.3928213187855
Male,30--34,Post Secondary,21,11688.145404825022
Male,30--34,Post Secondary,22,8673.400384272949
Male,30--34,Post Secondary,23,19649.07661253234
Male,30--34,Post Secondary,24,9234.959245908574
Male,30--34,Post Secondary,25,9427.946152157205
Male,30--34,Post Secondary,26,23275.817274000507
Male,30--34,Post Secondary,27,6724.636977052988
Male,30--34,Post Secondary,28,5609.637806900931
Male,30--34,Post Secondary,29,34862.90747681692
Male,30--34,Post Secondary,31,82938.71906398467
Male,30--34,Post Secondary,32,16432.61145234053
Male,30--34,Post Secondary,33,88064.70346521938
Male,30--34,Post Secondary,35,283320.93588665477
Male,30--34,Post Secondary,41,59160.79747590852
Male,30--34,Post Secondary,42,38147.07346950802
Male,30--34,Post Secondary,43,47210.517916253106
Male,30--34,Post Secondary,50,11502.367262305386
Male,30--34,Post Secondary,51,13889.931655976878
Male,30--34,Post Secondary,52,26062.455812703403
Male,30--34,Post Secondary,53,27863.96550124452
Male,35--39,No Education,11,4503.787139938267
Male,35--39,No Education,12,4376.287268197007
Male,35--39,No Education,13,13020.893692011452
Male,35--39,No Education,14,1564.8789192594734
Male,35--39,No Education,15,29464.14382168585
Male,35--39,No Education,16,1606.555367771752
Male,35--39,No Education,17,4541.13008519501
Male,35--39,No Education,21,33765.3058684572
Male,35--39,No Education,22,16804.229289885487
Male,35--39,No Education,23,40243.111059401475
Male,35--39,No Education,24,11076.577374377312
Male,35--39,No Education,25,20942.133722572264
Male,35--39,No Education,26,33325.59946625705
Male,35--39,No Education,27,14803.718138469376
Male,35--39,No Education,28,8044.1322892382705
Male,35--39,No Education,29,63184.709904923475
Male,35--39,No Education,31,37181.0019669149
Male,35--39,No Education,32,6488.996222780893
Male,35--39,No Education,33,23690.44593554029
Male,35--39,No Education,35,62634.46247977521
Male,35--39,No Education,41,15637.512095251774
Male,35--39,No Education,42,6766.363643894165
Male,35--39,No Education,43,10307.720017949176
Male,35--39,No Education,50,4580.445762697162
Male,35--39,No Education,51,8939.052326067433
Male,35--39,No Education,52,15150.216537648446
Male,35--39,No Education,53,4403.730208196627
Male,35--39,Incomplete Primary,11,14800.467693490651
Male,35--39,Incomplete Primary,12,5347.644646615347
Male,35--39,Incomplete Primary,13,18214.734997577056
Male,35--39,Incomplete Primary,14,2379.5484289471437
Male,35--39,Incomplete Primary,15,61964.33916659203
Male,35--39,Incomplete Primary,16,3387.834252783372
Male,35--39,Incomplete Primary,17,9397.889279776935
Male,35--39,Incomplete Primary,21,46814.7159143687
Male,35--39,Incomplete Primary,22,27595.97054353783
Male,35--39,Incomplete Primary,23,64230.291773075
Male,35--39,Incomplete Primary,24,25300.784752409636
Male,35--39,Incomplete Primary,25,33048.67799072991
Male,35--39,Incomplete Primary,26,63125.96226810073
Male,35--39,Incomplete Primary,27,25115.04154111151
Male,35--39,Incomplete Primary,28,17446.03692865831
Male,35--39,Incomplete Primary,29,107030.59606259182
Male,35--39,Incomplete Primary,31,138913.84779499413
Male,35--39,Incomplete Primary,32,20480.38846936096
Male,35--39,Incomplete Primary,33,64656.14420779944
Male,35--39,Incomplete Primary,35,191247.77039545085
Male,35--39,Incomplete Primary,41,63856.61149607813
Male,35--39,Incomplete Primary,42,35864.36270060852
Male,35--39,Incomplete Primary,43,45022.01862214246
Male,35--39,Incomplete Primary,50,15604.238456387146
Male,35--39,Incomplete Primary,51,22196.841542561513
Male,35--39,Incomplete Primary,52,38865.35642832663
Male,35--39,Incomplete Primary,53,9650.161445094736
Male,35--39,Primary,11,14762.466405412415
Male,35--39,Primary,12,4038.80376309898
Male,35--39,Primary,13,22050.957417035068
Male,35--39,Primary,14,2876.989872968205
Male,35--39,Primary,15,57877.54489281109
Male,35--39,Primary,16,4485.850544780904
Male,35--39,Primary,17,10786.551514942747
Male,35--39,Primary,21,39454.33984771966
Male,35--39,Primary,22,22209.88221504287
Male,35--39,Primary,23,54824.94085932722
Male,35--39,Primary,24,24045.86458769504
Male,35--39,Primary,25,26190.86204570944
Male,35--39,Primary,26,72126.3154954558
Male,35--39,Primary,27,23077.716038887593
Male,35--39,Primary,28,15520.710997828108
Male,35--39,Primary,29,106490.05854845281
Male,35--39,Primary,31,179789.57920451427
Male,35--39,Primary,32,30712.374816031454
Male,35--39,Primary,33,105614.90396865827
Male,35--39,Primary,35,287272.10669885855
Male,35--39,Primary,41,83123.3388506531
Male,35--39,Primary,42,49871.412521023914
Male,35--39,Primary,43,99344.43864938931
Male,35--39,Primary,50,22469.843457607083
Male,35--39,Primary,51,30087.591258875957
Male,35--39,Primary,52,60062.654313739615
Male,35--39,Primary,53,16330.790039094209
Male,35--39,Lower Secondary,11,8425.346663615997
Male,35--39,Lower Secondary,12,3035.939670858765
Male,35--39,Lower Secondary,13,16800.91008321967
Male,35--39,Lower Secondary,14,2138.2896286313808
Male,35--39,Lower Secondary,15,41308.16856889589
Male,35--39,Lower Secondary,16,3603.7392735814783
Male,35--39,Lower Secondary,17,6834.5472576746315
Male,35--39,Lower Secondary,21,26837.846256213215
Male,35--39,Lower Secondary,22,12365.625630287586
Male,35--39,Lower Secondary,23,41519.60830573235
Male,35--39,Lower Secondary,24,14675.33198635489
Male,35--39,Lower Secondary,25,14455.343925677204
Male,35--39,Lower Secondary,26,42555.669714253956
Male,35--39,Lower Secondary,27,12876.841369016647
Male,35--39,Lower Secondary,28,9438.01666307551
Male,35--39,Lower Secondary,29,63354.85767565291
Male,35--39,Lower Secondary,31,116367.68481743566
Male,35--39,Lower Secondary,32,22178.187231284657
Male,35--39,Lower Secondary,33,110910.58602089404
Male,35--39,Lower Secondary,35,298973.92968190234
Male,35--39,Lower Secondary,41,71766.49487961827
Male,35--39,Lower Secondary,42,46831.24704613022
Male,35--39,Lower Secondary,43,70235.38168939967
Male,35--39,Lower Secondary,50,14512.727880138478
Male,35--39,Lower Secondary,51,20264.937258372112
Male,35--39,Lower Secondary,52,42340.47052185656
Male,35--39,Lower Secondary,53,14919.084705633339
Male,35--39,Upper Secondary,11,11717.000565720615
Male,35--39,Upper Secondary,12,5101.38504688228
Male,35--39,Upper Secondary,13,37384.68225078963
Male,35--39,Upper Secondary,14,4325.227228866225
Male,35--39,Upper Secondary,15,54179.27121578836
Male,35--39,Upper Secondary,16,7776.702655305935
Male,35--39,Upper Secondary,17,12413.725088957171
Male,35--39,Upper Secondary,21,41713.4353669868
Male,35--39,Upper Secondary,22,14960.226698717051
Male,35--39,Upper Secondary,23,61239.603886393015
Male,35--39,Upper Secondary,24,26067.879181003977
Male,35--39,Upper Secondary,25,23267.628713966544
Male,35--39,Upper Secondary,26,70712.41735105694
Male,35--39,Upper Secondary,27,18365.962788283425
Male,35--39,Upper Secondary,28,15548.540319500917
Male,35--39,Upper Secondary,29,110703.45679745641
Male,35--39,Upper Secondary,31,160132.52285695105
Male,35--39,Upper Secondary,32,34404.95901374856
Male,35--39,Upper Secondary,33,187007.68799145785
Male,35--39,Upper Secondary,35,483870.3409154945
Male,35--39,Upper Secondary,41,104279.2456670322
Male,35--39,Upper Secondary,42,66071.34381764193
Male,35--39,Upper Secondary,43,104562.04373342085
Male,35--39,Upper Secondary,50,23149.920039370125
Male,35--39,Upper Secondary,51,26835.286096898883
Male,35--39,Upper Secondary,52,57491.404825242986
Male,35--39,Upper Secondary,53,31552.549987834576
Male,35--39,Post Secondary,11,3914.6865383947206
Male,35--39,Post Secondary,12,1935.9396043478503
Male,35--39,Post Secondary,13,9321.552531948017
Male,35--39,Post Secondary,14,1565.9565628624975
Male,35--39,Post Secondary,15,14614.88117732295
Male,35--39,Post Secondary,16,2415.92885077453
Male,35--39,Post Secondary,17,4379.445326399379
Male,35--39,Post Secondary,21,9132.339891397316
Male,35--39,Post Secondary,22,6162.558442102306
Male,35--39,Post Secondary,23,15602.229155030704
Male,35--39,Post Secondary,24,7390.823478976854
Male,35--39,Post Secondary,25,7462.697273482432
Male,35--39,Post Secondary,26,19545.828862796734
Male,35--39,Post Secondary,27,5640.62125180139
Male,35--39,Post Secondary,28,4587.123128375825
Male,35--39,Post Secondary,29,27501.88933701932
Male,35--39,Post Secondary,31,61804.01277964855
Male,35--39,Post Secondary,32,12335.197696137715
Male,35--39,Post Secondary,33,75334.3894174514
Male,35--39,Post Secondary,35,225793.40361319057
