region,Time,sex,edu,agest,pop
43,2050,m,e3,85,NA
50,2050,m,e3,85,NA
51,2050,m,e3,85,NA
52,2050,m,e3,85,NA
53,2050,m,e3,85,NA
11,2055,m,e3,85,NA
12,2055,m,e3,85,NA
13,2055,m,e3,85,NA
14,2055,m,e3,85,NA
15,2055,m,e3,85,NA
16,2055,m,e3,85,NA
17,2055,m,e3,85,NA
21,2055,m,e3,85,NA
22,2055,m,e3,85,NA
23,2055,m,e3,85,NA
24,2055,m,e3,85,NA
25,2055,m,e3,85,NA
26,2055,m,e3,85,NA
27,2055,m,e3,85,NA
28,2055,m,e3,85,NA
29,2055,m,e3,85,NA
31,2055,m,e3,85,NA
32,2055,m,e3,85,NA
33,2055,m,e3,85,NA
35,2055,m,e3,85,NA
41,2055,m,e3,85,NA
42,2055,m,e3,85,NA
43,2055,m,e3,85,NA
50,2055,m,e3,85,NA
51,2055,m,e3,85,NA
52,2055,m,e3,85,NA
53,2055,m,e3,85,NA
11,2060,m,e3,85,NA
12,2060,m,e3,85,NA
13,2060,m,e3,85,NA
14,2060,m,e3,85,NA
15,2060,m,e3,85,NA
16,2060,m,e3,85,NA
17,2060,m,e3,85,NA
21,2060,m,e3,85,NA
22,2060,m,e3,85,NA
23,2060,m,e3,85,NA
24,2060,m,e3,85,NA
25,2060,m,e3,85,NA
26,2060,m,e3,85,NA
27,2060,m,e3,85,NA
28,2060,m,e3,85,NA
29,2060,m,e3,85,NA
31,2060,m,e3,85,NA
32,2060,m,e3,85,NA
33,2060,m,e3,85,NA
35,2060,m,e3,85,NA
41,2060,m,e3,85,NA
42,2060,m,e3,85,NA
43,2060,m,e3,85,NA
50,2060,m,e3,85,NA
51,2060,m,e3,85,NA
52,2060,m,e3,85,NA
53,2060,m,e3,85,NA
11,2010,f,e4,85,23.4498077657809
12,2010,f,e4,85,28.8798743814604
13,2010,f,e4,85,268.2758975826687
14,2010,f,e4,85,28.3414321115249
15,2010,f,e4,85,609.532584549754
16,2010,f,e4,85,60.7267857649552
17,2010,f,e4,85,34.0684387668856
21,2010,f,e4,85,365.9230296327795
22,2010,f,e4,85,315.2399423687452
23,2010,f,e4,85,1290.13908523822
24,2010,f,e4,85,572.8476365031817
25,2010,f,e4,85,563.1307060470962
26,2010,f,e4,85,1512.4216376747584
27,2010,f,e4,85,273.2577520102539
28,2010,f,e4,85,247.4252414918706
29,2010,f,e4,85,1560.7071448643208
31,2010,f,e4,85,3166.126830395071
32,2010,f,e4,85,645.2190295736057
33,2010,f,e4,85,7042.431105055669
35,2010,f,e4,85,10509.366820268571
41,2010,f,e4,85,1318.5111636660947
42,2010,f,e4,85,910.6610855926943
43,2010,f,e4,85,3513.802164766206
50,2010,f,e4,85,263.7134730920585
51,2010,f,e4,85,211.3528025311796
52,2010,f,e4,85,570.1306008192654
53,2010,f,e4,85,295.2586778213073
11,2015,f,e4,85,NA
12,2015,f,e4,85,NA
13,2015,f,e4,85,NA
14,2015,f,e4,85,NA
15,2015,f,e4,85,NA
16,2015,f,e4,85,NA
17,2015,f,e4,85,NA
21,2015,f,e4,85,NA
22,2015,f,e4,85,NA
23,2015,f,e4,85,NA
24,2015,f,e4,85,NA
25,2015,f,e4,85,NA
26,2015,f,e4,85,NA
27,2015,f,e4,85,NA
28,2015,f,e4,85,NA
29,2015,f,e4,85,NA
31,2015,f,e4,85,NA
32,2015,f,e4,85,NA
33,2015,f,e4,85,NA
35,2015,f,e4,85,NA
41,2015,f,e4,85,NA
42,2015,f,e4,85,NA
43,2015,f,e4,85,NA
50,2015,f,e4,85,NA
51,2015,f,e4,85,NA
52,2015,f,e4,85,NA
53,2015,f,e4,85,NA
11,2020,f,e4,85,NA
12,2020,f,e4,85,NA
13,2020,f,e4,85,NA
14,2020,f,e4,85,NA
15,2020,f,e4,85,NA
16,2020,f,e4,85,NA
17,2020,f,e4,85,NA
21,2020,f,e4,85,NA
22,2020,f,e4,85,NA
23,2020,f,e4,85,NA
24,2020,f,e4,85,NA
25,2020,f,e4,85,NA
26,2020,f,e4,85,NA
27,2020,f,e4,85,NA
28,2020,f,e4,85,NA
29,2020,f,e4,85,NA
31,2020,f,e4,85,NA
32,2020,f,e4,85,NA
33,2020,f,e4,85,NA
35,2020,f,e4,85,NA
41,2020,f,e4,85,NA
42,2020,f,e4,85,NA
43,2020,f,e4,85,NA
50,2020,f,e4,85,NA
51,2020,f,e4,85,NA
52,2020,f,e4,85,NA
53,2020,f,e4,85,NA
11,2025,f,e4,85,NA
12,2025,f,e4,85,NA
13,2025,f,e4,85,NA
14,2025,f,e4,85,NA
15,2025,f,e4,85,NA
16,2025,f,e4,85,NA
17,2025,f,e4,85,NA
21,2025,f,e4,85,NA
22,2025,f,e4,85,NA
23,2025,f,e4,85,NA
24,2025,f,e4,85,NA
25,2025,f,e4,85,NA
26,2025,f,e4,85,NA
27,2025,f,e4,85,NA
28,2025,f,e4,85,NA
29,2025,f,e4,85,NA
31,2025,f,e4,85,NA
32,2025,f,e4,85,NA
33,2025,f,e4,85,NA
35,2025,f,e4,85,NA
41,2025,f,e4,85,NA
42,2025,f,e4,85,NA
43,2025,f,e4,85,NA
50,2025,f,e4,85,NA
51,2025,f,e4,85,NA
52,2025,f,e4,85,NA
53,2025,f,e4,85,NA
11,2030,f,e4,85,NA
12,2030,f,e4,85,NA
13,2030,f,e4,85,NA
14,2030,f,e4,85,NA
15,2030,f,e4,85,NA
16,2030,f,e4,85,NA
17,2030,f,e4,85,NA
21,2030,f,e4,85,NA
22,2030,f,e4,85,NA
23,2030,f,e4,85,NA
24,2030,f,e4,85,NA
25,2030,f,e4,85,NA
26,2030,f,e4,85,NA
27,2030,f,e4,85,NA
28,2030,f,e4,85,NA
29,2030,f,e4,85,NA
31,2030,f,e4,85,NA
32,2030,f,e4,85,NA
33,2030,f,e4,85,NA
35,2030,f,e4,85,NA
41,2030,f,e4,85,NA
42,2030,f,e4,85,NA
43,2030,f,e4,85,NA
50,2030,f,e4,85,NA
51,2030,f,e4,85,NA
52,2030,f,e4,85,NA
53,2030,f,e4,85,NA
11,2035,f,e4,85,NA
12,2035,f,e4,85,NA
13,2035,f,e4,85,NA
14,2035,f,e4,85,NA
15,2035,f,e4,85,NA
16,2035,f,e4,85,NA
17,2035,f,e4,85,NA
21,2035,f,e4,85,NA
22,2035,f,e4,85,NA
23,2035,f,e4,85,NA
24,2035,f,e4,85,NA
25,2035,f,e4,85,NA
26,2035,f,e4,85,NA
27,2035,f,e4,85,NA
28,2035,f,e4,85,NA
29,2035,f,e4,85,NA
31,2035,f,e4,85,NA
32,2035,f,e4,85,NA
33,2035,f,e4,85,NA
35,2035,f,e4,85,NA
41,2035,f,e4,85,NA
42,2035,f,e4,85,NA
43,2035,f,e4,85,NA
50,2035,f,e4,85,NA
51,2035,f,e4,85,NA
52,2035,f,e4,85,NA
53,2035,f,e4,85,NA
11,2040,f,e4,85,NA
12,2040,f,e4,85,NA
13,2040,f,e4,85,NA
14,2040,f,e4,85,NA
15,2040,f,e4,85,NA
16,2040,f,e4,85,NA
17,2040,f,e4,85,NA
21,2040,f,e4,85,NA
22,2040,f,e4,85,NA
23,2040,f,e4,85,NA
24,2040,f,e4,85,NA
25,2040,f,e4,85,NA
26,2040,f,e4,85,NA
27,2040,f,e4,85,NA
28,2040,f,e4,85,NA
29,2040,f,e4,85,NA
31,2040,f,e4,85,NA
32,2040,f,e4,85,NA
33,2040,f,e4,85,NA
35,2040,f,e4,85,NA
41,2040,f,e4,85,NA
42,2040,f,e4,85,NA
43,2040,f,e4,85,NA
50,2040,f,e4,85,NA
51,2040,f,e4,85,NA
52,2040,f,e4,85,NA
53,2040,f,e4,85,NA
11,2045,f,e4,85,NA
12,2045,f,e4,85,NA
13,2045,f,e4,85,NA
14,2045,f,e4,85,NA
15,2045,f,e4,85,NA
16,2045,f,e4,85,NA
17,2045,f,e4,85,NA
21,2045,f,e4,85,NA
22,2045,f,e4,85,NA
23,2045,f,e4,85,NA
24,2045,f,e4,85,NA
25,2045,f,e4,85,NA
26,2045,f,e4,85,NA
27,2045,f,e4,85,NA
28,2045,f,e4,85,NA
29,2045,f,e4,85,NA
31,2045,f,e4,85,NA
32,2045,f,e4,85,NA
33,2045,f,e4,85,NA
35,2045,f,e4,85,NA
41,2045,f,e4,85,NA
42,2045,f,e4,85,NA
43,2045,f,e4,85,NA
50,2045,f,e4,85,NA
51,2045,f,e4,85,NA
52,2045,f,e4,85,NA
53,2045,f,e4,85,NA
11,2050,f,e4,85,NA
12,2050,f,e4,85,NA
13,2050,f,e4,85,NA
14,2050,f,e4,85,NA
15,2050,f,e4,85,NA
16,2050,f,e4,85,NA
17,2050,f,e4,85,NA
21,2050,f,e4,85,NA
22,2050,f,e4,85,NA
23,2050,f,e4,85,NA
24,2050,f,e4,85,NA
25,2050,f,e4,85,NA
26,2050,f,e4,85,NA
27,2050,f,e4,85,NA
28,2050,f,e4,85,NA
29,2050,f,e4,85,NA
31,2050,f,e4,85,NA
32,2050,f,e4,85,NA
33,2050,f,e4,85,NA
35,2050,f,e4,85,NA
41,2050,f,e4,85,NA
42,2050,f,e4,85,NA
43,2050,f,e4,85,NA
50,2050,f,e4,85,NA
51,2050,f,e4,85,NA
52,2050,f,e4,85,NA
53,2050,f,e4,85,NA
11,2055,f,e4,85,NA
12,2055,f,e4,85,NA
13,2055,f,e4,85,NA
14,2055,f,e4,85,NA
15,2055,f,e4,85,NA
16,2055,f,e4,85,NA
17,2055,f,e4,85,NA
21,2055,f,e4,85,NA
22,2055,f,e4,85,NA
23,2055,f,e4,85,NA
24,2055,f,e4,85,NA
25,2055,f,e4,85,NA
26,2055,f,e4,85,NA
27,2055,f,e4,85,NA
28,2055,f,e4,85,NA
29,2055,f,e4,85,NA
31,2055,f,e4,85,NA
32,2055,f,e4,85,NA
33,2055,f,e4,85,NA
35,2055,f,e4,85,NA
41,2055,f,e4,85,NA
42,2055,f,e4,85,NA
43,2055,f,e4,85,NA
50,2055,f,e4,85,NA
51,2055,f,e4,85,NA
52,2055,f,e4,85,NA
53,2055,f,e4,85,NA
11,2060,f,e4,85,NA
12,2060,f,e4,85,NA
13,2060,f,e4,85,NA
14,2060,f,e4,85,NA
15,2060,f,e4,85,NA
16,2060,f,e4,85,NA
17,2060,f,e4,85,NA
21,2060,f,e4,85,NA
22,2060,f,e4,85,NA
23,2060,f,e4,85,NA
24,2060,f,e4,85,NA
25,2060,f,e4,85,NA
26,2060,f,e4,85,NA
27,2060,f,e4,85,NA
28,2060,f,e4,85,NA
29,2060,f,e4,85,NA
31,2060,f,e4,85,NA
32,2060,f,e4,85,NA
33,2060,f,e4,85,NA
35,2060,f,e4,85,NA
41,2060,f,e4,85,NA
42,2060,f,e4,85,NA
43,2060,f,e4,85,NA
50,2060,f,e4,85,NA
51,2060,f,e4,85,NA
52,2060,f,e4,85,NA
53,2060,f,e4,85,NA
11,2010,m,e4,85,55.7241773958338
12,2010,m,e4,85,64.337045125758
13,2010,m,e4,85,173.79708569452
14,2010,m,e4,85,2.7636308406147
15,2010,m,e4,85,272.1317001471649
16,2010,m,e4,85,25.4066520573599
17,2010,m,e4,85,67.1704793654521
21,2010,m,e4,85,373.0972423500525
22,2010,m,e4,85,173.6978710988044
23,2010,m,e4,85,784.1129773175062
24,2010,m,e4,85,299.9167013161029
25,2010,m,e4,85,259.2310600152648
26,2010,m,e4,85,664.9146147194974
27,2010,m,e4,85,181.5825681095675
28,2010,m,e4,85,141.3826059549569
29,2010,m,e4,85,869.7547731972046
31,2010,m,e4,85,1902.7312200922113
32,2010,m,e4,85,200.410643299331
33,2010,m,e4,85,2976.863439714162
35,2010,m,e4,85,5121.2390463562315
41,2010,m,e4,85,568.835728408389
42,2010,m,e4,85,469.0920979347337
43,2010,m,e4,85,1339.1464610967762
50,2010,m,e4,85,248.4732503498543
51,2010,m,e4,85,143.5609879829616
52,2010,m,e4,85,448.3600927692868
53,2010,m,e4,85,101.009730523593
11,2015,m,e4,85,NA
12,2015,m,e4,85,NA
13,2015,m,e4,85,NA
14,2015,m,e4,85,NA
15,2015,m,e4,85,NA
16,2015,m,e4,85,NA
17,2015,m,e4,85,NA
21,2015,m,e4,85,NA
22,2015,m,e4,85,NA
23,2015,m,e4,85,NA
24,2015,m,e4,85,NA
25,2015,m,e4,85,NA
26,2015,m,e4,85,NA
27,2015,m,e4,85,NA
28,2015,m,e4,85,NA
29,2015,m,e4,85,NA
31,2015,m,e4,85,NA
32,2015,m,e4,85,NA
33,2015,m,e4,85,NA
35,2015,m,e4,85,NA
41,2015,m,e4,85,NA
42,2015,m,e4,85,NA
43,2015,m,e4,85,NA
50,2015,m,e4,85,NA
51,2015,m,e4,85,NA
52,2015,m,e4,85,NA
53,2015,m,e4,85,NA
11,2020,m,e4,85,NA
12,2020,m,e4,85,NA
13,2020,m,e4,85,NA
14,2020,m,e4,85,NA
15,2020,m,e4,85,NA
16,2020,m,e4,85,NA
17,2020,m,e4,85,NA
21,2020,m,e4,85,NA
22,2020,m,e4,85,NA
23,2020,m,e4,85,NA
24,2020,m,e4,85,NA
25,2020,m,e4,85,NA
26,2020,m,e4,85,NA
27,2020,m,e4,85,NA
28,2020,m,e4,85,NA
29,2020,m,e4,85,NA
31,2020,m,e4,85,NA
32,2020,m,e4,85,NA
33,2020,m,e4,85,NA
35,2020,m,e4,85,NA
41,2020,m,e4,85,NA
42,2020,m,e4,85,NA
43,2020,m,e4,85,NA
50,2020,m,e4,85,NA
51,2020,m,e4,85,NA
52,2020,m,e4,85,NA
53,2020,m,e4,85,NA
11,2025,m,e4,85,NA
12,2025,m,e4,85,NA
13,2025,m,e4,85,NA
14,2025,m,e4,85,NA
15,2025,m,e4,85,NA
16,2025,m,e4,85,NA
17,2025,m,e4,85,NA
21,2025,m,e4,85,NA
22,2025,m,e4,85,NA
23,2025,m,e4,85,NA
24,2025,m,e4,85,NA
25,2025,m,e4,85,NA
26,2025,m,e4,85,NA
27,2025,m,e4,85,NA
28,2025,m,e4,85,NA
29,2025,m,e4,85,NA
31,2025,m,e4,85,NA
32,2025,m,e4,85,NA
33,2025,m,e4,85,NA
35,2025,m,e4,85,NA
41,2025,m,e4,85,NA
42,2025,m,e4,85,NA
43,2025,m,e4,85,NA
50,2025,m,e4,85,NA
51,2025,m,e4,85,NA
52,2025,m,e4,85,NA
53,2025,m,e4,85,NA
11,2030,m,e4,85,NA
12,2030,m,e4,85,NA
13,2030,m,e4,85,NA
14,2030,m,e4,85,NA
15,2030,m,e4,85,NA
16,2030,m,e4,85,NA
17,2030,m,e4,85,NA
21,2030,m,e4,85,NA
22,2030,m,e4,85,NA
23,2030,m,e4,85,NA
24,2030,m,e4,85,NA
25,2030,m,e4,85,NA
26,2030,m,e4,85,NA
27,2030,m,e4,85,NA
28,2030,m,e4,85,NA
29,2030,m,e4,85,NA
31,2030,m,e4,85,NA
32,2030,m,e4,85,NA
33,2030,m,e4,85,NA
35,2030,m,e4,85,NA
41,2030,m,e4,85,NA
42,2030,m,e4,85,NA
43,2030,m,e4,85,NA
50,2030,m,e4,85,NA
51,2030,m,e4,85,NA
52,2030,m,e4,85,NA
53,2030,m,e4,85,NA
11,2035,m,e4,85,NA
12,2035,m,e4,85,NA
13,2035,m,e4,85,NA
14,2035,m,e4,85,NA
15,2035,m,e4,85,NA
16,2035,m,e4,85,NA
17,2035,m,e4,85,NA
21,2035,m,e4,85,NA
22,2035,m,e4,85,NA
23,2035,m,e4,85,NA
24,2035,m,e4,85,NA
25,2035,m,e4,85,NA
26,2035,m,e4,85,NA
27,2035,m,e4,85,NA
28,2035,m,e4,85,NA
29,2035,m,e4,85,NA
31,2035,m,e4,85,NA
32,2035,m,e4,85,NA
33,2035,m,e4,85,NA
35,2035,m,e4,85,NA
41,2035,m,e4,85,NA
42,2035,m,e4,85,NA
43,2035,m,e4,85,NA
50,2035,m,e4,85,NA
51,2035,m,e4,85,NA
52,2035,m,e4,85,NA
53,2035,m,e4,85,NA
11,2040,m,e4,85,NA
12,2040,m,e4,85,NA
13,2040,m,e4,85,NA
14,2040,m,e4,85,NA
15,2040,m,e4,85,NA
16,2040,m,e4,85,NA
17,2040,m,e4,85,NA
21,2040,m,e4,85,NA
22,2040,m,e4,85,NA
23,2040,m,e4,85,NA
24,2040,m,e4,85,NA
25,2040,m,e4,85,NA
26,2040,m,e4,85,NA
27,2040,m,e4,85,NA
28,2040,m,e4,85,NA
29,2040,m,e4,85,NA
31,2040,m,e4,85,NA
32,2040,m,e4,85,NA
33,2040,m,e4,85,NA
35,2040,m,e4,85,NA
41,2040,m,e4,85,NA
42,2040,m,e4,85,NA
43,2040,m,e4,85,NA
50,2040,m,e4,85,NA
51,2040,m,e4,85,NA
52,2040,m,e4,85,NA
53,2040,m,e4,85,NA
11,2045,m,e4,85,NA
12,2045,m,e4,85,NA
13,2045,m,e4,85,NA
14,2045,m,e4,85,NA
15,2045,m,e4,85,NA
16,2045,m,e4,85,NA
17,2045,m,e4,85,NA
21,2045,m,e4,85,NA
22,2045,m,e4,85,NA
23,2045,m,e4,85,NA
24,2045,m,e4,85,NA
25,2045,m,e4,85,NA
26,2045,m,e4,85,NA
27,2045,m,e4,85,NA
28,2045,m,e4,85,NA
29,2045,m,e4,85,NA
31,2045,m,e4,85,NA
32,2045,m,e4,85,NA
33,2045,m,e4,85,NA
35,2045,m,e4,85,NA
41,2045,m,e4,85,NA
42,2045,m,e4,85,NA
43,2045,m,e4,85,NA
50,2045,m,e4,85,NA
51,2045,m,e4,85,NA
52,2045,m,e4,85,NA
53,2045,m,e4,85,NA
11,2050,m,e4,85,NA
12,2050,m,e4,85,NA
13,2050,m,e4,85,NA
14,2050,m,e4,85,NA
15,2050,m,e4,85,NA
16,2050,m,e4,85,NA
17,2050,m,e4,85,NA
21,2050,m,e4,85,NA
22,2050,m,e4,85,NA
23,2050,m,e4,85,NA
24,2050,m,e4,85,NA
25,2050,m,e4,85,NA
26,2050,m,e4,85,NA
27,2050,m,e4,85,NA
28,2050,m,e4,85,NA
29,2050,m,e4,85,NA
31,2050,m,e4,85,NA
32,2050,m,e4,85,NA
33,2050,m,e4,85,NA
35,2050,m,e4,85,NA
41,2050,m,e4,85,NA
42,2050,m,e4,85,NA
43,2050,m,e4,85,NA
50,2050,m,e4,85,NA
51,2050,m,e4,85,NA
52,2050,m,e4,85,NA
53,2050,m,e4,85,NA
11,2055,m,e4,85,NA
12,2055,m,e4,85,NA
13,2055,m,e4,85,NA
14,2055,m,e4,85,NA
15,2055,m,e4,85,NA
16,2055,m,e4,85,NA
17,2055,m,e4,85,NA
21,2055,m,e4,85,NA
22,2055,m,e4,85,NA
23,2055,m,e4,85,NA
24,2055,m,e4,85,NA
25,2055,m,e4,85,NA
26,2055,m,e4,85,NA
27,2055,m,e4,85,NA
28,2055,m,e4,85,NA
29,2055,m,e4,85,NA
31,2055,m,e4,85,NA
32,2055,m,e4,85,NA
33,2055,m,e4,85,NA
35,2055,m,e4,85,NA
41,2055,m,e4,85,NA
42,2055,m,e4,85,NA
43,2055,m,e4,85,NA
50,2055,m,e4,85,NA
51,2055,m,e4,85,NA
52,2055,m,e4,85,NA
53,2055,m,e4,85,NA
11,2060,m,e4,85,NA
12,2060,m,e4,85,NA
13,2060,m,e4,85,NA
14,2060,m,e4,85,NA
15,2060,m,e4,85,NA
16,2060,m,e4,85,NA
17,2060,m,e4,85,NA
21,2060,m,e4,85,NA
22,2060,m,e4,85,NA
23,2060,m,e4,85,NA
24,2060,m,e4,85,NA
25,2060,m,e4,85,NA
26,2060,m,e4,85,NA
27,2060,m,e4,85,NA
28,2060,m,e4,85,NA
29,2060,m,e4,85,NA
31,2060,m,e4,85,NA
32,2060,m,e4,85,NA
33,2060,m,e4,85,NA
35,2060,m,e4,85,NA
41,2060,m,e4,85,NA
42,2060,m,e4,85,NA
43,2060,m,e4,85,NA
50,2060,m,e4,85,NA
51,2060,m,e4,85,NA
52,2060,m,e4,85,NA
53,2060,m,e4,85,NA
11,2010,f,e5,85,48.5395761704613
12,2010,f,e5,85,9.2592877945661
13,2010,f,e5,85,193.7860704535942
14,2010,f,e5,85,11.2319154032007
15,2010,f,e5,85,730.60135985428
16,2010,f,e5,85,17.9806272300717
17,2010,f,e5,85,33.6221860254971
21,2010,f,e5,85,585.2810140093472
22,2010,f,e5,85,264.85721862935037
23,2010,f,e5,85,1635.339400170976
24,2010,f,e5,85,400.7837188413571
25,2010,f,e5,85,561.9843688976738
26,2010,f,e5,85,1384.445398323564
27,2010,f,e5,85,307.2516211563776
28,2010,f,e5,85,271.5801079268739
29,2010,f,e5,85,2160.641486756757
31,2010,f,e5,85,3488.96772776796
32,2010,f,e5,85,520.3077269683095
33,2010,f,e5,85,8193.92438498781
35,2010,f,e5,85,9392.233880479813
41,2010,f,e5,85,1431.6746613440605
42,2010,f,e5,85,919.5015891293804
43,2010,f,e5,85,2650.4961693320975
50,2010,f,e5,85,223.8045010244332
51,2010,f,e5,85,80.6316310953425
52,2010,f,e5,85,533.2687021566846
53,2010,f,e5,85,561.2521957851266
11,2015,f,e5,85,NA
12,2015,f,e5,85,NA
13,2015,f,e5,85,NA
14,2015,f,e5,85,NA
15,2015,f,e5,85,NA
16,2015,f,e5,85,NA
17,2015,f,e5,85,NA
21,2015,f,e5,85,NA
22,2015,f,e5,85,NA
23,2015,f,e5,85,NA
24,2015,f,e5,85,NA
25,2015,f,e5,85,NA
26,2015,f,e5,85,NA
27,2015,f,e5,85,NA
28,2015,f,e5,85,NA
29,2015,f,e5,85,NA
31,2015,f,e5,85,NA
32,2015,f,e5,85,NA
33,2015,f,e5,85,NA
35,2015,f,e5,85,NA
41,2015,f,e5,85,NA
42,2015,f,e5,85,NA
43,2015,f,e5,85,NA
50,2015,f,e5,85,NA
51,2015,f,e5,85,NA
52,2015,f,e5,85,NA
53,2015,f,e5,85,NA
11,2020,f,e5,85,NA
12,2020,f,e5,85,NA
13,2020,f,e5,85,NA
14,2020,f,e5,85,NA
15,2020,f,e5,85,NA
16,2020,f,e5,85,NA
17,2020,f,e5,85,NA
21,2020,f,e5,85,NA
22,2020,f,e5,85,NA
23,2020,f,e5,85,NA
24,2020,f,e5,85,NA
25,2020,f,e5,85,NA
26,2020,f,e5,85,NA
27,2020,f,e5,85,NA
28,2020,f,e5,85,NA
29,2020,f,e5,85,NA
31,2020,f,e5,85,NA
32,2020,f,e5,85,NA
33,2020,f,e5,85,NA
35,2020,f,e5,85,NA
41,2020,f,e5,85,NA
42,2020,f,e5,85,NA
43,2020,f,e5,85,NA
50,2020,f,e5,85,NA
51,2020,f,e5,85,NA
52,2020,f,e5,85,NA
53,2020,f,e5,85,NA
11,2025,f,e5,85,NA
12,2025,f,e5,85,NA
13,2025,f,e5,85,NA
14,2025,f,e5,85,NA
15,2025,f,e5,85,NA
16,2025,f,e5,85,NA
17,2025,f,e5,85,NA
21,2025,f,e5,85,NA
22,2025,f,e5,85,NA
23,2025,f,e5,85,NA
24,2025,f,e5,85,NA
25,2025,f,e5,85,NA
26,2025,f,e5,85,NA
27,2025,f,e5,85,NA
28,2025,f,e5,85,NA
29,2025,f,e5,85,NA
31,2025,f,e5,85,NA
32,2025,f,e5,85,NA
33,2025,f,e5,85,NA
35,2025,f,e5,85,NA
41,2025,f,e5,85,NA
42,2025,f,e5,85,NA
43,2025,f,e5,85,NA
50,2025,f,e5,85,NA
51,2025,f,e5,85,NA
52,2025,f,e5,85,NA
53,2025,f,e5,85,NA
11,2030,f,e5,85,NA
12,2030,f,e5,85,NA
13,2030,f,e5,85,NA
14,2030,f,e5,85,NA
15,2030,f,e5,85,NA
16,2030,f,e5,85,NA
17,2030,f,e5,85,NA
21,2030,f,e5,85,NA
22,2030,f,e5,85,NA
23,2030,f,e5,85,NA
24,2030,f,e5,85,NA
25,2030,f,e5,85,NA
26,2030,f,e5,85,NA
27,2030,f,e5,85,NA
28,2030,f,e5,85,NA
29,2030,f,e5,85,NA
31,2030,f,e5,85,NA
32,2030,f,e5,85,NA
33,2030,f,e5,85,NA
35,2030,f,e5,85,NA
41,2030,f,e5,85,NA
42,2030,f,e5,85,NA
43,2030,f,e5,85,NA
50,2030,f,e5,85,NA
51,2030,f,e5,85,NA
52,2030,f,e5,85,NA
53,2030,f,e5,85,NA
11,2035,f,e5,85,NA
12,2035,f,e5,85,NA
13,2035,f,e5,85,NA
14,2035,f,e5,85,NA
15,2035,f,e5,85,NA
16,2035,f,e5,85,NA
17,2035,f,e5,85,NA
21,2035,f,e5,85,NA
22,2035,f,e5,85,NA
23,2035,f,e5,85,NA
24,2035,f,e5,85,NA
25,2035,f,e5,85,NA
26,2035,f,e5,85,NA
27,2035,f,e5,85,NA
28,2035,f,e5,85,NA
29,2035,f,e5,85,NA
31,2035,f,e5,85,NA
32,2035,f,e5,85,NA
33,2035,f,e5,85,NA
35,2035,f,e5,85,NA
41,2035,f,e5,85,NA
42,2035,f,e5,85,NA
43,2035,f,e5,85,NA
50,2035,f,e5,85,NA
51,2035,f,e5,85,NA
52,2035,f,e5,85,NA
53,2035,f,e5,85,NA
11,2040,f,e5,85,NA
12,2040,f,e5,85,NA
13,2040,f,e5,85,NA
14,2040,f,e5,85,NA
15,2040,f,e5,85,NA
16,2040,f,e5,85,NA
17,2040,f,e5,85,NA
21,2040,f,e5,85,NA
22,2040,f,e5,85,NA
23,2040,f,e5,85,NA
24,2040,f,e5,85,NA
25,2040,f,e5,85,NA
26,2040,f,e5,85,NA
27,2040,f,e5,85,NA
28,2040,f,e5,85,NA
29,2040,f,e5,85,NA
31,2040,f,e5,85,NA
32,2040,f,e5,85,NA
33,2040,f,e5,85,NA
35,2040,f,e5,85,NA
41,2040,f,e5,85,NA
42,2040,f,e5,85,NA
43,2040,f,e5,85,NA
50,2040,f,e5,85,NA
51,2040,f,e5,85,NA
52,2040,f,e5,85,NA
53,2040,f,e5,85,NA
11,2045,f,e5,85,NA
12,2045,f,e5,85,NA
13,2045,f,e5,85,NA
14,2045,f,e5,85,NA
15,2045,f,e5,85,NA
16,2045,f,e5,85,NA
17,2045,f,e5,85,NA
21,2045,f,e5,85,NA
22,2045,f,e5,85,NA
23,2045,f,e5,85,NA
24,2045,f,e5,85,NA
25,2045,f,e5,85,NA
26,2045,f,e5,85,NA
27,2045,f,e5,85,NA
28,2045,f,e5,85,NA
29,2045,f,e5,85,NA
31,2045,f,e5,85,NA
32,2045,f,e5,85,NA
33,2045,f,e5,85,NA
35,2045,f,e5,85,NA
41,2045,f,e5,85,NA
42,2045,f,e5,85,NA
43,2045,f,e5,85,NA
50,2045,f,e5,85,NA
51,2045,f,e5,85,NA
52,2045,f,e5,85,NA
53,2045,f,e5,85,NA
11,2050,f,e5,85,NA
12,2050,f,e5,85,NA
13,2050,f,e5,85,NA
14,2050,f,e5,85,NA
15,2050,f,e5,85,NA
16,2050,f,e5,85,NA
17,2050,f,e5,85,NA
21,2050,f,e5,85,NA
22,2050,f,e5,85,NA
23,2050,f,e5,85,NA
24,2050,f,e5,85,NA
25,2050,f,e5,85,NA
26,2050,f,e5,85,NA
27,2050,f,e5,85,NA
28,2050,f,e5,85,NA
29,2050,f,e5,85,NA
31,2050,f,e5,85,NA
32,2050,f,e5,85,NA
33,2050,f,e5,85,NA
35,2050,f,e5,85,NA
41,2050,f,e5,85,NA
42,2050,f,e5,85,NA
43,2050,f,e5,85,NA
50,2050,f,e5,85,NA
51,2050,f,e5,85,NA
52,2050,f,e5,85,NA
53,2050,f,e5,85,NA
11,2055,f,e5,85,NA
12,2055,f,e5,85,NA
13,2055,f,e5,85,NA
14,2055,f,e5,85,NA
15,2055,f,e5,85,NA
16,2055,f,e5,85,NA
17,2055,f,e5,85,NA
21,2055,f,e5,85,NA
22,2055,f,e5,85,NA
