area,year,age_interval,edu,sex,n
33,2010,40-44,e3,0,108434.58505970518
33,2010,40-44,e3,1,105699.98166262437
33,2010,40-44,e4,0,117237.9777195671
33,2010,40-44,e4,1,105807.05468038729
33,2010,40-44,e5,0,185262.85001013844
33,2010,40-44,e5,1,166786.42689937144
33,2010,40-44,e6,0,90209.64195960708
33,2010,40-44,e6,1,66830.25851613483
33,2010,45-49,e1,0,26482.4181324967
33,2010,45-49,e1,1,24226.16214682842
33,2010,45-49,e2,0,75627.37359159644
33,2010,45-49,e2,1,69379.35376510577
33,2010,45-49,e3,0,110839.720877066
33,2010,45-49,e3,1,99658.83739056015
33,2010,45-49,e4,0,112013.31180065859
33,2010,45-49,e4,1,97494.11614243191
33,2010,45-49,e5,0,168587.56478571225
33,2010,45-49,e5,1,155160.4347392475
33,2010,45-49,e6,0,92654.3531473642
33,2010,45-49,e6,1,69755.20087103512
33,2010,50-54,e1,0,31380.070158718747
33,2010,50-54,e1,1,26995.225686880218
33,2010,50-54,e2,0,78575.11785962041
33,2010,50-54,e2,1,65490.47568956957
33,2010,50-54,e3,0,106916.86388931538
33,2010,50-54,e3,1,90794.89514607756
33,2010,50-54,e4,0,95701.61473700542
33,2010,50-54,e4,1,82064.55894424547
33,2010,50-54,e5,0,143851.03639351483
33,2010,50-54,e5,1,129463.42555598394
33,2010,50-54,e6,0,85295.70057040502
33,2010,50-54,e6,1,67269.58768133905
33,2010,55-59,e1,0,33833.787205311295
33,2010,55-59,e1,1,26619.980070829195
33,2010,55-59,e2,0,76380.88123516979
33,2010,55-59,e2,1,58699.804012496614
33,2010,55-59,e3,0,95146.99591829743
33,2010,55-59,e3,1,76349.06903740474
33,2010,55-59,e4,0,75129.9215962724
33,2010,55-59,e4,1,61939.7918756878
33,2010,55-59,e5,0,101271.156668178
33,2010,55-59,e5,1,93238.58222452567
33,2010,55-59,e6,0,68417.47474108968
33,2010,55-59,e6,1,57296.089061688726
33,2010,60-64,e1,0,39020.807422593294
33,2010,60-64,e1,1,25576.73795948099
33,2010,60-64,e2,0,70017.29103003959
33,2010,60-64,e2,1,49384.16874572655
33,2010,60-64,e3,0,81803.94737956916
33,2010,60-64,e3,1,61572.42937091395
33,2010,60-64,e4,0,55687.26478770049
33,2010,60-64,e4,1,45035.19872189105
33,2010,60-64,e5,0,70292.87025548733
33,2010,60-64,e5,1,61698.80404159699
33,2010,60-64,e6,0,47551.833305493645
33,2010,60-64,e6,1,45179.97566060078
33,2010,65-69,e1,0,39557.848966507874
33,2010,65-69,e1,1,24947.60056090968
33,2010,65-69,e2,0,58568.33322621103
33,2010,65-69,e2,1,39230.60274825263
33,2010,65-69,e3,0,61410.09973778001
33,2010,65-69,e3,1,44083.89023330433
33,2010,65-69,e4,0,39857.98632069246
33,2010,65-69,e4,1,30481.805201751216
33,2010,65-69,e5,0,44603.87987872432
33,2010,65-69,e5,1,37340.04130379786
33,2010,65-69,e6,0,27181.002236039683
33,2010,65-69,e6,1,30043.21327493124
33,2010,70-74,e1,0,39886.47404978859
33,2010,70-74,e1,1,21972.52527395275
33,2010,70-74,e2,0,48479.86982473573
33,2010,70-74,e2,1,31653.239480453314
33,2010,70-74,e3,0,52593.10270003431
33,2010,70-74,e3,1,34356.754261662325
33,2010,70-74,e4,0,32204.5159779464
33,2010,70-74,e4,1,22075.780089628202
33,2010,70-74,e5,0,31029.734626639278
33,2010,70-74,e5,1,26150.684093802167
33,2010,70-74,e6,0,17884.172710050356
33,2010,70-74,e6,1,22359.630117912224
33,2010,75-79,e1,0,32948.15296330698
33,2010,75-79,e1,1,16490.76083030356
33,2010,75-79,e2,0,36449.1102124813
33,2010,75-79,e2,1,20982.360430852023
33,2010,75-79,e3,0,39822.077595886265
33,2010,75-79,e3,1,23389.125573757992
33,2010,75-79,e4,0,21682.462160467403
33,2010,75-79,e4,1,12822.07987448488
33,2010,75-79,e5,0,23481.697652097395
33,2010,75-79,e5,1,17301.264990807846
33,2010,75-79,e6,0,11227.308785071426
33,2010,75-79,e6,1,12962.482296786126
33,2010,80-84,e1,0,24819.478724723165
33,2010,80-84,e1,1,11421.142143282057
33,2010,80-84,e2,0,21996.10169235104
33,2010,80-84,e2,1,13088.761026366914
33,2010,80-84,e3,0,28229.16558229421
33,2010,80-84,e3,1,13703.824345485267
33,2010,80-84,e4,0,15646.93104593141
33,2010,80-84,e4,1,7577.507622099613
33,2010,80-84,e5,0,14752.988924507295
33,2010,80-84,e5,1,9347.827491466718
33,2010,80-84,e6,0,7316.455226351118
33,2010,80-84,e6,1,8726.849575837414
33,2010,85-89,e1,0,13265.630509106888
33,2010,85-89,e1,1,5026.640877286394
33,2010,85-89,e2,0,10636.582820242262
33,2010,85-89,e2,1,4854.1546723206775
33,2010,85-89,e3,0,13881.199096602639
33,2010,85-89,e3,1,5553.560096942866
33,2010,85-89,e4,0,7042.431105055669
33,2010,85-89,e4,1,2976.8634397141614
33,2010,85-89,e5,0,8193.92438498781
33,2010,85-89,e5,1,3875.5212577920015
33,2010,85-89,e6,0,3573.15027788196
33,2010,85-89,e6,1,3678.8128800769973
33,2010,90-94,e1,0,5971.2316357000145
33,2010,90-94,e1,1,1698.4543795351367
33,2010,90-94,e2,0,3822.2306708070646
33,2010,90-94,e2,1,1841.6565504806147
33,2010,90-94,e3,0,5334.135711058212
33,2010,90-94,e3,1,1904.4488071830208
33,2010,90-94,e4,0,2696.354800824707
33,2010,90-94,e4,1,1057.3035736488318
33,2010,90-94,e5,0,3024.9673548209325
33,2010,90-94,e5,1,954.5267106134291
33,2010,90-94,e6,0,1197.754361331299
33,2010,90-94,e6,1,1197.7396418341775
33,2010,95-99,e1,0,1814.1919017391274
33,2010,95-99,e1,1,478.6989654860236
33,2010,95-99,e2,0,795.9613297622151
33,2010,95-99,e2,1,218.9197488489637
33,2010,95-99,e3,0,1528.2603106928161
33,2010,95-99,e3,1,265.9282340263967
33,2010,95-99,e4,0,876.5161822032264
33,2010,95-99,e4,1,307.9327062298899
33,2010,95-99,e5,0,770.0097488552141
33,2010,95-99,e5,1,229.2506708999422
33,2010,95-99,e6,0,266.5315529760103
33,2010,95-99,e6,1,212.3448252265702
33,2010,100+,e1,0,602.9662871948761
33,2010,100+,e1,1,145.7451346187049
33,2010,100+,e2,0,231.3285855872056
33,2010,100+,e2,1,20.0355322053008
33,2010,100+,e3,0,196.5983186147159
33,2010,100+,e3,1,47.3797780730252
33,2010,100+,e4,0,67.26876792987869
33,2010,100+,e4,1,37.2460353488768
33,2010,100+,e5,0,38.7821757218798
33,2010,100+,e5,1,86.5390312171953
33,2010,100+,e6,0,12.3749973182341
33,2010,100+,e6,1,31.6502203411852
35,2010,0-4,NA,0,1315139.110866927
35,2010,0-4,NA,1,1363768.4977565114
35,2010,05-09,e1,0,525884.3518656705
35,2010,05-09,e1,1,547745.1320616683
35,2010,05-09,e2,0,862825.1484616167
35,2010,05-09,e2,1,894886.1184505343
35,2010,05-09,e3,0,13334.806867913498
35,2010,05-09,e3,1,14063.220562785207
35,2010,05-09,e4,0,661.400706143716
35,2010,05-09,e4,1,637.161007337325
35,2010,10-14,e1,0,56564.56287237484
35,2010,10-14,e1,1,62177.90056897242
35,2010,10-14,e2,0,358142.261970544
35,2010,10-14,e2,1,403782.91714508645
35,2010,10-14,e3,0,1116434.4804715947
35,2010,10-14,e3,1,1124764.2574050392
35,2010,10-14,e4,0,103948.86995643856
35,2010,10-14,e4,1,95072.33187435172
35,2010,10-14,e5,0,2369.406262396762
35,2010,10-14,e5,1,2300.6109245665625
35,2010,15-19,e1,0,25799.84440104358
35,2010,15-19,e1,1,33115.274006576015
35,2010,15-19,e2,0,102873.32546793763
35,2010,15-19,e2,1,125810.30838337968
35,2010,15-19,e3,0,212639.82567060727
35,2010,15-19,e3,1,300971.541696268
35,2010,15-19,e4,0,907054.7115804594
35,2010,15-19,e4,1,893510.6447747985
35,2010,15-19,e5,0,374789.58099878096
35,2010,15-19,e5,1,304468.19233880675
35,2010,15-19,e6,0,12324.178918753198
35,2010,15-19,e6,1,9199.840802922568
35,2010,20-24,e1,0,34694.47340282684
35,2010,20-24,e1,1,44119.6089129487
35,2010,20-24,e2,0,69506.96982977886
35,2010,20-24,e2,1,100394.11639139653
35,2010,20-24,e3,0,148452.2683406793
35,2010,20-24,e3,1,215952.88905265328
35,2010,20-24,e4,0,378552.3322947861
35,2010,20-24,e4,1,452146.2503776318
35,2010,20-24,e5,0,983963.7523810868
35,2010,20-24,e5,1,902747.7496005394
35,2010,20-24,e6,0,186985.34220653758
35,2010,20-24,e6,1,119643.45166550379
35,2010,25-29,e1,0,39927.81687751697
35,2010,25-29,e1,1,53228.73544175138
35,2010,25-29,e2,0,95096.06128979451
35,2010,25-29,e2,1,119527.8294479016
35,2010,25-29,e3,0,181327.057101056
35,2010,25-29,e3,1,226846.94210786838
35,2010,25-29,e4,0,354455.6847762333
35,2010,25-29,e4,1,386114.6544588408
35,2010,25-29,e5,0,841544.3391648717
35,2010,25-29,e5,1,803976.9485684378
35,2010,25-29,e6,0,396172.9621487611
35,2010,25-29,e6,1,290630.4681216594
35,2010,30-34,e1,0,49656.9060198466
35,2010,30-34,e1,1,61302.24614724712
35,2010,30-34,e2,0,142766.12806573362
35,2010,30-34,e2,1,163200.11376298
35,2010,30-34,e3,0,242937.4530779137
35,2010,30-34,e3,1,269686.9895821117
35,2010,30-34,e4,0,336710.59899003705
35,2010,30-34,e4,1,334432.8967043385
35,2010,30-34,e5,0,672775.846775979
35,2010,30-34,e5,1,628830.7449024596
35,2010,30-34,e6,0,370159.7874402432
35,2010,30-34,e6,1,283320.93588665477
35,2010,35-39,e1,0,56131.02379793301
35,2010,35-39,e1,1,62634.46247977521
35,2010,35-39,e2,0,182380.99608866384
35,2010,35-39,e2,1,191247.77039545085
35,2010,35-39,e3,0,275008.2849269819
35,2010,35-39,e3,1,287272.10669885855
35,2010,35-39,e4,0,311313.0999102895
35,2010,35-39,e4,1,298973.92968190234
35,2010,35-39,e5,0,511415.0152521218
35,2010,35-39,e5,1,483870.3409154945
35,2010,35-39,e6,0,298470.2931928687
35,2010,35-39,e6,1,225793.40361319057
35,2010,40-44,e1,0,68052.8192165281
35,2010,40-44,e1,1,69272.33973015411
35,2010,40-44,e2,0,217073.79876644438
35,2010,40-44,e2,1,210845.25911282323
35,2010,40-44,e3,0,284566.06029672624
35,2010,40-44,e3,1,284565.7939992705
35,2010,40-44,e4,0,288952.80711874977
35,2010,40-44,e4,1,278449.9498735848
35,2010,40-44,e5,0,417442.4950577805
35,2010,40-44,e5,1,398632.1053185197
35,2010,40-44,e6,0,259427.50237980788
35,2010,40-44,e6,1,202553.36844856717
35,2010,45-49,e1,0,69549.24468996392
35,2010,45-49,e1,1,64523.47856104557
35,2010,45-49,e2,0,234475.20043739793
35,2010,45-49,e2,1,209152.11888399773
35,2010,45-49,e3,0,288056.2492869307
35,2010,45-49,e3,1,264779.24952128355
35,2010,45-49,e4,0,265045.5227228946
35,2010,45-49,e4,1,245003.48588209425
35,2010,45-49,e5,0,349085.29731302697
35,2010,45-49,e5,1,330566.7582239777
35,2010,45-49,e6,0,238222.02135467096
35,2010,45-49,e6,1,193936.70365334387
35,2010,50-54,e1,0,80564.32325588896
35,2010,50-54,e1,1,66135.59085920296
35,2010,50-54,e2,0,251698.58445546078
35,2010,50-54,e2,1,212255.41376846275
35,2010,50-54,e3,0,274008.3471571229
35,2010,50-54,e3,1,247873.9645341729
35,2010,50-54,e4,0,219885.47316619538
35,2010,50-54,e4,1,200984.7071289488
35,2010,50-54,e5,0,264522.01691910974
35,2010,50-54,e5,1,250777.86825517283
35,2010,50-54,e6,0,196420.8722610133
35,2010,50-54,e6,1,165764.59519057182
35,2010,55-59,e1,0,92172.14422127063
35,2010,55-59,e1,1,64585.96872164037
35,2010,55-59,e2,0,244610.86634018054
35,2010,55-59,e2,1,208936.43147425292
35,2010,55-59,e3,0,235617.1868942413
35,2010,55-59,e3,1,212033.97944648037
35,2010,55-59,e4,0,160184.71535826844
35,2010,55-59,e4,1,146489.6010973455
35,2010,55-59,e5,0,179832.1825947099
35,2010,55-59,e5,1,171244.37855802203
35,2010,55-59,e6,0,145022.4695584743
35,2010,55-59,e6,1,133165.13486032793
35,2010,60-64,e1,0,105042.31467356009
35,2010,60-64,e1,1,64335.07936769485
35,2010,60-64,e2,0,223984.1709231765
35,2010,60-64,e2,1,180996.29850659662
35,2010,60-64,e3,0,193253.12902840367
35,2010,60-64,e3,1,167076.49035895648
35,2010,60-64,e4,0,107739.74927131804
35,2010,60-64,e4,1,92385.7270293151
35,2010,60-64,e5,0,110063.10719549107
35,2010,60-64,e5,1,103290.5716178639
35,2010,60-64,e6,0,94406.76142815733
35,2010,60-64,e6,1,95352.62267571902
35,2010,65-69,e1,0,103420.97286521472
35,2010,65-69,e1,1,59937.53961126394
35,2010,65-69,e2,0,180372.9740865235
35,2010,65-69,e2,1,142459.1155018039
35,2010,65-69,e3,0,145415.11791727474
35,2010,65-69,e3,1,119834.26424199605
35,2010,65-69,e4,0,71045.13159494262
35,2010,65-69,e4,1,56718.23756331591
35,2010,65-69,e5,0,62026.1065108018
35,2010,65-69,e5,1,62060.14100521517
35,2010,65-69,e6,0,50305.95428555651
35,2010,65-69,e6,1,58588.68430748621
35,2010,70-74,e1,0,100286.448830637
35,2010,70-74,e1,1,56621.81003917708
35,2010,70-74,e2,0,140532.8398790992
35,2010,70-74,e2,1,111990.4191263819
35,2010,70-74,e3,0,116069.89731896744
35,2010,70-74,e3,1,89664.38947157624
35,2010,70-74,e4,0,47526.50550724736
35,2010,70-74,e4,1,39590.65449175914
35,2010,70-74,e5,0,43294.5295071989
35,2010,70-74,e5,1,38872.47169915147
35,2010,70-74,e6,0,30253.012421087056
35,2010,70-74,e6,1,37159.14066158266
35,2010,75-79,e1,0,91425.93543360612
35,2010,75-79,e1,1,48511.3585110895
35,2010,75-79,e2,0,100674.02599831138
35,2010,75-79,e2,1,74119.29520492857
35,2010,75-79,e3,0,86666.06955707325
35,2010,75-79,e3,1,58439.372204600724
35,2010,75-79,e4,0,31259.397549986108
35,2010,75-79,e4,1,23527.473403364544
35,2010,75-79,e5,0,27232.64332699339
35,2010,75-79,e5,1,22607.707184020273
35,2010,75-79,e6,0,19025.75873837587
35,2010,75-79,e6,1,21614.005245580374
35,2010,80-84,e1,0,72363.0235038143
35,2010,80-84,e1,1,34146.712795445404
35,2010,80-84,e2,0,65089.69202622866
35,2010,80-84,e2,1,41856.57599325946
35,2010,80-84,e3,0,59467.18911063237
35,2010,80-84,e3,1,34565.991745373794
35,2010,80-84,e4,0,19575.897206154972
35,2010,80-84,e4,1,12776.767537044152
35,2010,80-84,e5,0,18836.930904026358
35,2010,80-84,e5,1,12179.501203993881
35,2010,80-84,e6,0,11023.14102410693
35,2010,80-84,e6,1,12323.218453309335
35,2010,85-89,e1,0,41325.28813383852
35,2010,85-89,e1,1,17267.02319228312
35,2010,85-89,e2,0,28598.88411476794
35,2010,85-89,e2,1,17078.036049183658
35,2010,85-89,e3,0,26900.07804654042
35,2010,85-89,e3,1,14415.006397541103
35,2010,85-89,e4,0,10509.366820268571
35,2010,85-89,e4,1,5121.2390463562315
35,2010,85-89,e5,0,9392.233880479813
35,2010,85-89,e5,1,4640.983817103622
35,2010,85-89,e6,0,4802.942724087491
35,2010,85-89,e6,1,5454.179955503269
35,2010,90-94,e1,0,16500.449009417327
35,2010,90-94,e1,1,6367.5924158105245
35,2010,90-94,e2,0,8905.48932115661
35,2010,90-94,e2,1,4976.7987952331305
35,2010,90-94,e3,0,9919.363732213948
35,2010,90-94,e3,1,4628.0274258239315
35,2010,90-94,e4,0,3676.5748522497743
35,2010,90-94,e4,1,1498.6220972738465
35,2010,90-94,e5,0,3560.090932234266
35,2010,90-94,e5,1,1406.9671261665935
35,2010,90-94,e6,0,1293.149435409863
35,2010,90-94,e6,1,1610.6604197139407
35,2010,95-99,e1,0,5777.582187119787
35,2010,95-99,e1,1,1568.1191179924458
35,2010,95-99,e2,0,2627.134083961641
35,2010,95-99,e2,1,891.5024348467854
35,2010,95-99,e3,0,2783.0068407319495
35,2010,95-99,e3,1,838.9633124758743
35,2010,95-99,e4,0,1048.6306851029174
35,2010,95-99,e4,1,357.4191200086173
35,2010,95-99,e5,0,1026.8905113256235
35,2010,95-99,e5,1,288.6758591063404
35,2010,95-99,e6,0,335.91747874566977
35,2010,95-99,e6,1,407.6388319045196
35,2010,100+,e1,0,1089.8589426184267
35,2010,100+,e1,1,355.2765268695506
35,2010,100+,e2,0,357.2497923120498
35,2010,100+,e2,1,69.2184246818931
35,2010,100+,e3,0,260.5927357871648
35,2010,100+,e3,1,104.0205466285211
35,2010,100+,e4,0,133.1740634878664
35,2010,100+,e4,1,65.7399974860264
35,2010,100+,e5,0,145.0625375671605
35,2010,100+,e5,1,111.4455721287229
35,2010,100+,e6,1,50.4269785413762
41,2010,0-4,NA,0,349936.1690231088
41,2010,0-4,NA,1,363944.8347646619
41,2010,05-09,e1,0,130755.5192085767
41,2010,05-09,e1,1,136203.59557209388
41,2010,05-09,e2,0,244381.94462349368
41,2010,05-09,e2,1,252519.26569452128
41,2010,05-09,e3,0,2037.8528989558388
41,2010,05-09,e3,1,1914.160455682323
41,2010,05-09,e4,0,92.45703830492249
41,2010,05-09,e4,1,154.019473493159
41,2010,10-14,e1,0,15834.97639151421
41,2010,10-14,e1,1,20165.778320950016
41,2010,10-14,e2,0,88856.67265045666
41,2010,10-14,e2,1,108973.54060166654
41,2010,10-14,e3,0,305587.26472017635
41,2010,10-14,e3,1,305059.9450634357
41,2010,10-14,e4,0,35006.60900161301
41,2010,10-14,e4,1,29053.979375826668
41,2010,10-14,e5,0,448.350841799129
41,2010,10-14,e5,1,411.6667747496647
41,2010,15-19,e1,0,5574.357446331045
41,2010,15-19,e1,1,7947.173237435373
41,2010,15-19,e2,0,25158.21757221215
41,2010,15-19,e2,1,36377.50765293874
41,2010,15-19,e3,0,78898.4163125904
41,2010,15-19,e3,1,123173.42624293224
41,2010,15-19,e4,0,237786.65585433986
41,2010,15-19,e4,1,219927.20469385845
41,2010,15-19,e5,0,108575.29763651192
41,2010,15-19,e5,1,80460.45928735567
41,2010,15-19,e6,0,2374.9455902353043
41,2010,15-19,e6,1,1774.3920730108389
41,2010,20-24,e1,0,7216.157931272058
41,2010,20-24,e1,1,8795.172450802991
41,2010,20-24,e2,0,19949.115313021604
41,2010,20-24,e2,1,27039.055294928447
41,2010,20-24,e3,0,52079.38453593114
41,2010,20-24,e3,1,73350.46906919529
41,2010,20-24,e4,0,99916.42654802014
41,2010,20-24,e4,1,114092.24181281665
41,2010,20-24,e5,0,224861.6371621894
41,2010,20-24,e5,1,201449.33817218555
41,2010,20-24,e6,0,45414.455668566756
41,2010,20-24,e6,1,26705.832893720526
41,2010,25-29,e1,0,8793.264956060839
41,2010,25-29,e1,1,10257.016360534135
41,2010,25-29,e2,0,30542.963805196727
41,2010,25-29,e2,1,33661.11361247368
41,2010,25-29,e3,0,53793.062165265466
41,2010,25-29,e3,1,64657.90123105189
41,2010,25-29,e4,0,87799.47979981842
41,2010,25-29,e4,1,97547.35094904133
41,2010,25-29,e5,0,172384.65506204654
41,2010,25-29,e5,1,169878.49971847306
41,2010,25-29,e6,0,90397.0491944506
41,2010,25-29,e6,1,60499.30173500033
41,2010,30-34,e1,0,11826.80485727488
41,2010,30-34,e1,1,13174.524706088168
41,2010,30-34,e2,0,49406.85513191009
41,2010,30-34,e2,1,50151.595255641136
41,2010,30-34,e3,0,69831.49636513308
41,2010,30-34,e3,1,77777.63261523556
41,2010,30-34,e4,0,76529.07764213874
41,2010,30-34,e4,1,79530.19378550925
41,2010,30-34,e5,0,135504.51426085026
41,2010,30-34,e5,1,130532.24714016689
41,2010,30-34,e6,0,82754.36582554357
41,2010,30-34,e6,1,59160.79747590852
41,2010,35-39,e1,0,16308.919725411679
41,2010,35-39,e1,1,15637.512095251774
41,2010,35-39,e2,0,66032.02536641312
41,2010,35-39,e2,1,63856.61149607813
41,2010,35-39,e3,0,75962.00883343564
41,2010,35-39,e3,1,83123.3388506531
41,2010,35-39,e4,0,71305.764368324
41,2010,35-39,e4,1,71766.49487961827
41,2010,35-39,e5,0,106986.30604261465
41,2010,35-39,e5,1,104279.2456670322
41,2010,35-39,e6,0,66418.8855830732
41,2010,35-39,e6,1,45628.89623590155
41,2010,40-44,e1,0,20339.197753839762
41,2010,40-44,e1,1,18208.402473183727
41,2010,40-44,e2,0,77481.7369684244
41,2010,40-44,e2,1,72737.30142619202
41,2010,40-44,e3,0,78359.5465537296
41,2010,40-44,e3,1,86356.93854893245
41,2010,40-44,e4,0,66528.11184266834
41,2010,40-44,e4,1,65975.88222853896
41,2010,40-44,e5,0,88542.42881209834
41,2010,40-44,e5,1,86698.05641685301
41,2010,40-44,e6,0,63035.28099484851
41,2010,40-44,e6,1,42215.39079762356
41,2010,45-49,e1,0,22518.33324955606
41,2010,45-49,e1,1,17855.958820295287
41,2010,45-49,e2,0,76404.59003406981
41,2010,45-49,e2,1,71859.91500182728
41,2010,45-49,e3,0,79522.048005584
41,2010,45-49,e3,1,80583.28904144508
41,2010,45-49,e4,0,57694.91378352329
41,2010,45-49,e4,1,55923.845716037365
41,2010,45-49,e5,0,74830.53705321805
41,2010,45-49,e5,1,72400.6308774218
41,2010,45-49,e6,0,52800.51665590935
41,2010,45-49,e6,1,38191.892407869076
41,2010,50-54,e1,0,27108.21772160977
41,2010,50-54,e1,1,19362.362892633293
41,2010,50-54,e2,0,78043.8395623875
41,2010,50-54,e2,1,69947.56750087462
41,2010,50-54,e3,0,69406.71542376166
41,2010,50-54,e3,1,69671.84054506263
41,2010,50-54,e4,0,42862.063232101915
41,2010,50-54,e4,1,41267.60164224378
41,2010,50-54,e5,0,55439.271720398196
41,2010,50-54,e5,1,53503.514417591236
41,2010,50-54,e6,0,38270.54501895103
41,2010,50-54,e6,1,30519.044216111175
41,2010,55-59,e1,0,32332.014542687528
41,2010,55-59,e1,1,21599.86498539647
41,2010,55-59,e2,0,75065.84237443806
41,2010,55-59,e2,1,66324.69455068356
41,2010,55-59,e3,0,56377.633718061916
41,2010,55-59,e3,1,57071.275843100615
41,2010,55-59,e4,0,28277.699586056682
41,2010,55-59,e4,1,27104.29643103712
41,2010,55-59,e5,0,35396.1383786505
41,2010,55-59,e5,1,34702.85333603959
41,2010,55-59,e6,0,27947.701781913103
41,2010,55-59,e6,1,23771.092941551
41,2010,60-64,e1,0,35483.90468406586
41,2010,60-64,e1,1,24661.530103349774
41,2010,60-64,e2,0,64708.61045154607
41,2010,60-64,e2,1,61735.92529853155
41,2010,60-64,e3,0,43262.300749178874
41,2010,60-64,e3,1,42217.68226273119
41,2010,60-64,e4,0,18244.728395613853
41,2010,60-64,e4,1,16884.750755674006
41,2010,60-64,e5,0,21384.737216462407
41,2010,60-64,e5,1,19431.81215933936
41,2010,60-64,e6,0,17258.821777840596
41,2010,60-64,e6,1,16268.371186493376
41,2010,65-69,e1,0,35779.07083549641
41,2010,65-69,e1,1,23662.78301073099
41,2010,65-69,e2,0,53464.700702316564
41,2010,65-69,e2,1,48320.47980032074
41,2010,65-69,e3,0,32230.469411311024
41,2010,65-69,e3,1,30468.7807107626
41,2010,65-69,e4,0,11112.834530321628
41,2010,65-69,e4,1,11044.082970959807
41,2010,65-69,e5,0,11998.05471271023
41,2010,65-69,e5,1,11149.502766272393
41,2010,65-69,e6,0,8172.818276342735
41,2010,65-69,e6,1,9272.821075291775
41,2010,70-74,e1,0,32200.10766956595
41,2010,70-74,e1,1,21737.361993490806
41,2010,70-74,e2,0,39708.18226214161
41,2010,70-74,e2,1,37274.24161544298
41,2010,70-74,e3,0,23730.04940702871
41,2010,70-74,e3,1,21235.16728835321
41,2010,70-74,e4,0,7555.228758354214
41,2010,70-74,e4,1,6982.908866489871
41,2010,70-74,e5,0,7829.660687365064
41,2010,70-74,e5,1,6406.924240955151
41,2010,70-74,e6,0,5088.595525557296
41,2010,70-74,e6,1,5504.345506525586
41,2010,75-79,e1,0,27070.79049725964
41,2010,75-79,e1,1,17886.67342081812
41,2010,75-79,e2,0,24840.261731917966
41,2010,75-79,e2,1,24322.510743650717
41,2010,75-79,e3,0,16131.258486619805
41,2010,75-79,e3,1,12751.34930275538
41,2010,75-79,e4,0,4549.647278604692
41,2010,75-79,e4,1,3579.2089304724464
41,2010,75-79,e5,0,4333.433123665298
41,2010,75-79,e5,1,3421.535267228424
41,2010,75-79,e6,0,2884.64109803727
41,2010,75-79,e6,1,2567.8804876490235
41,2010,80-84,e1,0,18547.59330768747
41,2010,80-84,e1,1,11884.374741489573
41,2010,80-84,e2,0,15811.83555772295
41,2010,80-84,e2,1,12457.344569617511
41,2010,80-84,e3,0,9405.331069192222
41,2010,80-84,e3,1,7593.9889143116425
41,2010,80-84,e4,0,2889.0560877238418
41,2010,80-84,e4,1,1554.08295231332
41,2010,80-84,e5,0,2847.8700720132615
41,2010,80-84,e5,1,1662.1625550615263
41,2010,80-84,e6,0,1311.116501193363
41,2010,80-84,e6,1,1766.143573023484
41,2010,85-89,e1,0,9865.897334915591
41,2010,85-89,e1,1,5534.527291478076
41,2010,85-89,e2,0,5823.3112900748665
41,2010,85-89,e2,1,4655.353743860875
41,2010,85-89,e3,0,4423.3606082652605
41,2010,85-89,e3,1,2597.6650678007372
41,2010,85-89,e4,0,1318.5111636660947
41,2010,85-89,e4,1,568.835728408389
41,2010,85-89,e5,0,1431.6746613440605
41,2010,85-89,e5,1,717.5976896538364
41,2010,85-89,e6,0,691.2397798044814
41,2010,85-89,e6,1,708.1689650364632
41,2010,90-94,e1,0,4483.761287965998
41,2010,90-94,e1,1,2055.73463122007
41,2010,90-94,e2,0,1944.556392936208
41,2010,90-94,e2,1,1297.3299232634465
41,2010,90-94,e3,0,1697.0881392580382
41,2010,90-94,e3,1,788.279609214097
41,2010,90-94,e4,0,541.2633296579234
41,2010,90-94,e4,1,182.7077054725456
41,2010,90-94,e5,0,331.6040416099035
41,2010,90-94,e5,1,258.1841085517961
41,2010,90-94,e6,0,175.1968618073809
41,2010,90-94,e6,1,69.3084044468133
41,2010,95-99,e1,0,1539.9593210959429
41,2010,95-99,e1,1,421.5365713972157
41,2010,95-99,e2,0,494.162318010134
41,2010,95-99,e2,1,298.5965410822388
41,2010,95-99,e3,0,326.5067280244174
41,2010,95-99,e3,1,133.875858719649
41,2010,95-99,e4,0,136.8069783740397
41,2010,95-99,e4,1,75.4096146507436
41,2010,95-99,e5,0,95.044920588793
41,2010,95-99,e5,1,51.7862259195212
41,2010,95-99,e6,0,12.8714052205584
41,2010,95-99,e6,1,27.6826687455181
41,2010,100+,e1,0,362.3410775807568
41,2010,100+,e1,1,169.1466587966598
41,2010,100+,e2,0,34.4562151265301
41,2010,100+,e2,1,92.4059576812424
41,2010,100+,e3,0,18.7444293097692
41,2010,100+,e3,1,48.3163186979589
41,2010,100+,e4,0,32.6598749711167
41,2010,100+,e4,1,17.2606750519279
41,2010,100+,e5,0,9.963252877734199
41,2010,100+,e5,1,50.7171242892544
42,2010,0-4,NA,0,199203.15490489098
42,2010,0-4,NA,1,207702.93131367402
42,2010,05-09,e1,0,84153.08248312406
42,2010,05-09,e1,1,89855.57756883818
42,2010,05-09,e2,0,127547.28143087031
42,2010,05-09,e2,1,131074.9570233274
42,2010,05-09,e3,0,2002.156197814842
42,2010,05-09,e3,1,1938.8587317866181
42,2010,05-09,e4,0,39.2915341426282
42,2010,05-09,e4,1,34.950392257368904
42,2010,10-14,e1,0,7220.381186964335
42,2010,10-14,e1,1,9080.076159553602
42,2010,10-14,e2,0,45740.24872911441
42,2010,10-14,e2,1,56264.25328620423
