age_group,year,area,npx,sex
1,2057,Mato Grosso,0.99892740936481494,female
5,2057,Mato Grosso,0.999512083467816,female
10,2057,Mato Grosso,0.9993574712020904,female
15,2057,Mato Grosso,0.9988548782508357,female
20,2057,Mato Grosso,0.9983965413316932,female
25,2057,Mato Grosso,0.9982359284056398,female
30,2057,Mato Grosso,0.99726811107428,female
35,2057,Mato Grosso,0.9963123190334972,female
40,2057,Mato Grosso,0.9939387987827901,female
45,2057,Mato Grosso,0.9907783346507437,female
50,2057,Mato Grosso,0.9858946070671778,female
55,2057,Mato Grosso,0.9789169233890772,female
60,2057,Mato Grosso,0.9673754672936709,female
65,2057,Mato Grosso,0.9469310011522785,female
70,2057,Mato Grosso,0.9150560788812654,female
75,2057,Mato Grosso,0.8645081900926262,female
80,2057,Mato Grosso,0.7958494939020655,female
85,2057,Mato Grosso,0.6764462787623491,female
90,2057,Mato Grosso,0,female
0,2058,Mato Grosso,0.9926618840855833,female
1,2058,Mato Grosso,0.9989394874369323,female
5,2058,Mato Grosso,0.9995178439826771,female
10,2058,Mato Grosso,0.9993652830736811,female
15,2058,Mato Grosso,0.9988657781480916,female
20,2058,Mato Grosso,0.998412595717674,female
25,2058,Mato Grosso,0.9982545808557013,female
30,2058,Mato Grosso,0.9972972362807574,female
35,2058,Mato Grosso,0.9963451966000968,female
40,2058,Mato Grosso,0.9939851628698957,female
45,2058,Mato Grosso,0.9908367086281354,female
50,2058,Mato Grosso,0.9859766148088381,female
55,2058,Mato Grosso,0.9790342147221758,female
60,2058,Mato Grosso,0.9675461099079663,female
65,2058,Mato Grosso,0.9472098558902261,female
70,2058,Mato Grosso,0.9154689108264775,female
75,2058,Mato Grosso,0.865158968338155,female
80,2058,Mato Grosso,0.7967268554070709,female
85,2058,Mato Grosso,0.6779016763639845,female
90,2058,Mato Grosso,0,female
0,2059,Mato Grosso,0.9927331475680301,female
1,2059,Mato Grosso,0.9989511253332816,female
5,2059,Mato Grosso,0.9995233945088169,female
10,2059,Mato Grosso,0.9993728101933714,female
15,2059,Mato Grosso,0.998876280763162,female
20,2059,Mato Grosso,0.9984280650277565,female
25,2059,Mato Grosso,0.998272553593565,female
30,2059,Mato Grosso,0.9973253004274882,female
35,2059,Mato Grosso,0.9963768765221591,female
40,2059,Mato Grosso,0.9940298386285276,female
45,2059,Mato Grosso,0.9908929576123908,female
50,2059,Mato Grosso,0.9860556390731047,female
55,2059,Mato Grosso,0.9791472429347351,female
60,2059,Mato Grosso,0.96771055914192,female
65,2059,Mato Grosso,0.9474786195584934,female
70,2059,Mato Grosso,0.9158668599195334,female
75,2059,Mato Grosso,0.8657864500320399,female
80,2059,Mato Grosso,0.79757304090707,female
85,2059,Mato Grosso,0.6793064047297991,female
90,2059,Mato Grosso,0,female
0,2060,Mato Grosso,0.9928013957073053,female
1,2060,Mato Grosso,0.9989623392483236,female
5,2060,Mato Grosso,0.9995287427755746,female
10,2060,Mato Grosso,0.9993800630413304,female
15,2060,Mato Grosso,0.9988864007155744,female
20,2060,Mato Grosso,0.9984429707864818,female
25,2060,Mato Grosso,0.9982898716221094,female
30,2060,Mato Grosso,0.997352342524452,female
35,2060,Mato Grosso,0.9964074028228671,female
40,2060,Mato Grosso,0.9940728880761595,female
45,2060,Mato Grosso,0.9909471596133239,female
50,2060,Mato Grosso,0.9861317892531675,female
55,2060,Mato Grosso,0.9792561640562265,female
60,2060,Mato Grosso,0.967869041042325,female
65,2060,Mato Grosso,0.9477376583487518,female
70,2060,Mato Grosso,0.9162504622398918,female
75,2060,Mato Grosso,0.8663914627273535,female
80,2060,Mato Grosso,0.7983891415739515,female
85,2060,Mato Grosso,0.6806621647057205,female
90,2060,Mato Grosso,0,female
0,2010,Para,0.9770213205524533,male
1,2010,Para,0.9964252968528488,male
5,2010,Para,0.9970958757357858,male
10,2010,Para,0.9973467707491315,male
15,2010,Para,0.9866129581734673,male
20,2010,Para,0.9791297417430972,male
25,2010,Para,0.9787844845203006,male
30,2010,Para,0.9782414587395968,male
35,2010,Para,0.9779329924844417,male
40,2010,Para,0.9738678681605814,male
45,2010,Para,0.9635097291830484,male
50,2010,Para,0.9484134361763346,male
55,2010,Para,0.9335899645746175,male
60,2010,Para,0.9046702010741481,male
65,2010,Para,0.8683892352767135,male
70,2010,Para,0.7913727147006997,male
75,2010,Para,0.7118494510195281,male
80,2010,Para,0.5957296130228609,male
85,2010,Para,0.47732126025778787,male
90,2010,Para,0,male
0,2011,Para,0.9778218134454211,male
1,2011,Para,0.9964588582281118,male
5,2011,Para,0.9971234736291402,male
10,2011,Para,0.9973712671147369,male
15,2011,Para,0.9867358000910883,male
20,2011,Para,0.9793189956066167,male
25,2011,Para,0.9789805791646958,male
30,2011,Para,0.9784412367209122,male
35,2011,Para,0.9781274042930327,male
40,2011,Para,0.974084082708539,male
45,2011,Para,0.9637914309166489,male
50,2011,Para,0.9487937807313194,male
55,2011,Para,0.9340207767922178,male
60,2011,Para,0.9052297622518868,male
65,2011,Para,0.8691060396490413,male
70,2011,Para,0.7924525404930229,male
75,2011,Para,0.7131551782210981,male
80,2011,Para,0.5973368393298752,male
85,2011,Para,0.47898881644161884,male
90,2011,Para,0,male
0,2012,Para,0.9785765275113567,male
1,2012,Para,0.9964926464168393,male
5,2012,Para,0.9971512570443155,male
10,2012,Para,0.9973959280757762,male
15,2012,Para,0.9868594797075141,male
20,2012,Para,0.9795095529740168,male
25,2012,Para,0.9791780258058435,male
30,2012,Para,0.9786423928567262,male
35,2012,Para,0.978323156178423,male
40,2012,Para,0.9743017925331465,male
45,2012,Para,0.9640751001307044,male
50,2012,Para,0.9491768214815033,male
55,2012,Para,0.9344546669890186,male
60,2012,Para,0.9057934015439596,male
65,2012,Para,0.869828198349172,male
70,2012,Para,0.7935409107943499,male
75,2012,Para,0.7144716599859275,male
80,2012,Para,0.5989580985695115,male
85,2012,Para,0.48067134270417367,male
90,2012,Para,0,male
0,2013,Para,0.9792873080342948,male
1,2013,Para,0.9965266307391867,male
5,2013,Para,0.9971792007874849,male
10,2013,Para,0.9974207312684038,male
15,2013,Para,0.9869838850957723,male
20,2013,Para,0.9797012416427167,male
25,2013,Para,0.9793766460419511,male
30,2013,Para,0.9788447454082347,male
35,2013,Para,0.9785200712639983,male
40,2013,Para,0.974520801011857,male
45,2013,Para,0.964360481007033,male
50,2013,Para,0.9495622137760058,male
55,2013,Para,0.9348912452395473,male
60,2013,Para,0.9063606140457087,male
65,2013,Para,0.8705550671678637,male
70,2013,Para,0.7946368650712109,male
75,2013,Para,0.7157977440959737,male
80,2013,Para,0.6005919908831979,male
85,2013,Para,0.4823673966060088,male
90,2013,Para,0,male
0,2014,Para,0.9799560373335424,male
1,2014,Para,0.9965609485597894,male
5,2014,Para,0.9972074178108646,male
10,2014,Para,0.997445776948506,male
15,2014,Para,0.9871095194022237,male
20,2014,Para,0.9798948371911947,male
25,2014,Para,0.9795772435301254,male
30,2014,Para,0.9790491131526919,male
35,2014,Para,0.9787189462998059,male
40,2014,Para,0.9747419944071776,male
45,2014,Para,0.9646487288682551,male
50,2014,Para,0.9499515187989085,male
55,2014,Para,0.93533228067494,male
60,2014,Para,0.9069337002763613,male
65,2014,Para,0.8712895975123396,male
70,2014,Para,0.7957448661582287,male
75,2014,Para,0.7171388422886518,male
80,2014,Para,0.6022452073884328,male
85,2014,Para,0.4840839362901953,male
90,2014,Para,0,male
0,2015,Para,0.9805846155212501,male
1,2015,Para,0.996594979224369,male
5,2015,Para,0.9972353979195224,male
10,2015,Para,0.9974706122623854,male
15,2015,Para,0.9872341110454037,male
20,2015,Para,0.9800868392684302,male
25,2015,Para,0.9797761913225415,male
30,2015,Para,0.9792518009752365,male
35,2015,Para,0.978916185480407,male
40,2015,Para,0.9749613733940198,male
45,2015,Para,0.9649346320515387,male
50,2015,Para,0.9503376978420667,male
55,2015,Para,0.9357697993685854,male
60,2015,Para,0.9075022991117233,male
65,2015,Para,0.8720185099504822,male
70,2015,Para,0.79684488511138,male
75,2015,Para,0.7184707146259627,male
80,2015,Para,0.6038878726587285,male
85,2015,Para,0.48578994556310173,male
90,2015,Para,0,male
0,2016,Para,0.9811749435601143,male
1,2016,Para,0.9966294333163143,male
5,2016,Para,0.9972637252928482,male
10,2016,Para,0.9974957557307398,male
15,2016,Para,0.9873602613712855,male
20,2016,Para,0.9802812567649722,male
25,2016,Para,0.9799776433412812,male
30,2016,Para,0.9794570408927977,male
35,2016,Para,0.979115907050898,male
40,2016,Para,0.9751835185170317,male
45,2016,Para,0.9652241602309606,male
50,2016,Para,0.9507288146258592,male
55,2016,Para,0.9362129372287441,male
60,2016,Para,0.908078284181721,male
65,2016,Para,0.872757026885341,male
70,2016,Para,0.7979598988053505,male
75,2016,Para,0.7198211852650214,male
80,2016,Para,0.6055543129639989,male
85,2016,Para,0.48752107968796565,male
90,2016,Para,0,male
0,2017,Para,0.9817289085592259,male
1,2017,Para,0.9966638713165317,male
5,2017,Para,0.9972920386457659,male
10,2017,Para,0.9975208866743555,male
15,2017,Para,0.987486361688951,male
20,2017,Para,0.9804756106774795,male
25,2017,Para,0.9801790309123144,male
30,2017,Para,0.9796622159470253,male
35,2017,Para,0.979315564395847,male
40,2017,Para,0.9754055973349306,male
45,2017,Para,0.965513622172211,male
50,2017,Para,0.9511198835192656,male
55,2017,Para,0.9366560459747876,male
60,2017,Para,0.9086543155245822,male
65,2017,Para,0.8734957398307298,male
70,2017,Para,0.7990757126201723,male
75,2017,Para,0.7211730717731308,male
80,2017,Para,0.6072233449870386,male
85,2017,Para,0.48925534344937327,male
90,2017,Para,0,male
0,2018,Para,0.9822483712065536,male
1,2018,Para,0.9966983377556926,male
5,2018,Para,0.997320374614769,male
10,2018,Para,0.9975460376117631,male
15,2018,Para,0.9876125751753257,male
20,2018,Para,0.980670152516256,male
25,2018,Para,0.9803806146494849,male
30,2018,Para,0.9798675916538974,male
35,2018,Para,0.9795154158897039,male
40,2018,Para,0.9756278972427446,male
45,2018,Para,0.9658033924948932,male
50,2018,Para,0.9515114106997398,male
55,2018,Para,0.937099699183354,male
60,2018,Para,0.9092311389422274,male
65,2018,Para,0.8742356055530007,male
70,2018,Para,0.800193773460394,male
75,2018,Para,0.7225281292305392,male
80,2018,Para,0.6088971404879955,male
85,2018,Para,0.4909949965483392,male
90,2018,Para,0,male
0,2019,Para,0.9827351552076806,male
1,2019,Para,0.9967333012136839,male
5,2019,Para,0.9973491184052092,male
10,2019,Para,0.997571550448462,male
15,2019,Para,0.9877406178909118,male
20,2019,Para,0.9808675276823353,male
25,2019,Para,0.9805851357440267,male
30,2019,Para,0.980075960787584,male
35,2019,Para,0.9797181791604044,male
40,2019,Para,0.9758534412478208,male
45,2019,Para,0.9660974121986853,male
50,2019,Para,0.9519087220981769,male
55,2019,Para,0.9375499324616784,male
60,2019,Para,0.9098166037938877,male
65,2019,Para,0.874986695493512,male
70,2019,Para,0.8013293140706291,male
75,2019,Para,0.7239048314497554,male
80,2019,Para,0.6105985428206705,male
85,2019,Para,0.4927637941426599,male
90,2019,Para,0,male
0,2020,Para,0.9831910385808939,male
1,2020,Para,0.9967678634833028,male
5,2020,Para,0.997377531701621,male
10,2020,Para,0.9975967698592109,male
15,2020,Para,0.9878672009726628,male
20,2020,Para,0.9810626665232921,male
25,2020,Para,0.980787341004442,male
30,2020,Para,0.980281971322153,male
35,2020,Para,0.9799186461651896,male
40,2020,Para,0.9760764362006519,male
45,2020,Para,0.9663881294175988,male
50,2020,Para,0.9523016130243194,male
55,2020,Para,0.9379951819894127,male
60,2020,Para,0.9103956734397689,male
65,2020,Para,0.8757297200669856,male
70,2020,Para,0.8024531749719102,male
75,2020,Para,0.7252678299254833,male
80,2020,Para,0.6122838746016586,male
85,2020,Para,0.49451633347921253,male
90,2020,Para,0,male
0,2021,Para,0.9836177466471347,male
1,2021,Para,0.9968023563867634,male
5,2021,Para,0.9974058872979408,male
10,2021,Para,0.9976219379753488,male
15,2021,Para,0.9879935394797636,male
20,2021,Para,0.981257441884709,male
25,2021,Para,0.9809891710672721,male
30,2021,Para,0.9804876003986619,male
35,2021,Para,0.9801187408646282,male
40,2021,Para,0.9762990221679336,male
45,2021,Para,0.9666783337400372,male
50,2021,Para,0.9526938526563008,male
55,2021,Para,0.9384397187531894,male
60,2021,Para,0.9109739008977144,male
65,2021,Para,0.8764718019839517,male
70,2021,Para,0.8035761206347884,male
75,2021,Para,0.7266301721854365,male
80,2021,Para,0.613969255960091,male
85,2021,Para,0.4962693713055517,male
90,2021,Para,0,male
0,2022,Para,0.9840169465483182,male
1,2022,Para,0.9968367465389786,male
5,2022,Para,0.9974341577793707,male
10,2022,Para,0.9976470304644097,male
15,2022,Para,0.9881195111730965,male
20,2022,Para,0.9814516652143781,male
25,2022,Para,0.981190430540853,male
30,2022,Para,0.9806926489420077,male
35,2022,Para,0.980318269549401,male
40,2022,Para,0.9765209836307538,male
45,2022,Para,0.9669677440365402,male
50,2022,Para,0.9530850607442741,male
55,2022,Para,0.9388831116439833,male
60,2022,Para,0.9115507248941855,male
65,2022,Para,0.8772122201560107,male
70,2022,Para,0.8046970575411462,male
75,2022,Para,0.7279905300433773,male
80,2022,Para,0.615653041926171,male
85,2022,Para,0.4980211961736538,male
90,2022,Para,0,male
0,2023,Para,0.9843902431277648,male
1,2023,Para,0.9968710023485842,male
5,2023,Para,0.9974623172054989,male
10,2023,Para,0.9976720243028738,male
15,2023,Para,0.9882450003364474,male
20,2023,Para,0.9816451579661531,male
25,2023,Para,0.981390934396639,male
30,2023,Para,0.9808969284322999,male
35,2023,Para,0.9805170487854397,male
40,2023,Para,0.9767421164812772,male
45,2023,Para,0.9672560939798636,male
50,2023,Para,0.9534748768893548,male
55,2023,Para,0.9393249519561561,male
60,2023,Para,0.9121256129804542,male
65,2023,Para,0.8779502899720619,male
70,2023,Para,0.8058149454556767,male
75,2023,Para,0.7293476382451777,male
80,2023,Para,0.6173336621283442,male
85,2023,Para,0.49977017253376144,male
90,2023,Para,0,male
0,2024,Para,0.984739176010828,male
1,2024,Para,0.9969050940899906,male
5,2024,Para,0.9974903411694165,male
10,2024,Para,0.9976968978286159,male
15,2024,Para,0.988369898043602,male
20,2024,Para,0.981837752015717,male
25,2024,Para,0.9815905084004537,male
30,2024,Para,0.981100261344462,male
35,2024,Para,0.9807149058413719,male
40,2024,Para,0.9769622284997465,male
45,2024,Para,0.9675431326728047,male
50,2024,Para,0.9538629614042998,male
55,2024,Para,0.939764854370163,male
60,2024,Para,0.912698062834981,male
65,2024,Para,0.8786853650084113,male
70,2024,Para,0.8069288001524959,male
75,2024,Para,0.7307002978953401,male
80,2024,Para,0.6190096252477375,male
85,2024,Para,0.501514745474847,male
90,2024,Para,0,male
0,2025,Para,0.9850652177311491,male
1,2025,Para,0.996938993943581,male
5,2025,Para,0.9975182068306621,male
10,2025,Para,0.9977216307701211,male
15,2025,Para,0.98849410230899315,male
20,2025,Para,0.9820292898970027,male
25,2025,Para,0.9817889893579156,male
30,2025,Para,0.9813024813985229,male
35,2025,Para,0.9809116789317355,male
40,2025,Para,0.9771811396266151,male
45,2025,Para,0.9678286250092019,male
50,2025,Para,0.9542489958141324,male
55,2025,Para,0.940202457527559,male
60,2025,Para,0.9132676030367134,male
65,2025,Para,0.8794168380619451,male
70,2025,Para,0.8080376951255277,male
75,2025,Para,0.7320473786583704,male
80,2025,Para,0.6206795219725436,male
85,2025,Para,0.5032534439133354,male
90,2025,Para,0,male
0,2026,Para,0.9853697727574587,male
1,2026,Para,0.996972676008686,male
5,2026,Para,0.9975458929257996,male
10,2026,Para,0.9977462042558484,male
15,2026,Para,0.9886175181387653,male
20,2026,Para,0.9822196248851701,male
25,2026,Para,0.9819862252008731,male
30,2026,Para,0.9815034336479289,male
35,2026,Para,0.981107217302565,male
40,2026,Para,0.9773986820593665,male
45,2026,Para,0.9681123518064921,male
50,2026,Para,0.9546326830482799,male
55,2026,Para,0.9406374242565639,male
60,2026,Para,0.9138337933844606,male
65,2026,Para,0.880144141601809,male
70,2026,Para,0.8091407624233619,male
75,2026,Para,0.73338781990241,male
80,2026,Para,0.6223420266532893,male
85,2026,Para,0.5049848824359189,male
90,2026,Para,0,male
0,2027,Para,0.9856541772867046,male
1,2027,Para,0.9970061162936753,male
5,2027,Para,0.9975733797601966,male
10,2027,Para,0.9977706008069072,male
15,2027,Para,0.9887400574980715,male
20,2027,Para,0.9824086209504342,male
25,2027,Para,0.9821820749400119,male
30,2027,Para,0.9817029744315091,male
35,2027,Para,0.9813013811843031,male
40,2027,Para,0.9776147002017451,male
45,2027,Para,0.9683941097458463,male
50,2027,Para,0.955013747372653,male
55,2027,Para,0.9410694415029073,male
60,2027,Para,0.9143962248329944,male
65,2027,Para,0.880866747729406,male
70,2027,Para,0.8102371927413221,male
75,2027,Para,0.7347206309433543,male
80,2027,Para,0.6239958978494367,male
85,2027,Para,0.506707761991825,male
90,2027,Para,0,male
0,2028,Para,0.9859196996808953,male
1,2028,Para,0.9970392926871531,male
5,2028,Para,0.9976006491842789,male
10,2028,Para,0.9977948043159576,male
15,2028,Para,0.9888616392091392,male
20,2028,Para,0.9825961526050907,male
25,2028,Para,0.9823764085067836,male
30,2028,Para,0.9819009712126752,male
35,2028,Para,0.9814940416349859,male
40,2028,Para,0.9778290504909,male
45,2028,Para,0.9686737111530277,male
50,2028,Para,0.9553919341062442,male
55,2028,Para,0.9414982200163526,male
60,2028,Para,0.914954519110995,male
65,2028,Para,0.8815841677295727,male
70,2028,Para,0.8113262348934873,male
75,2028,Para,0.7360448905360228,male
80,2028,Para,0.6256399779441716,male
85,2028,Para,0.5084208696161813,male
90,2028,Para,0,male
0,2029,Para,0.9861675414369447,male
1,2029,Para,0.9970721849138607,male
5,2029,Para,0.9976276845572276,male
10,2029,Para,0.9978188000149624,male
15,2029,Para,0.9889821887932534,male
20,2029,Para,0.9827821046639491,male
25,2029,Para,0.9825691065055938,male
30,2029,Para,0.9820973023271828,male
35,2029,Para,0.9816850802944614,male
40,2029,Para,0.9780416011255156,male
45,2029,Para,0.9689509836499726,male
50,2029,Para,0.955767009162625,male
55,2029,Para,0.9419234938385525,male
60,2029,Para,0.9155083280798721,male
65,2029,Para,0.8822959512881154,male
70,2029,Para,0.8124071947762965,male
75,2029,Para,0.7373597457458847,male
80,2029,Para,0.6272731919888814,male
85,2029,Para,0.5101230773505468,male
90,2029,Para,0,male
0,2030,Para,0.9863988385905691,male
1,2030,Para,0.9971047744784969,male
5,2030,Para,0.9976544707007492,male
10,2030,Para,0.997842574434132,male
15,2030,Para,0.9891016382683656,male
20,2030,Para,0.9829663719361837,male
25,2030,Para,0.9827600598949036,male
30,2030,Para,0.9822918566584601,male
35,2030,Para,0.9818743890681391,male
40,2030,Para,0.978252231715486,male
45,2030,Para,0.9692257697038306,male
50,2030,Para,0.956138758452342,male
55,2030,Para,0.9423450196329574,male
60,2030,Para,0.916057332886157,male
65,2030,Para,0.883001685442887,male
70,2030,Para,0.8134794339237055,male
75,2030,Para,0.7386644103210984,male
80,2030,Para,0.6288945459225319,male
85,2030,Para,0.5118133405101142,male
90,2030,Para,0,male
0,2031,Para,0.986614663466686,male
1,2031,Para,0.9971370446002705,male
5,2031,Para,0.9976809938452402,male
10,2031,Para,0.9978661153541188,male
15,2031,Para,0.989219925912613,male
20,2031,Para,0.9831488588644277,male
25,2031,Para,0.9829491696136429,male
30,2031,Para,0.9824845332572051,male
35,2031,Para,0.9820618697565244,male
40,2031,Para,0.9784608328712053,male
45,2031,Para,0.969497926096979,male
50,2031,Para,0.9565069871778973,male
55,2031,Para,0.9427625758926255,male
60,2031,Para,0.9166012429538866,male
65,2031,Para,0.8837009933276386,male
70,2031,Para,0.814542367742243,male
75,2031,Para,0.7399581626708711,male
80,2031,Para,0.6305031242948098,male
85,2031,Para,0.5134906954304015,male
90,2031,Para,0,male
0,2032,Para,0.9868160266995608,male
1,2032,Para,0.9971689801406297,male
5,2032,Para,0.997707241570348,male
10,2032,Para,0.9978894117532384,male
15,2032,Para,0.9893369960026698,male
20,2032,Para,0.9833294791248388,male
25,2032,Para,0.9831363461671588,male
30,2032,Para,0.9826752409197448,male
35,2032,Para,0.9822474336446431,male
40,2032,Para,0.9786673057481539,male
45,2032,Para,0.9697673233384199,male
50,2032,Para,0.956871519048824,male
55,2032,Para,0.9431759620570676,male
60,2032,Para,0.9171397948573333,male
65,2032,Para,0.8843935327601942,male
70,2032,Para,0.8155954635030387,male
75,2032,Para,0.7412403435427772,male
80,2032,Para,0.6320980876059197,male
85,2032,Para,0.5151542568099496,male
90,2032,Para,0,male
0,2033,Para,0.9870038794560282,male
1,2033,Para,0.997200567526257,male
5,2033,Para,0.9977332027416483,male
10,2033,Para,0.9979124537512473,male
15,2033,Para,0.9894527985345702,male
20,2033,Para,0.9835081551999038,male
25,2033,Para,0.9833215091848888,male
30,2033,Para,0.9828638977375707,male
35,2033,Para,0.9824310010634374,male
40,2033,Para,0.978871561560216,male
45,2033,Para,0.9700338450340558,male
50,2033,Para,0.9572321954404608,male
55,2033,Para,0.9435849975648558,male
60,2033,Para,0.9176727511087477,male
65,2033,Para,0.8850789947192749,male
70,2033,Para,0.8166382381572699,male
75,2033,Para,0.742510353479048,male
80,2033,Para,0.6336786693608163,male
85,2033,Para,0.5168032147500612,male
90,2033,Para,0,male
0,2034,Para,0.9871791158044009,male
1,2034,Para,0.9972317946690963,male
5,2034,Para,0.9977588674448906,male
10,2034,Para,0.9979352325509608,male
15,2034,Para,0.9895672889334628,male
20,2034,Para,0.9836848179339324,male
25,2034,Para,0.9835045869600707,male
30,2034,Para,0.9830504306285612,male
35,2034,Para,0.9826125009333623,male
40,2034,Para,0.9790735210731025,male
45,2034,Para,0.970297387230662,male
50,2034,Para,0.9575888745164278,male
55,2034,Para,0.9439895208646426,male
60,2034,Para,0.9181998988905238,male
65,2034,Para,0.8857571017476281,male
70,2034,Para,0.8176702560316285,male
75,2034,Para,0.7437676501201282,male
80,2034,Para,0.6352441729215736,male
85,2034,Para,0.5184368315782069,male
90,2034,Para,0,male
0,2035,Para,0.9873425751801203,male
1,2035,Para,0.9972626508848885,male
5,2035,Para,0.9977842269190202,male
10,2035,Para,0.9979577403787897,male
15,2035,Para,0.9896804277576934,male
20,2035,Para,0.9838594060795588,male
25,2035,Para,0.9836855159801082,male
30,2035,Para,0.9832347748586674,male
35,2035,Para,0.9827918702987214,male
40,2035,Para,0.9792731140873793,male
45,2035,Para,0.9705578577459387,male
50,2035,Para,0.9579414303315359,male
55,2035,Para,0.9443893884035538,male
60,2035,Para,0.9187210487564303,male
65,2035,Para,0.8864276063130527,male
70,2035,Para,0.818691126451449,male
75,2035,Para,0.7450117454131098,male
80,2035,Para,0.6367939682287302,male
85,2035,Para,0.5200544385285204,male
90,2035,Para,0,male
0,2036,Para,0.9874950449068184,male
1,2036,Para,0.9972931268114263,male
5,2036,Para,0.9978092734889781,male
10,2036,Para,0.997979970425078,male
15,2036,Para,0.9897921804016611,male
20,2036,Para,0.9840318658421069,male
25,2036,Para,0.9838642404546964,male
30,2036,Para,0.9834168735613016,male
35,2036,Para,0.982969053859789,male
40,2036,Para,0.9794702789189391,male
45,2036,Para,0.9708151754948658,male
50,2036,Para,0.95828975192895,male
55,2036,Para,0.9447844736086211,male
60,2036,Para,0.9192360333223003,male
65,2036,Para,0.8870902891535009,male
70,2036,Para,0.8197005013311238,male
75,2036,Para,0.7462422027730815,male
80,2036,Para,0.6383274884509038,male
85,2036,Para,0.521655432340947,male
90,2036,Para,0,male
0,2037,Para,0.9876372627382403,male
1,2037,Para,0.9973232143275153,male
5,2037,Para,0.9978340004990828,male
10,2037,Para,0.9980019167849614,male
15,2037,Para,0.9899025168010538,male
20,2037,Para,0.9842021504273851,male
25,2037,Para,0.9840407118474765,male
30,2037,Para,0.9835966772603097,male
35,2037,Para,0.9831440035084372,male
40,2037,Para,0.9796649618832833,male
45,2037,Para,0.9710692698206674,male
50,2037,Para,0.9586337424428569,male
55,2037,Para,0.9451746658740128,male
60,2037,Para,0.9197447059628018,male
65,2037,Para,0.887744957627641,male
70,2037,Para,0.8206980727643036,male
75,2037,Para,0.7474586342369133,male
80,2037,Para,0.6398442266116537,male
85,2037,Para,0.5232392718300112,male
90,2037,Para,0,male
0,2038,Para,0.9877699193924895,male
1,2038,Para,0.9973529064734227,male
5,2038,Para,0.9978584022476416,male
10,2038,Para,0.9980235744003166,male
15,2038,Para,0.9900114111433415,male
20,2038,Para,0.9843702195973564,male
25,2038,Para,0.9842148884158254,male
30,2038,Para,0.9837741434012164,male
35,2038,Para,0.9833166778718325,male
40,2038,Para,0.9798571167886917,male
45,2038,Para,0.9713200798370252,male
50,2038,Para,0.9589733182156305,male
55,2038,Para,0.9455598695642741,male
60,2038,Para,0.9202469395276258,male
65,2038,Para,0.8883914440880698,male
70,2038,Para,0.8216835706401433,male
75,2038,Para,0.7486606976415136,male
80,2038,Para,0.6413437322335155,male
85,2038,Para,0.5248054744648344,male
90,2038,Para,0,male
0,2039,Para,0.987893661055322,male
1,2039,Para,0.9973821973734278,male
5,2039,Para,0.9978824739232905,male
10,2039,Para,0.9980449390032468,male
15,2039,Para,0.990118841585775,male
20,2039,Para,0.9845360392371615,male
25,2039,Para,0.9843867347623872,male
30,2039,Para,0.9839492358944202,male
35,2039,Para,0.9834870418677801,male
40,2039,Para,0.9800467044422656,male
45,2039,Para,0.9715675537867469,male
50,2039,Para,0.9593084079365702,male
55,2039,Para,0.9459400030416101,male
60,2039,Para,0.9207426250876017,male
65,2039,Para,0.8890296042907593,male
70,2039,Para,0.8226567603064753,male
75,2039,Para,0.749848093852157,male
80,2039,Para,0.6428256080312871,male
85,2039,Para,0.5263536129939687,male
90,2039,Para,0,male
0,2040,Para,0.9880090918338102,male
1,2040,Para,0.9974110821609374,male
5,2040,Para,0.9979062115434474,male
10,2040,Para,0.9980660070614437,male
15,2040,Para,0.990224789982603,male
20,2040,Para,0.9846995809361455,male
25,2040,Para,0.9845562214010934,male
30,2040,Para,0.9841219246731383,male
35,2040,Para,0.9836550662744361,male
40,2040,Para,0.9802336921718766,male
45,2040,Para,0.9718116484208638,male
50,2040,Para,0.9596389518076143,male
55,2040,Para,0.9463149977233589,male
60,2040,Para,0.9212316707188031,male
65,2040,Para,0.8896593158511995,male
70,2040,Para,0.8236174402961285,male
75,2040,Para,0.7510205640608633,male
80,2040,Para,0.6442895066798224,male
85,2040,Para,0.5278833121415538,male
90,2040,Para,0,male
0,2041,Para,0.9881167761456611,male
1,2041,Para,0.9974395569065078,male
5,2041,Para,0.9979296118951545,male
10,2041,Para,0.998086775725673,male
15,2041,Para,0.9903292416227639,male
20,2041,Para,0.9848608215848405,male
25,2041,Para,0.9847233243396949,male
30,2041,Para,0.9842921852681631,male
35,2041,Para,0.9838207273163955,male
40,2041,Para,0.9804180533662573,male
45,2041,Para,0.9720523284010923,male
50,2041,Para,0.9599649007400368,male
55,2041,Para,0.9466847971742205,male
60,2041,Para,0.9217140003306656,male
65,2041,Para,0.8902804767550827,male
70,2041,Para,0.8245654401286828,male
75,2041,Para,0.7521778871700866,male
80,2041,Para,0.645735127675809,male
85,2041,Para,0.5293942453953477,male
90,2041,Para,0,male
0,2042,Para,0.9882172410328794,male
1,2042,Para,0.9974676185490086,male
5,2042,Para,0.9979526724785085,male
10,2042,Para,0.9981072427795558,male
15,2042,Para,0.9904321849789319,male
20,2042,Para,0.9850197429892713,male
25,2042,Para,0.9848880246802278,male
30,2042,Para,0.9844599984008784,male
35,2042,Para,0.9839840062685627,male
40,2042,Para,0.980599767034805,male
45,2042,Para,0.9722895657277275,male
50,2042,Para,0.960286215584963,male
55,2042,Para,0.9470493562364761,male
60,2042,Para,0.9221895525423986,male
