region,Time,sex,edu,agest,nSx
28,2045,f,e3,40,0.9962363831209988
29,2045,f,e3,40,0.9965889593787516
31,2045,f,e3,40,0.9985204316448956
32,2045,f,e3,40,0.9996301051055696
33,2045,f,e3,40,0.9981730157400592
35,2045,f,e3,40,0.9995204957246596
41,2045,f,e3,40,1
42,2045,f,e3,40,1
43,2045,f,e3,40,1
50,2045,f,e3,40,0.9986456728799202
51,2045,f,e3,40,0.9976579401359692
52,2045,f,e3,40,0.9972742450932603
53,2045,f,e3,40,1
11,2050,f,e3,40,0.9955062975200758
12,2050,f,e3,40,0.9970443249371118
13,2050,f,e3,40,0.9951077718828968
14,2050,f,e3,40,0.9958009308276236
15,2050,f,e3,40,0.995118359262735
16,2050,f,e3,40,0.9962454094742714
17,2050,f,e3,40,0.9960872072329672
21,2050,f,e3,40,0.9927343220528552
22,2050,f,e3,40,0.9952398149815362
23,2050,f,e3,40,0.9965129292951812
24,2050,f,e3,40,0.9976936494777644
25,2050,f,e3,40,0.9966998652323246
26,2050,f,e3,40,0.997651555843416
27,2050,f,e3,40,0.997235255397766
28,2050,f,e3,40,0.9963635218822012
29,2050,f,e3,40,0.9965956911301956
31,2050,f,e3,40,0.9985978980738768
32,2050,f,e3,40,0.9995010291584562
33,2050,f,e3,40,0.9982857417592638
35,2050,f,e3,40,0.999472753685093
41,2050,f,e3,40,1
42,2050,f,e3,40,1
43,2050,f,e3,40,1
50,2050,f,e3,40,0.9986550823534016
51,2050,f,e3,40,0.9977933641558224
52,2050,f,e3,40,0.9974417670070392
53,2050,f,e3,40,1
11,2055,f,e3,40,0.9956664446325026
12,2055,f,e3,40,0.9969455348189517
13,2055,f,e3,40,0.9952355200457828
14,2055,f,e3,40,0.9959457756162348
15,2055,f,e3,40,0.9952144360336928
16,2055,f,e3,40,0.996244296793548
17,2055,f,e3,40,0.9960878717059763
21,2055,f,e3,40,0.9931834902492582
22,2055,f,e3,40,0.9954988821457031
23,2055,f,e3,40,0.9965640806298104
24,2055,f,e3,40,0.99757152978575
25,2055,f,e3,40,0.996742808002576
26,2055,f,e3,40,0.9975935513879244
27,2055,f,e3,40,0.9972466716019616
28,2055,f,e3,40,0.996455131313217
29,2055,f,e3,40,0.996584013617644
31,2055,f,e3,40,0.9986549007093918
32,2055,f,e3,40,0.999378314601204
33,2055,f,e3,40,0.9983790169012986
35,2055,f,e3,40,0.9994243806699638
41,2055,f,e3,40,1
42,2055,f,e3,40,1
43,2055,f,e3,40,1
50,2055,f,e3,40,0.998654344028125
51,2055,f,e3,40,0.9979088545654315
52,2055,f,e3,40,0.9976054011502038
53,2055,f,e3,40,0.999901159712698
11,2010,m,e3,40,0.9668242019519812
12,2010,m,e3,40,0.9663120782652423
13,2010,m,e3,40,0.9716895217446586
14,2010,m,e3,40,0.9673363728422668
15,2010,m,e3,40,0.9689056426789188
16,2010,m,e3,40,0.9748255557550938
17,2010,m,e3,40,0.9670593106771548
21,2010,m,e3,40,0.9606870787042316
22,2010,m,e3,40,0.9660928369650372
23,2010,m,e3,40,0.966804597891008
24,2010,m,e3,40,0.9728061377893557
25,2010,m,e3,40,0.9673806388242768
26,2010,m,e3,40,0.9642450968478852
27,2010,m,e3,40,0.9599820199887746
28,2010,m,e3,40,0.9652185286328406
29,2010,m,e3,40,0.9680322909879722
31,2010,m,e3,40,0.9742506398537396
32,2010,m,e3,40,0.9740293257788
33,2010,m,e3,40,0.9747322850255604
35,2010,m,e3,40,0.976706050122435
41,2010,m,e3,40,0.9765518005515345
42,2010,m,e3,40,0.9798241065690754
43,2010,m,e3,40,0.9773025022571898
50,2010,m,e3,40,0.9720757158354308
51,2010,m,e3,40,0.971597961670137
52,2010,m,e3,40,0.9747387921357744
53,2010,m,e3,40,0.977997683860252
11,2015,m,e3,40,0.9659289877253144
12,2015,m,e3,40,0.9675176102295432
13,2015,m,e3,40,0.9705600327883752
14,2015,m,e3,40,0.9686310720193576
15,2015,m,e3,40,0.9671657042183852
16,2015,m,e3,40,0.975114024905183
17,2015,m,e3,40,0.967385594934564
21,2015,m,e3,40,0.960474513741052
22,2015,m,e3,40,0.9641060998724824
23,2015,m,e3,40,0.9659726236021908
24,2015,m,e3,40,0.9718835865549624
25,2015,m,e3,40,0.9673571071965876
26,2015,m,e3,40,0.966980268421816
27,2015,m,e3,40,0.9603771513981022
28,2015,m,e3,40,0.9645119449570104
29,2015,m,e3,40,0.9667491630729942
31,2015,m,e3,40,0.974452821699653
32,2015,m,e3,40,0.975070302796972
33,2015,m,e3,40,0.9754103475988652
35,2015,m,e3,40,0.977641816468656
41,2015,m,e3,40,0.976298875793334
42,2015,m,e3,40,0.9800438702050992
43,2015,m,e3,40,0.9772964806225276
50,2015,m,e3,40,0.9720426404538312
51,2015,m,e3,40,0.9712752149325756
52,2015,m,e3,40,0.9729940701995158
53,2015,m,e3,40,0.9779384436649344
11,2020,m,e3,40,0.980384051183053
12,2020,m,e3,40,0.9832978064726232
13,2020,m,e3,40,0.9848584129841266
14,2020,m,e3,40,0.9845330646249728
15,2020,m,e3,40,0.9809874225772248
16,2020,m,e3,40,0.99013411794433
17,2020,m,e3,40,0.9826179778787104
21,2020,m,e3,40,0.9757352165868924
22,2020,m,e3,40,0.9777941210947918
23,2020,m,e3,40,0.980659570954774
24,2020,m,e3,40,0.9864621337889392
25,2020,m,e3,40,0.9826356818583156
26,2020,m,e3,40,0.9840472903901522
27,2020,m,e3,40,0.9763632257692412
28,2020,m,e3,40,0.9793659746479038
29,2020,m,e3,40,0.981094747337567
31,2020,m,e3,40,0.9896931588172316
32,2020,m,e3,40,0.9908119601105604
33,2020,m,e3,40,0.9909230218981528
35,2020,m,e3,40,0.9931152614397072
41,2020,m,e3,40,0.9913230465539294
42,2020,m,e3,40,0.995217352603098
43,2020,m,e3,40,0.992442182883266
50,2020,m,e3,40,0.9871407904542728
51,2020,m,e3,40,0.9861890762438636
52,2020,m,e3,40,0.986830509324634
53,2020,m,e3,40,0.9928970065945556
11,2025,m,e3,40,0.9822732571796462
12,2025,m,e3,40,0.985853808735295
13,2025,m,e3,40,0.9865364957169176
14,2025,m,e3,40,0.9872091983690392
15,2025,m,e3,40,0.9823963763071152
16,2025,m,e3,40,0.991931676266292
17,2025,m,e3,40,0.9848881254754972
21,2025,m,e3,40,0.9785642423222588
22,2025,m,e3,40,0.9792059145117834
23,2025,m,e3,40,0.9828251648459309
24,2025,m,e3,40,0.9883304461945271
25,2025,m,e3,40,0.9851567770221812
26,2025,m,e3,40,0.9875108199322348
27,2025,m,e3,40,0.97981709451793
28,2025,m,e3,40,0.9817551574133072
29,2025,m,e3,40,0.9830044336842756
31,2025,m,e3,40,0.9918930217620896
32,2025,m,e3,40,0.9932409590430368
33,2025,m,e3,40,0.993245948639537
35,2025,m,e3,40,0.9951940243390246
41,2025,m,e3,40,0.9934535435866146
42,2025,m,e3,40,0.9971977996608444
43,2025,m,e3,40,0.9945803559591776
50,2025,m,e3,40,0.989341517667508
51,2025,m,e3,40,0.9883108910905364
52,2025,m,e3,40,0.9881354498805532
53,2025,m,e3,40,0.9947580775224488
11,2030,m,e3,40,0.9833004829055708
12,2030,m,e3,40,0.9870792809525256
13,2030,m,e3,40,0.98735152967785
14,2030,m,e3,40,0.9885655773842408
15,2030,m,e3,40,0.9830824729687788
16,2030,m,e3,40,0.9925177493329777
17,2030,m,e3,40,0.9860122634054166
21,2030,m,e3,40,0.9804898049001112
22,2030,m,e3,40,0.9799785301606602
23,2030,m,e3,40,0.9840985795294436
24,2030,m,e3,40,0.9892129077863284
25,2030,m,e3,40,0.9866166728177336
26,2030,m,e3,40,0.9893144234037656
27,2030,m,e3,40,0.982173454979048
28,2030,m,e3,40,0.9832592346924084
29,2030,m,e3,40,0.984117770964152
31,2030,m,e3,40,0.9929502348155912
32,2030,m,e3,40,0.994349976094749
33,2030,m,e3,40,0.9943435310242096
35,2030,m,e3,40,0.9959774975104824
41,2030,m,e3,40,0.9945633327568184
42,2030,m,e3,40,0.9980105622063744
43,2030,m,e3,40,0.995635959948751
50,2030,m,e3,40,0.9904823768273494
51,2030,m,e3,40,0.9894462275192248
52,2030,m,e3,40,0.9886913309769416
53,2030,m,e3,40,0.9954990990552746
11,2035,m,e3,40,0.984386441844334
12,2035,m,e3,40,0.9880439328062736
13,2035,m,e3,40,0.9882260500433498
14,2035,m,e3,40,0.989656969850931
15,2035,m,e3,40,0.9839386289778854
16,2035,m,e3,40,0.9929633812980916
17,2035,m,e3,40,0.9869935410756348
21,2035,m,e3,40,0.9823785270832686
22,2035,m,e3,40,0.9809826058888094
23,2035,m,e3,40,0.9853720505196268
24,2035,m,e3,40,0.990047747898048
25,2035,m,e3,40,0.9879512813463848
26,2035,m,e3,40,0.9906258745805916
27,2035,m,e3,40,0.9842936150010092
28,2035,m,e3,40,0.9847534690533956
29,2035,m,e3,40,0.9853104424209278
31,2035,m,e3,40,0.9938736110801444
32,2035,m,e3,40,0.9952237856782712
33,2035,m,e3,40,0.9952609568140416
35,2035,m,e3,40,0.9965724392973714
41,2035,m,e3,40,0.9956182294384608
42,2035,m,e3,40,0.9986992746915292
43,2035,m,e3,40,0.9966014060890396
50,2035,m,e3,40,0.9915404070288591
51,2035,m,e3,40,0.9905511927229028
52,2035,m,e3,40,0.9894122023600972
53,2035,m,e3,40,0.9961460305088152
11,2040,m,e3,40,0.9855945202946834
12,2040,m,e3,40,0.9889255670746484
13,2040,m,e3,40,0.9892231269974332
14,2040,m,e3,40,0.9906556510599932
15,2040,m,e3,40,0.9850045484296782
16,2040,m,e3,40,0.9934305131258164
17,2040,m,e3,40,0.9879596322658106
21,2040,m,e3,40,0.9842683795215684
22,2040,m,e3,40,0.9822521279801656
23,2040,m,e3,40,0.9867034629550996
24,2040,m,e3,40,0.9909252208520508
25,2040,m,e3,40,0.9892539379602444
26,2040,m,e3,40,0.9917051915554472
27,2040,m,e3,40,0.9862626323535322
28,2040,m,e3,40,0.9862950754609864
29,2040,m,e3,40,0.9866221518780216
31,2040,m,e3,40,0.9947877096422312
32,2040,m,e3,40,0.9960350447009644
33,2040,m,e3,40,0.9961481882143256
35,2040,m,e3,40,0.9971599082238918
41,2040,m,e3,40,0.9967186930954772
42,2040,m,e3,40,0.9994060815946076
43,2040,m,e3,40,0.997595497675058
50,2040,m,e3,40,0.9926197418077554
51,2040,m,e3,40,0.99171325965639
52,2040,m,e3,40,0.9903478849970162
53,2040,m,e3,40,0.9968302077965686
11,2045,m,e3,40,0.986965062226718
12,2045,m,e3,40,0.9898491004535424
13,2045,m,e3,40,0.9903841226187804
14,2045,m,e3,40,0.9916804512320252
15,2045,m,e3,40,0.9863014574299076
16,2045,m,e3,40,0.9940252907181762
17,2045,m,e3,40,0.9890005820315456
21,2045,m,e3,40,0.9862057274172784
22,2045,m,e3,40,0.9838015285614092
23,2045,m,e3,40,0.9881386319932848
24,2045,m,e3,40,0.991914428029812
25,2045,m,e3,40,0.9905993692954924
26,2045,m,e3,40,0.9927353364711684
27,2045,m,e3,40,0.988157364904738
28,2045,m,e3,40,0.9879216698802376
29,2045,m,e3,40,0.9880825187897782
31,2045,m,e3,40,0.995789606493197
32,2045,m,e3,40,0.996905975976046
33,2045,m,e3,40,0.9971061770843834
35,2045,m,e3,40,0.997857118957166
41,2045,m,e3,40,0.9979268756682108
42,2045,m,e3,40,1
43,2045,m,e3,40,0.9986919526774238
50,2045,m,e3,40,0.9937929431643996
51,2045,m,e3,40,0.9929917343566248
52,2045,m,e3,40,0.9915252494440868
53,2045,m,e3,40,0.9976394417313088
11,2050,m,e3,40,0.9883997318237542
12,2050,m,e3,40,0.9907757621325
13,2050,m,e3,40,0.9916120669336888
14,2050,m,e3,40,0.9926892688299804
15,2050,m,e3,40,0.9877158778783404
16,2050,m,e3,40,0.9946908190373444
17,2050,m,e3,40,0.9900551802479356
21,2050,m,e3,40,0.9880962003966028
22,2050,m,e3,40,0.9855108602385522
23,2050,m,e3,40,0.9895887614656546
24,2050,m,e3,40,0.9929411536184132
25,2050,m,e3,40,0.9919211246479764
26,2050,m,e3,40,0.993715003100167
27,2050,m,e3,40,0.989926308648566
28,2050,m,e3,40,0.9895434145661444
29,2050,m,e3,40,0.9895894417799233
31,2050,m,e3,40,0.996812954890495
32,2050,m,e3,40,0.997793988079116
33,2050,m,e3,40,0.9980857305608264
35,2050,m,e3,40,0.9986131408988836
41,2050,m,e3,40,0.9991629498332262
42,2050,m,e3,40,1
43,2050,m,e3,40,0.9998180585374562
50,2050,m,e3,40,0.99498587581224
51,2050,m,e3,40,0.9943023895649424
52,2050,m,e3,40,0.9928328431400882
53,2050,m,e3,40,0.998506385597431
11,2055,m,e3,40,0.9888161273379016
12,2055,m,e3,40,0.990662044240356
13,2055,m,e3,40,0.9918232999766295
14,2055,m,e3,40,0.9926357360917334
15,2055,m,e3,40,0.9881540340870404
16,2055,m,e3,40,0.9943645776414128
17,2055,m,e3,40,0.9900670463505992
21,2055,m,e3,40,0.9888705100813052
22,2055,m,e3,40,0.9862785373997002
23,2055,m,e3,40,0.9899806602385498
24,2055,m,e3,40,0.9929377132632314
25,2055,m,e3,40,0.9921606946829092
26,2055,m,e3,40,0.9936209414107836
27,2055,m,e3,40,0.9905288271798848
28,2055,m,e3,40,0.9900874764963988
29,2055,m,e3,40,0.9900591461664676
31,2055,m,e3,40,0.9967932698363884
32,2055,m,e3,40,0.9976451274325944
33,2055,m,e3,40,0.9980223241530052
35,2055,m,e3,40,0.9983647758802208
41,2055,m,e3,40,0.9993482452943612
42,2055,m,e3,40,1
43,2055,m,e3,40,0.9998988255893456
50,2055,m,e3,40,0.9951283067205632
51,2055,m,e3,40,0.9945680220844412
52,2055,m,e3,40,0.9931721712577606
53,2055,m,e3,40,0.9983594325668524
11,2010,f,e4,40,0.986524608709104
12,2010,f,e4,40,0.988037157730252
13,2010,f,e4,40,0.9840608910988926
14,2010,f,e4,40,0.9835753550979528
15,2010,f,e4,40,0.9845689462929051
16,2010,f,e4,40,0.9874764265737318
17,2010,f,e4,40,0.9857409901308236
21,2010,f,e4,40,0.9782786900607215
22,2010,f,e4,40,0.9841100327664823
23,2010,f,e4,40,0.9871255830999746
24,2010,f,e4,40,0.9900679541339268
25,2010,f,e4,40,0.9853667554998744
26,2010,f,e4,40,0.9868993559378284
27,2010,f,e4,40,0.9858371255953212
28,2010,f,e4,40,0.9856420249561342
29,2010,f,e4,40,0.9868915826670936
31,2010,f,e4,40,0.989201668572479
32,2010,f,e4,40,0.9908457029223462
33,2010,f,e4,40,0.9884616031430152
35,2010,f,e4,40,0.9914093916207666
41,2010,f,e4,40,0.991653556856842
42,2010,f,e4,40,0.9925250527490294
43,2010,f,e4,40,0.991089679802075
50,2010,f,e4,40,0.9898011507768808
51,2010,f,e4,40,0.988068931652196
52,2010,f,e4,40,0.9889427908045132
53,2010,f,e4,40,0.992371270767231
11,2015,f,e4,40,0.9862167715372896
12,2015,f,e4,40,0.9884265068648324
13,2015,f,e4,40,0.9844307347565644
14,2015,f,e4,40,0.9843291202868756
15,2015,f,e4,40,0.9848599309044148
16,2015,f,e4,40,0.9874061943420136
17,2015,f,e4,40,0.9862625148897718
21,2015,f,e4,40,0.9789554436005752
22,2015,f,e4,40,0.9842621764230758
23,2015,f,e4,40,0.9870708084926666
24,2015,f,e4,40,0.9899405903777698
25,2015,f,e4,40,0.98599460543993
26,2015,f,e4,40,0.9876990566192064
27,2015,f,e4,40,0.9865305087361356
28,2015,f,e4,40,0.9859311786845144
29,2015,f,e4,40,0.9871764466908558
31,2015,f,e4,40,0.9891946376407402
32,2015,f,e4,40,0.991219717959704
33,2015,f,e4,40,0.9885486783408656
35,2015,f,e4,40,0.9912603000934124
41,2015,f,e4,40,0.9916952616701205
42,2015,f,e4,40,0.992622867326718
43,2015,f,e4,40,0.9910373578778272
50,2015,f,e4,40,0.9897871293594628
51,2015,f,e4,40,0.9880773912978248
52,2015,f,e4,40,0.9884695995367913
53,2015,f,e4,40,0.9922577746831858
11,2020,f,e4,40,0.9920591376604893
12,2020,f,e4,40,0.994597958305424
13,2020,f,e4,40,0.9907706524429968
14,2020,f,e4,40,0.9909366647088688
15,2020,f,e4,40,0.9911233013128584
16,2020,f,e4,40,0.9933655308378708
17,2020,f,e4,40,0.992610834390402
21,2020,f,e4,40,0.9856900872037534
22,2020,f,e4,40,0.990486624904626
23,2020,f,e4,40,0.9931104622582828
24,2020,f,e4,40,0.9958142384423144
25,2020,f,e4,40,0.9925133909025772
26,2020,f,e4,40,0.9942674557961826
27,2020,f,e4,40,0.993103773313397
28,2020,f,e4,40,0.9922356180873212
29,2020,f,e4,40,0.9933810797372866
31,2020,f,e4,40,0.9952443124189186
32,2020,f,e4,40,0.9973554235507164
33,2020,f,e4,40,0.9946656864413336
35,2020,f,e4,40,0.997134879883191
41,2020,f,e4,40,0.997734045197496
42,2020,f,e4,40,0.998639121218552
43,2020,f,e4,40,0.9970462448691711
50,2020,f,e4,40,0.9957862101259594
51,2020,f,e4,40,0.9941450119151316
52,2020,f,e4,40,0.9942051354489404
53,2020,f,e4,40,0.9981052119137253
11,2025,f,e4,40,0.9930283988879804
12,2025,f,e4,40,0.9956319036917508
13,2025,f,e4,40,0.9921045595304154
14,2025,f,e4,40,0.992455126242478
15,2025,f,e4,40,0.9923820984260958
16,2025,f,e4,40,0.9943514747361292
17,2025,f,e4,40,0.9938516674000136
21,2025,f,e4,40,0.987507102642053
22,2025,f,e4,40,0.9917873763120076
23,2025,f,e4,40,0.99420237027322
24,2025,f,e4,40,0.9966507123866236
25,2025,f,e4,40,0.9939362593327322
26,2025,f,e4,40,0.9956117502022214
27,2025,f,e4,40,0.9945597381648852
28,2025,f,e4,40,0.9935395692918534
29,2025,f,e4,40,0.9945270360718168
31,2025,f,e4,40,0.9963179767876236
32,2025,f,e4,40,0.9983250140648504
33,2025,f,e4,40,0.9957961595680362
35,2025,f,e4,40,0.9980085245679392
41,2025,f,e4,40,0.998743042959884
42,2025,f,e4,40,0.9995783262084302
43,2025,f,e4,40,0.998069286015214
50,2025,f,e4,40,0.9967814264015552
51,2025,f,e4,40,0.9952518750377524
52,2025,f,e4,40,0.9950914637056124
53,2025,f,e4,40,0.9989103543290704
11,2030,f,e4,40,0.9940500318318128
12,2030,f,e4,40,0.9965578614883914
13,2030,f,e4,40,0.9933757264123738
14,2030,f,e4,40,0.9938552211882044
15,2030,f,e4,40,0.9935843592345976
16,2030,f,e4,40,0.9953223421512872
17,2030,f,e4,40,0.994981216774516
21,2030,f,e4,40,0.9892794948681212
22,2030,f,e4,40,0.9930867685565417
23,2030,f,e4,40,0.9952774819620588
24,2030,f,e4,40,0.9974446396429558
25,2030,f,e4,40,0.995227707757824
26,2030,f,e4,40,0.9967610254326664
27,2030,f,e4,40,0.995860690113953
28,2030,f,e4,40,0.9947811477821684
29,2030,f,e4,40,0.9955940251774644
31,2030,f,e4,40,0.9973767010929656
32,2030,f,e4,40,0.9991889387447715
33,2030,f,e4,40,0.9969038579255988
35,2030,f,e4,40,0.9988709882289232
41,2030,f,e4,40,0.9997185610265552
42,2030,f,e4,40,1
43,2030,f,e4,40,0.9990841962879404
50,2030,f,e4,40,0.9977518320905294
51,2030,f,e4,40,0.9963526580011656
52,2030,f,e4,40,0.996057076844422
53,2030,f,e4,40,0.9996911509932458
11,2035,f,e4,40,0.9940972549675016
12,2035,f,e4,40,0.996411530916864
13,2035,f,e4,40,0.9935816700949374
14,2035,f,e4,40,0.9941476868168164
15,2035,f,e4,40,0.9937288791603096
16,2035,f,e4,40,0.9952708605694668
17,2035,f,e4,40,0.9950241748057284
21,2035,f,e4,40,0.9899738233992136
22,2035,f,e4,40,0.9933651528762214
23,2035,f,e4,40,0.9953226311168748
24,2035,f,e4,40,0.9972054496300544
25,2035,f,e4,40,0.995402071679464
26,2035,f,e4,40,0.9967719871870228
27,2035,f,e4,40,0.9960239883622628
28,2035,f,e4,40,0.9949505698647436
29,2035,f,e4,40,0.995596548533804
31,2035,f,e4,40,0.997407492916865
32,2035,f,e4,40,0.9989847078068844
33,2035,f,e4,40,0.996979491517529
35,2035,f,e4,40,0.9987179338295616
41,2035,f,e4,40,0.9996584064185524
42,2035,f,e4,40,1
43,2035,f,e4,40,0.9990770772527334
50,2035,f,e4,40,0.9976934584896462
51,2035,f,e4,40,0.9964335957155612
52,2035,f,e4,40,0.996066623193142
53,2035,f,e4,40,0.9994545923292464
11,2040,f,e4,40,0.9951889941421416
12,2040,f,e4,40,0.9972610463630344
13,2040,f,e4,40,0.994760777829562
14,2040,f,e4,40,0.9953866634107934
15,2040,f,e4,40,0.9948548390591448
16,2040,f,e4,40,0.9962342802718308
17,2040,f,e4,40,0.9960397449519064
21,2040,f,e4,40,0.9916067157287768
22,2040,f,e4,40,0.9946437824118332
23,2040,f,e4,40,0.996369774661432
24,2040,f,e4,40,0.9979900240636008
25,2040,f,e4,40,0.9965179728836396
26,2040,f,e4,40,0.997732872251918
27,2040,f,e4,40,0.9971183660556068
28,2040,f,e4,40,0.9960935884511812
29,2040,f,e4,40,0.996584519618793
31,2040,f,e4,40,0.9984501506887562
32,2040,f,e4,40,0.9997880734854068
33,2040,f,e4,40,0.9980634929100576
35,2040,f,e4,40,0.9995966731505458
41,2040,f,e4,40,1
42,2040,f,e4,40,1
43,2040,f,e4,40,1
50,2040,f,e4,40,0.9986520905696888
51,2040,f,e4,40,0.9975302223330872
52,2040,f,e4,40,0.997137971453114
53,2040,f,e4,40,1
11,2045,f,e4,40,0.9953362102866736
12,2045,f,e4,40,0.9971424379714924
13,2045,f,e4,40,0.9949424066149216
14,2045,f,e4,40,0.9956086517087795
15,2045,f,e4,40,0.9949910974158864
16,2045,f,e4,40,0.996233307785512
17,2045,f,e4,40,0.9960647781962702
21,2045,f,e4,40,0.9922019460710784
22,2045,f,e4,40,0.9949454925208396
23,2045,f,e4,40,0.9964400774022646
24,2045,f,e4,40,0.9978247894917692
25,2045,f,e4,40,0.9966201232932506
26,2045,f,e4,40,0.9976931426909256
27,2045,f,e4,40,0.9971880581916844
28,2045,f,e4,40,0.9962363831209988
29,2045,f,e4,40,0.9965889593787516
31,2045,f,e4,40,0.9985204316448956
32,2045,f,e4,40,0.9996301051055696
33,2045,f,e4,40,0.9981730157400592
35,2045,f,e4,40,0.9995204957246596
41,2045,f,e4,40,1
42,2045,f,e4,40,1
43,2045,f,e4,40,1
50,2045,f,e4,40,0.9986456728799202
51,2045,f,e4,40,0.9976579401359692
52,2045,f,e4,40,0.9972742450932603
53,2045,f,e4,40,1
11,2050,f,e4,40,0.9955062975200758
12,2050,f,e4,40,0.9970443249371118
13,2050,f,e4,40,0.9951077718828968
14,2050,f,e4,40,0.9958009308276236
15,2050,f,e4,40,0.995118359262735
16,2050,f,e4,40,0.9962454094742714
17,2050,f,e4,40,0.9960872072329672
21,2050,f,e4,40,0.9927343220528552
22,2050,f,e4,40,0.9952398149815362
23,2050,f,e4,40,0.9965129292951812
24,2050,f,e4,40,0.9976936494777644
25,2050,f,e4,40,0.9966998652323246
26,2050,f,e4,40,0.997651555843416
27,2050,f,e4,40,0.997235255397766
28,2050,f,e4,40,0.9963635218822012
29,2050,f,e4,40,0.9965956911301956
31,2050,f,e4,40,0.9985978980738768
32,2050,f,e4,40,0.9995010291584562
33,2050,f,e4,40,0.9982857417592638
35,2050,f,e4,40,0.999472753685093
41,2050,f,e4,40,1
42,2050,f,e4,40,1
43,2050,f,e4,40,1
50,2050,f,e4,40,0.9986550823534016
51,2050,f,e4,40,0.9977933641558224
52,2050,f,e4,40,0.9974417670070392
53,2050,f,e4,40,1
11,2055,f,e4,40,0.9966641064006716
12,2055,f,e4,40,0.997944478240614
13,2055,f,e4,40,0.9962327500257886
14,2055,f,e4,40,0.9969437172751692
15,2055,f,e4,40,0.996211644887434
16,2055,f,e4,40,0.9972425375718984
17,2055,f,e4,40,0.9970859557457622
21,2055,f,e4,40,0.9941786640871836
22,2055,f,e4,40,0.9964963760155888
23,2055,f,e4,40,0.9975626418328464
24,2055,f,e4,40,0.9985711004568782
25,2055,f,e4,40,0.997741548291156
26,2055,f,e4,40,0.998593144124786
27,2055,f,e4,40,0.9982459167638876
28,2055,f,e4,40,0.9974535833486012
29,2055,f,e4,40,0.9975825947936136
31,2055,f,e4,40,0.9996555569225276
32,2055,f,e4,40,1
33,2055,f,e4,40,0.999379396677753
35,2055,f,e4,40,1
41,2055,f,e4,40,1
42,2055,f,e4,40,1
43,2055,f,e4,40,1
50,2055,f,e4,40,0.999654999683464
51,2055,f,e4,40,0.9989087632373408
52,2055,f,e4,40,0.9986050057605748
53,2055,f,e4,40,1
11,2010,m,e4,40,0.971792466093564
12,2010,m,e4,40,0.9712777107332036
13,2010,m,e4,40,0.9766827875295748
14,2010,m,e4,40,0.972307268900038
15,2010,m,e4,40,0.9738846028160152
16,2010,m,e4,40,0.9798349368226944
17,2010,m,e4,40,0.9720287829827928
21,2010,m,e4,40,0.9656238057273776
22,2010,m,e4,40,0.971057342807612
23,2010,m,e4,40,0.971772761292298
24,2010,m,e4,40,0.9778051415806678
25,2010,m,e4,40,0.9723517623536924
26,2010,m,e4,40,0.9692001076230542
27,2010,m,e4,40,0.964915123894164
28,2010,m,e4,40,0.9701785416268428
29,2010,m,e4,40,0.9730067631924324
31,2010,m,e4,40,0.979257066574468
32,2010,m,e4,40,0.9790346152226788
33,2010,m,e4,40,0.979741186798559
35,2010,m,e4,40,0.9817250945732184
41,2010,m,e4,40,0.9815700523529298
42,2010,m,e4,40,0.9848591739204068
43,2010,m,e4,40,0.9823246117240818
50,2010,m,e4,40,0.9770709661737422
51,2010,m,e4,40,0.976590756951073
52,2010,m,e4,40,0.9797477273471606
53,2010,m,e4,40,0.9830233656889276
11,2015,m,e4,40,0.97089265158824
12,2015,m,e4,40,0.9724894376202398
13,2015,m,e4,40,0.9755474944162704
14,2015,m,e4,40,0.9736086212075352
15,2015,m,e4,40,0.9721357232534232
16,2015,m,e4,40,0.9801248883425168
17,2015,m,e4,40,0.9723567439321724
21,2015,m,e4,40,0.9654101484468128
22,2015,m,e4,40,0.96906039637748
23,2015,m,e4,40,0.9709365116988108
24,2015,m,e4,40,0.9768778495896744
25,2015,m,e4,40,0.9723281098029422
26,2015,m,e4,40,0.9719493345493688
27,2015,m,e4,40,0.9653122857834984
28,2015,m,e4,40,0.9694683269968716
29,2015,m,e4,40,0.9717170416088268
31,2015,m,e4,40,0.9794602873815628
32,2015,m,e4,40,0.9800809415574908
33,2015,m,e4,40,0.9804227337632992
35,2015,m,e4,40,0.9826656695851445
41,2015,m,e4,40,0.9813158278786028
42,2015,m,e4,40,0.9850800668659682
43,2015,m,e4,40,0.9823185591457676
50,2015,m,e4,40,0.9770377208261533
51,2015,m,e4,40,0.9762663516999578
52,2015,m,e4,40,0.9779940397277764
53,2015,m,e4,40,0.9829638210732846
11,2020,m,e4,40,0.9833609258323944
12,2020,m,e4,40,0.9862835285570544
13,2020,m,e4,40,0.9878488737522968
14,2020,m,e4,40,0.9875225374932672
15,2020,m,e4,40,0.9839661293259412
16,2020,m,e4,40,0.9931405980595458
17,2020,m,e4,40,0.9856016357062772
21,2020,m,e4,40,0.9786979753417108
22,2020,m,e4,40,0.980763131583946
23,2020,m,e4,40,0.9836372822026124
24,2020,m,e4,40,0.9894574641546952
25,2020,m,e4,40,0.9856193934429058
26,2020,m,e4,40,0.9870352882354664
27,2020,m,e4,40,0.9793278914345322
28,2020,m,e4,40,0.9823397579717336
29,2020,m,e4,40,0.9840737799711832
31,2020,m,e4,40,0.9926982999877294
32,2020,m,e4,40,0.993820498450977
33,2020,m,e4,40,0.993931897470718
35,2020,m,e4,40,0.9961307936100708
41,2020,m,e4,40,0.9943331367762592
