region,Time,sex,edu,agest,prop_in,inmigfinal
41,2055,m,e4,50,0.00295603748904548,577.5033155924225
42,2055,m,e4,50,0.00311552408136251,659.986262862385
43,2055,m,e4,50,0.00232178863092435,288.5873528670517
50,2055,m,e4,50,0.0034100090615804,323.0804360000177
51,2055,m,e4,50,0.00377494535536444,533.287916488192
52,2055,m,e4,50,0.00227280081285696,667.5273969574034
53,2055,m,e4,50,0.00119230098979065,-918.93197178349
11,2010,f,e5,50,0.0014651871795544,118.85726535475764
12,2010,f,e5,50,0.00349505533728557,72.62080918818612
13,2010,f,e5,50,0.00292229951229441,206.54282386251475
14,2010,f,e5,50,0.00223350805121794,58.47488782513385
15,2010,f,e5,50,0.00183447089643608,326.59963109072623
16,2010,f,e5,50,0.00181823543423691,67.33388602413048
17,2010,f,e5,50,0.00219241234835078,419.3868481171969
21,2010,f,e5,50,0.00235981153865383,277.18336916043245
22,2010,f,e5,50,0.00174551512093442,122.14746875187406
23,2010,f,e5,50,0.00329321321921949,401.03879456348113
24,2010,f,e5,50,0.00630514927235255,323.64032132936364
25,2010,f,e5,50,0.00367491979637233,305.4095418195997
26,2010,f,e5,50,0.00368612249354076,603.636389382224
27,2010,f,e5,50,0.0015939681155224,91.07454413603284
28,2010,f,e5,50,0.00739618573625618,384.994256880737
29,2010,f,e5,50,0.00303639707788004,741.1450844308138
31,2010,f,e5,50,0.00340782962860755,1855.150577681317
32,2010,f,e5,50,0.00536688508644821,706.8520703426071
33,2010,f,e5,50,0.00527453760860669,1822.4215975065576
35,2010,f,e5,50,0.00179537422309506,1465.4760687464527
41,2010,f,e5,50,0.00398500937306423,1078.3957255724972
42,2010,f,e5,50,0.00462550622104623,1357.6664328446402
43,2010,f,e5,50,0.00549085190076638,945.6029539352782
50,2010,f,e5,50,0.00438092663894671,575.4717852226484
51,2010,f,e5,50,0.00231074411792227,451.9336863990113
52,2010,f,e5,50,0.00297656464591063,1211.429107208501
53,2010,f,e5,50,0.00335011730044979,-3577.890132240336
11,2015,f,e5,50,0.0014651871795544,109.63865994471996
12,2015,f,e5,50,0.00349505533728557,66.94204478513377
13,2015,f,e5,50,0.00292229951229441,190.58705308849113
14,2015,f,e5,50,0.00223350805121794,53.95703620750512
15,2015,f,e5,50,0.00183447089643608,301.34020614537116
16,2015,f,e5,50,0.00181823543423691,62.13157581525836
17,2015,f,e5,50,0.00219241234835078,387.03601193272885
21,2015,f,e5,50,0.00235981153865383,255.74282902203163
22,2015,f,e5,50,0.00174551512093442,112.70816600897489
23,2015,f,e5,50,0.00329321321921949,370.01602242363657
24,2015,f,e5,50,0.00630514927235255,298.5936152346498
25,2015,f,e5,50,0.00367491979637233,281.81367617188187
26,2015,f,e5,50,0.00368612249354076,556.980871191336
27,2015,f,e5,50,0.0015939681155224,84.02738432812592
28,2015,f,e5,50,0.00739618573625618,355.49999433241646
29,2015,f,e5,50,0.00303639707788004,683.8428971362317
31,2015,f,e5,50,0.00340782962860755,1711.0455735507148
32,2015,f,e5,50,0.00536688508644821,652.2994947283483
33,2015,f,e5,50,0.00527453760860669,1681.4535241702692
35,2015,f,e5,50,0.00179537422309506,1352.2017332152593
41,2015,f,e5,50,0.00398500937306423,995.1069457372436
42,2015,f,e5,50,0.00462550622104623,1252.7195897159022
43,2015,f,e5,50,0.00549085190076638,872.5151719253791
50,2015,f,e5,50,0.00438092663894671,530.9121191336425
51,2015,f,e5,50,0.00231074411792227,417.0629444037981
52,2015,f,e5,50,0.00297656464591063,1117.7611969066097
53,2015,f,e5,50,0.00335011730044979,-3301.332270588754
11,2020,f,e5,50,0.0014651871795544,100.37178958489154
12,2020,f,e5,50,0.00349505533728557,61.26328038208146
13,2020,f,e5,50,0.00292229951229441,174.63128231446748
14,2020,f,e5,50,0.00223350805121794,49.4348982031424
15,2020,f,e5,50,0.00183447089643608,276.0377498116934
16,2020,f,e5,50,0.00181823543423691,56.92597508759504
17,2020,f,e5,50,0.00219241234835078,354.16338806786615
21,2020,f,e5,50,0.00235981153865383,234.3122265615628
22,2020,f,e5,50,0.00174551512093442,103.27214878739242
23,2020,f,e5,50,0.00329321321921949,339.0218955027579
24,2020,f,e5,50,0.00630514927235255,273.70056991352317
25,2020,f,e5,50,0.00367491979637233,258.21781052416395
26,2020,f,e5,50,0.00368612249354076,510.3253530004481
27,2020,f,e5,50,0.0015939681155224,76.98369147322389
28,2020,f,e5,50,0.00739618573625618,325.691963033582
29,2020,f,e5,50,0.00303639707788004,626.5376264264916
31,2020,f,e5,50,0.00340782962860755,1567.1883854203377
32,2020,f,e5,50,0.00536688508644821,597.6725123276187
33,2020,f,e5,50,0.00527453760860669,1540.8733651799805
35,2020,f,e5,50,0.00179537422309506,1238.9332719948857
41,2020,f,e5,50,0.00398500937306423,911.7223766209833
42,2020,f,e5,50,0.00462550622104623,1147.7727465871649
43,2020,f,e5,50,0.00549085190076638,799.42738991548
50,2020,f,e5,50,0.00438092663894671,486.3204877174567
51,2020,f,e5,50,0.00231074411792227,382.2291613296185
52,2020,f,e5,50,0.00297656464591063,1024.0932866047178
53,2020,f,e5,50,0.00335011730044979,-3024.5685345984725
11,2025,f,e5,50,0.0014651871795544,91.1531841748539
12,2025,f,e5,50,0.00349505533728557,55.53639085696936
13,2025,f,e5,50,0.00292229951229441,158.67551154044384
14,2025,f,e5,50,0.00223350805121794,44.90847381204569
15,2025,f,e5,50,0.00183447089643608,250.76971858867375
16,2025,f,e5,50,0.00181823543423691,51.723664878722914
17,2025,f,e5,50,0.00219241234835078,321.8777753434474
21,2025,f,e5,50,0.00235981153865383,212.87665526212797
22,2025,f,e5,50,0.00174551512093442,93.8344888051516
23,2025,f,e5,50,0.00329321321921949,308.00485240670656
24,2025,f,e5,50,0.00630514927235255,248.68459597352677
25,2025,f,e5,50,0.00367491979637233,234.6219448764461
26,2025,f,e5,50,0.00368612249354076,463.66983480956
27,2025,f,e5,50,0.0015939681155224,69.93653166531696
28,2025,f,e5,50,0.00739618573625618,296.1349467351586
29,2025,f,e5,50,0.00303639707788004,569.2354391319094
31,2025,f,e5,50,0.00340782962860755,1423.0833812897358
32,2025,f,e5,50,0.00536688508644821,543.1199367133602
33,2025,f,e5,50,0.00527453760860669,1399.750126105292
35,2025,f,e5,50,0.00179537422309506,1125.664810774512
41,2025,f,e5,50,0.00398500937306423,828.3857021452261
42,2025,f,e5,50,0.00462550622104623,1042.825903458427
43,2025,f,e5,50,0.00549085190076638,726.3396079055809
50,2025,f,e5,50,0.00438092663894671,441.7927869556309
51,2025,f,e5,50,0.00231074411792227,347.33993987388845
52,2025,f,e5,50,0.00297656464591063,930.4253763028262
53,2025,f,e5,50,0.00335011730044979,-2748.0792977264564
11,2030,f,e5,50,0.0014651871795544,85.62202092883132
12,2030,f,e5,50,0.00349505533728557,52.21575743484554
13,2030,f,e5,50,0.00292229951229441,149.1020490760297
14,2030,f,e5,50,0.00223350805121794,42.19947739616205
15,2030,f,e5,50,0.00183447089643608,235.59685106613165
16,2030,f,e5,50,0.00181823543423691,48.60096254588317
17,2030,f,e5,50,0.00219241234835078,302.31073732864814
21,2030,f,e5,50,0.00235981153865383,200.01233117908748
22,2030,f,e5,50,0.00174551512093442,88.16696453383203
23,2030,f,e5,50,0.00329321321921949,289.40264721038625
24,2030,f,e5,50,0.00630514927235255,233.71803662613337
25,2030,f,e5,50,0.00367491979637233,220.4605509614364
26,2030,f,e5,50,0.00368612249354076,435.6796347813877
27,2030,f,e5,50,0.0015939681155224,65.71031595237574
28,2030,f,e5,50,0.00739618573625618,278.3128817059607
29,2030,f,e5,50,0.00303639707788004,534.8491932909076
31,2030,f,e5,50,0.00340782962860755,1336.9673212116888
32,2030,f,e5,50,0.00536688508644821,510.3685495350794
33,2030,f,e5,50,0.00527453760860669,1315.4175472849588
35,2030,f,e5,50,0.00179537422309506,1057.6990345936315
41,2030,f,e5,50,0.00398500937306423,778.5273813812818
42,2030,f,e5,50,0.00462550622104623,979.8577975811844
43,2030,f,e5,50,0.00549085190076638,682.4869386996414
50,2030,f,e5,50,0.00438092663894671,415.06977343309944
51,2030,f,e5,50,0.00231074411792227,326.4396700293807
52,2030,f,e5,50,0.00297656464591063,874.2246301216912
53,2030,f,e5,50,0.00335011730044979,-2582.0073311763745
11,2035,f,e5,50,0.0014651871795544,85.62202092883132
12,2035,f,e5,50,0.00349505533728557,52.21575743484554
13,2035,f,e5,50,0.00292229951229441,149.1020490760297
14,2035,f,e5,50,0.00223350805121794,42.19947739616205
15,2035,f,e5,50,0.00183447089643608,235.59685106613165
16,2035,f,e5,50,0.00181823543423691,48.60096254588317
17,2035,f,e5,50,0.00219241234835078,302.31073732864814
21,2035,f,e5,50,0.00235981153865383,200.01233117908748
22,2035,f,e5,50,0.00174551512093442,88.16696453383203
23,2035,f,e5,50,0.00329321321921949,289.40264721038625
24,2035,f,e5,50,0.00630514927235255,233.71803662613337
25,2035,f,e5,50,0.00367491979637233,220.4605509614364
26,2035,f,e5,50,0.00368612249354076,435.6796347813877
27,2035,f,e5,50,0.0015939681155224,65.71031595237574
28,2035,f,e5,50,0.00739618573625618,278.3128817059607
29,2035,f,e5,50,0.00303639707788004,534.8491932909076
31,2035,f,e5,50,0.00340782962860755,1336.9673212116888
32,2035,f,e5,50,0.00536688508644821,510.3685495350794
33,2035,f,e5,50,0.00527453760860669,1315.4175472849588
35,2035,f,e5,50,0.00179537422309506,1057.6990345936315
41,2035,f,e5,50,0.00398500937306423,778.5273813812818
42,2035,f,e5,50,0.00462550622104623,979.8577975811844
43,2035,f,e5,50,0.00549085190076638,682.4869386996414
50,2035,f,e5,50,0.00438092663894671,415.06977343309944
51,2035,f,e5,50,0.00231074411792227,326.4396700293807
52,2035,f,e5,50,0.00297656464591063,874.2246301216912
53,2035,f,e5,50,0.00335011730044979,-2582.0073311763745
11,2040,f,e5,50,0.0014651871795544,85.62202092883132
12,2040,f,e5,50,0.00349505533728557,52.21575743484554
13,2040,f,e5,50,0.00292229951229441,149.1020490760297
14,2040,f,e5,50,0.00223350805121794,42.19947739616205
15,2040,f,e5,50,0.00183447089643608,235.59685106613165
16,2040,f,e5,50,0.00181823543423691,48.60096254588317
17,2040,f,e5,50,0.00219241234835078,302.31073732864814
21,2040,f,e5,50,0.00235981153865383,200.01233117908748
22,2040,f,e5,50,0.00174551512093442,88.16696453383203
23,2040,f,e5,50,0.00329321321921949,289.40264721038625
24,2040,f,e5,50,0.00630514927235255,233.71803662613337
25,2040,f,e5,50,0.00367491979637233,220.4605509614364
26,2040,f,e5,50,0.00368612249354076,435.6796347813877
27,2040,f,e5,50,0.0015939681155224,65.71031595237574
28,2040,f,e5,50,0.00739618573625618,278.3128817059607
29,2040,f,e5,50,0.00303639707788004,534.8491932909076
31,2040,f,e5,50,0.00340782962860755,1336.9673212116888
32,2040,f,e5,50,0.00536688508644821,510.3685495350794
33,2040,f,e5,50,0.00527453760860669,1315.4175472849588
35,2040,f,e5,50,0.00179537422309506,1057.6990345936315
41,2040,f,e5,50,0.00398500937306423,778.5273813812818
42,2040,f,e5,50,0.00462550622104623,979.8577975811844
43,2040,f,e5,50,0.00549085190076638,682.4869386996414
50,2040,f,e5,50,0.00438092663894671,415.06977343309944
51,2040,f,e5,50,0.00231074411792227,326.4396700293807
52,2040,f,e5,50,0.00297656464591063,874.2246301216912
53,2040,f,e5,50,0.00335011730044979,-2582.0073311763745
11,2045,f,e5,50,0.0014651871795544,85.62202092883132
12,2045,f,e5,50,0.00349505533728557,52.21575743484554
13,2045,f,e5,50,0.00292229951229441,149.1020490760297
14,2045,f,e5,50,0.00223350805121794,42.19947739616205
15,2045,f,e5,50,0.00183447089643608,235.59685106613165
16,2045,f,e5,50,0.00181823543423691,48.60096254588317
17,2045,f,e5,50,0.00219241234835078,302.31073732864814
21,2045,f,e5,50,0.00235981153865383,200.01233117908748
22,2045,f,e5,50,0.00174551512093442,88.16696453383203
23,2045,f,e5,50,0.00329321321921949,289.40264721038625
24,2045,f,e5,50,0.00630514927235255,233.71803662613337
25,2045,f,e5,50,0.00367491979637233,220.4605509614364
26,2045,f,e5,50,0.00368612249354076,435.6796347813877
27,2045,f,e5,50,0.0015939681155224,65.71031595237574
28,2045,f,e5,50,0.00739618573625618,278.3128817059607
29,2045,f,e5,50,0.00303639707788004,534.8491932909076
31,2045,f,e5,50,0.00340782962860755,1336.9673212116888
32,2045,f,e5,50,0.00536688508644821,510.3685495350794
33,2045,f,e5,50,0.00527453760860669,1315.4175472849588
35,2045,f,e5,50,0.00179537422309506,1057.6990345936315
41,2045,f,e5,50,0.00398500937306423,778.5273813812818
42,2045,f,e5,50,0.00462550622104623,979.8577975811844
43,2045,f,e5,50,0.00549085190076638,682.4869386996414
50,2045,f,e5,50,0.00438092663894671,415.06977343309944
51,2045,f,e5,50,0.00231074411792227,326.4396700293807
52,2045,f,e5,50,0.00297656464591063,874.2246301216912
53,2045,f,e5,50,0.00335011730044979,-2582.0073311763745
11,2050,f,e5,50,0.0014651871795544,85.62202092883132
12,2050,f,e5,50,0.00349505533728557,52.21575743484554
13,2050,f,e5,50,0.00292229951229441,149.1020490760297
14,2050,f,e5,50,0.00223350805121794,42.19947739616205
15,2050,f,e5,50,0.00183447089643608,235.59685106613165
16,2050,f,e5,50,0.00181823543423691,48.60096254588317
17,2050,f,e5,50,0.00219241234835078,302.31073732864814
21,2050,f,e5,50,0.00235981153865383,200.01233117908748
22,2050,f,e5,50,0.00174551512093442,88.16696453383203
23,2050,f,e5,50,0.00329321321921949,289.40264721038625
24,2050,f,e5,50,0.00630514927235255,233.71803662613337
25,2050,f,e5,50,0.00367491979637233,220.4605509614364
26,2050,f,e5,50,0.00368612249354076,435.6796347813877
27,2050,f,e5,50,0.0015939681155224,65.71031595237574
28,2050,f,e5,50,0.00739618573625618,278.3128817059607
29,2050,f,e5,50,0.00303639707788004,534.8491932909076
31,2050,f,e5,50,0.00340782962860755,1336.9673212116888
32,2050,f,e5,50,0.00536688508644821,510.3685495350794
33,2050,f,e5,50,0.00527453760860669,1315.4175472849588
35,2050,f,e5,50,0.00179537422309506,1057.6990345936315
41,2050,f,e5,50,0.00398500937306423,778.5273813812818
42,2050,f,e5,50,0.00462550622104623,979.8577975811844
43,2050,f,e5,50,0.00549085190076638,682.4869386996414
50,2050,f,e5,50,0.00438092663894671,415.06977343309944
51,2050,f,e5,50,0.00231074411792227,326.4396700293807
52,2050,f,e5,50,0.00297656464591063,874.2246301216912
53,2050,f,e5,50,0.00335011730044979,-2582.0073311763745
11,2055,f,e5,50,0.0014651871795544,85.62202092883132
12,2055,f,e5,50,0.00349505533728557,52.21575743484554
13,2055,f,e5,50,0.00292229951229441,149.1020490760297
14,2055,f,e5,50,0.00223350805121794,42.19947739616205
15,2055,f,e5,50,0.00183447089643608,235.59685106613165
16,2055,f,e5,50,0.00181823543423691,48.60096254588317
17,2055,f,e5,50,0.00219241234835078,302.31073732864814
21,2055,f,e5,50,0.00235981153865383,200.01233117908748
22,2055,f,e5,50,0.00174551512093442,88.16696453383203
23,2055,f,e5,50,0.00329321321921949,289.40264721038625
24,2055,f,e5,50,0.00630514927235255,233.71803662613337
25,2055,f,e5,50,0.00367491979637233,220.4605509614364
26,2055,f,e5,50,0.00368612249354076,435.6796347813877
27,2055,f,e5,50,0.0015939681155224,65.71031595237574
28,2055,f,e5,50,0.00739618573625618,278.3128817059607
29,2055,f,e5,50,0.00303639707788004,534.8491932909076
31,2055,f,e5,50,0.00340782962860755,1336.9673212116888
32,2055,f,e5,50,0.00536688508644821,510.3685495350794
33,2055,f,e5,50,0.00527453760860669,1315.4175472849588
35,2055,f,e5,50,0.00179537422309506,1057.6990345936315
41,2055,f,e5,50,0.00398500937306423,778.5273813812818
42,2055,f,e5,50,0.00462550622104623,979.8577975811844
43,2055,f,e5,50,0.00549085190076638,682.4869386996414
50,2055,f,e5,50,0.00438092663894671,415.06977343309944
51,2055,f,e5,50,0.00231074411792227,326.4396700293807
52,2055,f,e5,50,0.00297656464591063,874.2246301216912
53,2055,f,e5,50,0.00335011730044979,-2582.0073311763745
11,2010,m,e5,50,0.00517460045936952,419.76811460442866
12,2010,m,e5,50,0.0017058659201062,35.444750234162115
13,2010,m,e5,50,0.00775306730201145,547.9727205977927
14,2010,m,e5,50,0.00365915213644266,95.7993012816343
15,2010,m,e5,50,0.0032096469340787,571.42880088101
16,2010,m,e5,50,0.0031615983889476,117.08203545423504
17,2010,m,e5,50,0.00296881279842376,567.9045929099672
21,2010,m,e5,50,0.00360017796390075,422.8767599722892
22,2010,m,e5,50,0.00389472589671651,272.54470847071315
23,2010,m,e5,50,0.004324194351118,526.5889496342986
24,2010,m,e5,50,0.00839330281193376,430.8242520093989
25,2010,m,e5,50,0.00430116759456569,357.4547737456329
26,2010,m,e5,50,0.00446939316556285,731.9041507485143
27,2010,m,e5,50,0.00274562107786331,156.87653071700984
28,2010,m,e5,50,0.00479194103024495,249.4352956702936
29,2010,m,e5,50,0.00357932894200933,873.6676998725428
31,2010,m,e5,50,0.0044102700949864,2400.8580258126735
32,2010,m,e5,50,0.00336910820282558,443.73245747126106
33,2010,m,e5,50,0.0040667957954715,1405.1310352252654
35,2010,m,e5,50,0.002059546333912,1681.1068277561665
41,2010,m,e5,50,0.00489220924231385,1323.8958912311905
42,2010,m,e5,50,0.00507918629043747,1490.8294148033565
43,2010,m,e5,50,0.00453737241131106,781.4001966873889
50,2010,m,e5,50,0.00401786703902316,527.7808345792798
51,2010,m,e5,50,0.0031126779030861,608.7753241061221
52,2010,m,e5,50,0.00338688395032576,1378.424555905019
53,2010,m,e5,50,0.00299059678368472,-3193.925991910392
11,2015,m,e5,50,0.00517460045936952,387.2107728154877
12,2015,m,e5,50,0.0017058659201062,32.67306002367098
13,2015,m,e5,50,0.00775306730201145,505.6409321736329
14,2015,m,e5,50,0.00365915213644266,88.39771327761416
15,2015,m,e5,50,0.0032096469340787,527.2341309137971
16,2015,m,e5,50,0.0031615983889476,108.0361136415416
17,2015,m,e5,50,0.00296881279842376,524.0973334879852
21,2015,m,e5,50,0.00360017796390075,390.16662237188
22,2015,m,e5,50,0.00389472589671651,251.48301934593715
23,2015,m,e5,50,0.004324194351118,485.854114956655
24,2015,m,e5,50,0.00839330281193376,397.4825213677068
25,2015,m,e5,50,0.00430116759456569,329.8379063544384
26,2015,m,e5,50,0.00446939316556285,675.3347191836264
27,2015,m,e5,50,0.00274562107786331,144.7377493202947
28,2015,m,e5,50,0.00479194103024495,230.32615321470465
29,2015,m,e5,50,0.00357932894200933,806.1194273102675
31,2015,m,e5,50,0.0044102700949864,2214.363376866632
32,2015,m,e5,50,0.00336910820282558,409.48660964206965
33,2015,m,e5,50,0.0040667957954715,1296.4412484647587
35,2015,m,e5,50,0.002059546333912,1551.1652593251515
41,2015,m,e5,50,0.00489220924231385,1221.6461597135567
42,2015,m,e5,50,0.00507918629043747,1375.5891489014743
43,2015,m,e5,50,0.00453737241131106,721.0040156049332
50,2015,m,e5,50,0.00401786703902316,486.9139522039248
51,2015,m,e5,50,0.0031126779030861,561.8028414193273
52,2015,m,e5,50,0.00338688395032576,1271.8445283225926
53,2015,m,e5,50,0.00299059678368472,-2947.047158310475
11,2020,m,e5,50,0.00517460045936952,354.4829737396937
12,2020,m,e5,50,0.0017058659201062,29.90136981317984
13,2020,m,e5,50,0.00775306730201145,463.3091437494731
14,2020,m,e5,50,0.00365915213644266,80.98910289408359
15,2020,m,e5,50,0.0032096469340787,482.9641719006434
16,2020,m,e5,50,0.0031615983889476,98.98447018317285
17,2020,m,e5,50,0.00296881279842376,479.5835053656488
21,2020,m,e5,50,0.00360017796390075,357.47164590129717
22,2020,m,e5,50,0.00389472589671651,230.4286611258339
23,2020,m,e5,50,0.004324194351118,445.1568932380859
24,2020,m,e5,50,0.00839330281193376,364.34534122074894
25,2020,m,e5,50,0.00430116759456569,302.221038963244
26,2020,m,e5,50,0.00446939316556285,618.7652876187386
27,2020,m,e5,50,0.00274562107786331,132.60493977405352
28,2020,m,e5,50,0.00479194103024495,211.01372200958824
29,2020,m,e5,50,0.00357932894200933,738.5675199937646
31,2020,m,e5,50,0.0044102700949864,2028.1894409884248
32,2020,m,e5,50,0.00336910820282558,375.1940523136795
33,2020,m,e5,50,0.0040667957954715,1188.0505530272028
35,2020,m,e5,50,0.002059546333912,1421.2304295534964
41,2020,m,e5,50,0.00489220924231385,1119.2788321849769
42,2020,m,e5,50,0.00507918629043747,1260.348882999593
43,2020,m,e5,50,0.00453737241131106,660.6078345224773
50,2020,m,e5,50,0.00401786703902316,446.0177535571385
51,2020,m,e5,50,0.0031126779030861,514.8801440877915
52,2020,m,e5,50,0.00338688395032576,1165.2645007401663
53,2020,m,e5,50,0.00299059678368472,-2699.9845439411283
11,2025,m,e5,50,0.00517460045936952,321.9256319507528
12,2025,m,e5,50,0.0017058659201062,27.10619070259979
13,2025,m,e5,50,0.00775306730201145,420.9773553253133
14,2025,m,e5,50,0.00365915213644266,73.57347013104255
15,2025,m,e5,50,0.0032096469340787,438.75444412424224
16,2025,m,e5,50,0.0031615983889476,89.93854837047941
17,2025,m,e5,50,0.00296881279842376,435.8645670312112
21,2025,m,e5,50,0.00360017796390075,324.7690888658011
22,2025,m,e5,50,0.00389472589671651,209.37063745339432
23,2025,m,e5,50,0.004324194351118,404.4295811522573
24,2025,m,e5,50,0.00839330281193376,331.0445206780036
25,2025,m,e5,50,0.00430116759456569,274.6041715720495
26,2025,m,e5,50,0.00446939316556285,562.1958560538507
27,2025,m,e5,50,0.00274562107786331,120.4661583773384
28,2025,m,e5,50,0.00479194103024495,191.8639218040938
29,2025,m,e5,50,0.00357932894200933,671.0192474314891
31,2025,m,e5,50,0.0044102700949864,1841.694792042383
32,2025,m,e5,50,0.00336910820282558,340.9482044844883
33,2025,m,e5,50,0.0040667957954715,1079.2411297375154
35,2025,m,e5,50,0.002059546333912,1291.2955997818412
41,2025,m,e5,50,0.00489220924231385,1016.97030266187
42,2025,m,e5,50,0.00507918629043747,1145.1086170977112
43,2025,m,e5,50,0.00453737241131106,600.2116534400216
50,2025,m,e5,50,0.00401786703902316,405.1801874532149
51,2025,m,e5,50,0.0031126779030861,467.8827687233673
52,2025,m,e5,50,0.00338688395032576,1058.68447315774
53,2025,m,e5,50,0.00299059678368472,-2453.1669705976874
11,2030,m,e5,50,0.00517460045936952,302.39122687738825
12,2030,m,e5,50,0.0017058659201062,25.485456596465134
13,2030,m,e5,50,0.00775306730201145,395.57828227081745
14,2030,m,e5,50,0.00365915213644266,69.13532628043465
15,2030,m,e5,50,0.0032096469340787,412.20752652553824
16,2030,m,e5,50,0.0031615983889476,84.50870662459324
17,2030,m,e5,50,0.00296881279842376,409.36824076791567
21,2030,m,e5,50,0.00360017796390075,305.1430063055556
22,2030,m,e5,50,0.00389472589671651,196.72482689292144
23,2030,m,e5,50,0.004324194351118,380.00372552930094
24,2030,m,e5,50,0.00839330281193376,311.12130249088204
25,2030,m,e5,50,0.00430116759456569,258.0295163479418
26,2030,m,e5,50,0.00446939316556285,528.2579690390096
27,2030,m,e5,50,0.00274562107786331,113.1864726495937
28,2030,m,e5,50,0.00479194103024495,180.31712083092944
29,2030,m,e5,50,0.00357932894200933,630.4844682873602
31,2030,m,e5,50,0.0044102700949864,1730.2470009697263
32,2030,m,e5,50,0.00336910820282558,320.38823992052045
33,2030,m,e5,50,0.0040667957954715,1014.2186761279002
35,2030,m,e5,50,0.002059546333912,1213.32931099136
41,2030,m,e5,50,0.00489220924231385,955.7615789644252
42,2030,m,e5,50,0.00507918629043747,1075.964457556582
43,2030,m,e5,50,0.00453737241131106,563.973944790548
50,2030,m,e5,50,0.00401786703902316,380.6717845365744
51,2030,m,e5,50,0.0031126779030861,439.72915032444575
52,2030,m,e5,50,0.00338688395032576,994.7364566082844
53,2030,m,e5,50,0.00299059678368472,-2304.917149924785
11,2035,m,e5,50,0.00517460045936952,302.39122687738825
12,2035,m,e5,50,0.0017058659201062,25.485456596465134
13,2035,m,e5,50,0.00775306730201145,395.57828227081745
14,2035,m,e5,50,0.00365915213644266,69.13532628043465
15,2035,m,e5,50,0.0032096469340787,412.20752652553824
16,2035,m,e5,50,0.0031615983889476,84.50870662459324
17,2035,m,e5,50,0.00296881279842376,409.36824076791567
21,2035,m,e5,50,0.00360017796390075,305.1430063055556
22,2035,m,e5,50,0.00389472589671651,196.72482689292144
23,2035,m,e5,50,0.004324194351118,380.00372552930094
24,2035,m,e5,50,0.00839330281193376,311.12130249088204
25,2035,m,e5,50,0.00430116759456569,258.0295163479418
26,2035,m,e5,50,0.00446939316556285,528.2579690390096
27,2035,m,e5,50,0.00274562107786331,113.1864726495937
28,2035,m,e5,50,0.00479194103024495,180.31712083092944
29,2035,m,e5,50,0.00357932894200933,630.4844682873602
31,2035,m,e5,50,0.0044102700949864,1730.2470009697263
32,2035,m,e5,50,0.00336910820282558,320.38823992052045
33,2035,m,e5,50,0.0040667957954715,1014.2186761279002
35,2035,m,e5,50,0.002059546333912,1213.32931099136
41,2035,m,e5,50,0.00489220924231385,955.7615789644252
42,2035,m,e5,50,0.00507918629043747,1075.964457556582
43,2035,m,e5,50,0.00453737241131106,563.973944790548
50,2035,m,e5,50,0.00401786703902316,380.6717845365744
51,2035,m,e5,50,0.0031126779030861,439.72915032444575
52,2035,m,e5,50,0.00338688395032576,994.7364566082844
53,2035,m,e5,50,0.00299059678368472,-2304.917149924785
11,2040,m,e5,50,0.00517460045936952,302.39122687738825
12,2040,m,e5,50,0.0017058659201062,25.485456596465134
13,2040,m,e5,50,0.00775306730201145,395.57828227081745
14,2040,m,e5,50,0.00365915213644266,69.13532628043465
15,2040,m,e5,50,0.0032096469340787,412.20752652553824
16,2040,m,e5,50,0.0031615983889476,84.50870662459324
17,2040,m,e5,50,0.00296881279842376,409.36824076791567
21,2040,m,e5,50,0.00360017796390075,305.1430063055556
22,2040,m,e5,50,0.00389472589671651,196.72482689292144
23,2040,m,e5,50,0.004324194351118,380.00372552930094
24,2040,m,e5,50,0.00839330281193376,311.12130249088204
25,2040,m,e5,50,0.00430116759456569,258.0295163479418
26,2040,m,e5,50,0.00446939316556285,528.2579690390096
27,2040,m,e5,50,0.00274562107786331,113.1864726495937
28,2040,m,e5,50,0.00479194103024495,180.31712083092944
29,2040,m,e5,50,0.00357932894200933,630.4844682873602
31,2040,m,e5,50,0.0044102700949864,1730.2470009697263
32,2040,m,e5,50,0.00336910820282558,320.38823992052045
33,2040,m,e5,50,0.0040667957954715,1014.2186761279002
35,2040,m,e5,50,0.002059546333912,1213.32931099136
41,2040,m,e5,50,0.00489220924231385,955.7615789644252
42,2040,m,e5,50,0.00507918629043747,1075.964457556582
43,2040,m,e5,50,0.00453737241131106,563.973944790548
50,2040,m,e5,50,0.00401786703902316,380.6717845365744
51,2040,m,e5,50,0.0031126779030861,439.72915032444575
52,2040,m,e5,50,0.00338688395032576,994.7364566082844
53,2040,m,e5,50,0.00299059678368472,-2304.917149924785
11,2045,m,e5,50,0.00517460045936952,302.39122687738825
12,2045,m,e5,50,0.0017058659201062,25.485456596465134
13,2045,m,e5,50,0.00775306730201145,395.57828227081745
14,2045,m,e5,50,0.00365915213644266,69.13532628043465
15,2045,m,e5,50,0.0032096469340787,412.20752652553824
16,2045,m,e5,50,0.0031615983889476,84.50870662459324
17,2045,m,e5,50,0.00296881279842376,409.36824076791567
21,2045,m,e5,50,0.00360017796390075,305.1430063055556
22,2045,m,e5,50,0.00389472589671651,196.72482689292144
23,2045,m,e5,50,0.004324194351118,380.00372552930094
24,2045,m,e5,50,0.00839330281193376,311.12130249088204
25,2045,m,e5,50,0.00430116759456569,258.0295163479418
26,2045,m,e5,50,0.00446939316556285,528.2579690390096
27,2045,m,e5,50,0.00274562107786331,113.1864726495937
